like1,like2,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,chain
-165.1,-107.44,-0.00665,8.62e-05,0.05273,1.58,0.331,0.6704,0.4873,7.94,7.29,3752.0,3752.0,3976.0,4156.0,4216.0,4216.0,3752.0,3952.0,4096.0,4216.0,4216.0,4224.0,4224.0,3752.0,4224.0,4220.0,3880.0,4058.0,4210.0,4224.0,4224.0,3976.0,4026.0,4120.0,4224.0,4224.0,4108.0,nan,nan,3978.0,4156.0,4216.0,4224.0,nan,nan,nan,3752.0,3850.0,3992.0,4224.0,nan,nan,3816.0,4244.0,3752.0,3752.0,4026.0,4188.0,4216.0,nan,nan,4092.0,3912.0,3992.0,4120.0,4156.0,4216.0,4224.0,4224.0,3752.0,3752.0,3752.0,3752.0,3776.0,3952.0,4072.0,4216.0,4224.0,nan,3816.0,3780.0,3752.0,3752.0,3764.0,3918.0,4034.0,4196.0,4216.0,nan,nan,nan,nan,3976.0,3752.0,4082.0,1.0
-169.4,-133.9,-0.00593,1.97e-06,0.0274,1.625,0.2898,0.7256,0.5293,9.02,4.99,3752.0,3752.0,3752.0,3850.0,3868.0,3976.0,3752.0,3752.0,3912.0,3988.0,4004.0,4026.0,4066.0,3752.0,4088.0,4088.0,3752.0,3752.0,3830.0,4094.0,4088.0,3752.0,3752.0,3792.0,4058.0,4088.0,3792.0,4096.0,4100.0,3752.0,3830.0,3952.0,4026.0,4076.0,4100.0,4100.0,3752.0,3752.0,3752.0,4026.0,4108.0,4108.0,3752.0,4108.0,3752.0,3752.0,3752.0,3912.0,3976.0,4064.0,4108.0,3762.0,3752.0,3752.0,3838.0,3858.0,3944.0,4026.0,4104.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3978.0,4108.0,4108.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3830.0,4010.0,4082.0,4108.0,4132.0,4132.0,3752.0,3752.0,3762.0,1.0
-167.9,-139.1,-0.005722,0.0001562,0.074,1.416,0.2426,0.784,0.562,9.25,3.217,3752.0,3752.0,3752.0,3816.0,3838.0,3780.0,3752.0,3752.0,3890.0,3946.0,3978.0,3988.0,4004.0,3816.0,4026.0,4026.0,3752.0,3752.0,3848.0,4026.0,4026.0,3752.0,3752.0,3752.0,3988.0,4026.0,3780.0,4026.0,4026.0,3752.0,3850.0,3918.0,3976.0,3992.0,4026.0,4026.0,3752.0,3752.0,3752.0,4026.0,4026.0,4026.0,3804.0,4026.0,3752.0,3752.0,3752.0,3892.0,3946.0,3992.0,4026.0,3752.0,3752.0,3764.0,3848.0,3912.0,3988.0,4034.0,4034.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3978.0,4044.0,4056.0,3776.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3880.0,4026.0,4056.0,4058.0,4058.0,4058.0,3752.0,3752.0,3752.0,1.0
-265.2,-218.8,-0.005306,0.00011265,0.04333,1.691,0.361,0.8447,0.5645,12.375,6.86,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3780.0,3752.0,3792.0,3792.0,3752.0,3752.0,3752.0,3752.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3764.0,3752.0,3752.0,3752.0,3764.0,3780.0,3780.0,3752.0,3780.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3780.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3792.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3792.0,3792.0,3792.0,3752.0,3752.0,3752.0,1.0
-208.4,-178.5,-0.006413,0.0001167,0.0623,1.78,0.286,0.7427,0.5977,10.13,6.81,3752.0,3752.0,3752.0,3764.0,3776.0,3792.0,3752.0,3752.0,3764.0,3816.0,3880.0,3892.0,3938.0,3752.0,3952.0,3952.0,3752.0,3752.0,3764.0,3928.0,3952.0,3752.0,3752.0,3752.0,3890.0,3946.0,3878.0,3952.0,3952.0,3752.0,3764.0,3816.0,3892.0,3946.0,3952.0,3952.0,3752.0,3752.0,3752.0,3892.0,3952.0,3952.0,3776.0,3952.0,3752.0,3752.0,3752.0,3792.0,3868.0,3944.0,3952.0,3762.0,3752.0,3752.0,3752.0,3776.0,3850.0,3868.0,3902.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3850.0,3946.0,3952.0,3776.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3838.0,3952.0,3952.0,3952.0,3952.0,3752.0,3752.0,3804.0,1.0
-202.8,-175.5,-0.00598,6.18e-05,0.000945,1.758,0.2129,0.7017,0.619,19.45,6.08,3752.0,3752.0,3752.0,3764.0,3792.0,3838.0,3752.0,3752.0,3792.0,3850.0,3890.0,3918.0,3952.0,3752.0,3978.0,3980.0,3752.0,3752.0,3792.0,3964.0,3980.0,3752.0,3752.0,3792.0,3952.0,3980.0,3980.0,3980.0,3988.0,3752.0,3792.0,3858.0,3918.0,3964.0,3988.0,3988.0,3752.0,3752.0,3752.0,3890.0,3988.0,3988.0,3764.0,3988.0,3752.0,3752.0,3752.0,3848.0,3912.0,3976.0,3988.0,3978.0,3752.0,3752.0,3752.0,3780.0,3838.0,3868.0,3944.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3850.0,3952.0,3976.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3848.0,3946.0,3988.0,3988.0,3988.0,3776.0,3752.0,3944.0,1.0
-262.0,-216.6,-0.006653,1.26e-05,0.0249,1.442,0.3213,0.8647,0.613,10.836,7.01,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3792.0,3752.0,3792.0,3792.0,3752.0,3752.0,3752.0,3752.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3776.0,3752.0,3752.0,3764.0,3764.0,3776.0,3780.0,3792.0,3752.0,3752.0,3752.0,3792.0,3792.0,3792.0,3780.0,3792.0,3752.0,3752.0,3752.0,3752.0,3764.0,3764.0,3792.0,3776.0,3752.0,3752.0,3752.0,3752.0,3792.0,3792.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3792.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3792.0,3792.0,3792.0,3752.0,3752.0,3762.0,1.0
-176.2,-147.2,-0.005314,0.000158,0.0666,1.755,0.2385,0.834,0.5034,6.086,5.3,3752.0,3752.0,3752.0,3808.0,3830.0,3804.0,3752.0,3752.0,3848.0,3946.0,3958.0,3976.0,3992.0,3752.0,4002.0,4002.0,3752.0,3752.0,3792.0,4002.0,3996.0,3752.0,3752.0,3752.0,3944.0,3996.0,3780.0,3996.0,3996.0,3752.0,3816.0,3892.0,3944.0,3988.0,3996.0,3996.0,3752.0,3752.0,3752.0,3996.0,4026.0,4026.0,3764.0,4026.0,3752.0,3752.0,3752.0,3838.0,3892.0,3988.0,4026.0,3752.0,3752.0,3764.0,3804.0,3880.0,3988.0,4026.0,4026.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3952.0,4026.0,4026.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3918.0,3992.0,4026.0,4026.0,4026.0,4026.0,3752.0,3752.0,3762.0,1.0
-166.8,-114.9,-0.00682,3.1e-06,0.06223,1.425,0.2595,0.6523,0.571,11.79,3.793,3752.0,3752.0,3890.0,4096.0,4156.0,4216.0,3752.0,3776.0,4066.0,4216.0,4216.0,4216.0,4224.0,3752.0,4224.0,4216.0,3752.0,3988.0,4170.0,4224.0,4224.0,3816.0,3988.0,4100.0,4224.0,4224.0,4092.0,4224.0,4224.0,3868.0,4132.0,4216.0,4224.0,4224.0,4224.0,4224.0,3752.0,3752.0,3792.0,4224.0,4224.0,4224.0,3808.0,4224.0,3752.0,3752.0,3932.0,4170.0,4216.0,4224.0,4224.0,3976.0,3752.0,3860.0,3992.0,4132.0,4216.0,4216.0,4224.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,4026.0,4216.0,4224.0,4224.0,3838.0,3762.0,3752.0,3752.0,3752.0,3752.0,3970.0,4108.0,4216.0,4224.0,4224.0,4224.0,4224.0,3762.0,3752.0,3806.0,1.0
-155.5,-121.06,-0.00595,0.0001503,0.07227,1.254,0.3594,0.841,0.4194,13.805,7.47,3752.0,3752.0,3804.0,3892.0,3918.0,3932.0,3752.0,3792.0,3938.0,4010.0,4004.0,4026.0,4064.0,3944.0,4064.0,4064.0,3752.0,3764.0,3890.0,4066.0,4074.0,3752.0,3752.0,3752.0,4000.0,4074.0,4074.0,4074.0,4074.0,3764.0,3918.0,3976.0,4002.0,4052.0,4074.0,4074.0,3752.0,3752.0,3808.0,4074.0,4076.0,4076.0,3958.0,4076.0,3752.0,3752.0,3830.0,3952.0,3988.0,4056.0,4076.0,3976.0,3880.0,3880.0,3952.0,4088.0,4088.0,4088.0,4088.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3850.0,4080.0,4088.0,4088.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3918.0,4048.0,4094.0,4096.0,4096.0,4096.0,4096.0,3780.0,3752.0,4026.0,1.0
-164.2,-134.0,-0.00585,4.84e-05,0.03894,1.3,0.3923,0.833,0.5854,5.19,6.0,3752.0,3752.0,3752.0,3804.0,3868.0,3892.0,3752.0,3752.0,3892.0,3964.0,3992.0,4008.0,4026.0,3752.0,4048.0,4048.0,3752.0,3752.0,3850.0,4048.0,4052.0,3752.0,3752.0,3764.0,3996.0,4052.0,3814.0,4052.0,4052.0,3752.0,3850.0,3952.0,3988.0,4052.0,4052.0,4052.0,3752.0,3752.0,3752.0,4056.0,4060.0,4066.0,3764.0,4066.0,3752.0,3752.0,3764.0,3892.0,3976.0,4058.0,4066.0,3762.0,3752.0,3752.0,3858.0,3918.0,4026.0,4066.0,4066.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3976.0,4066.0,4066.0,3804.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3912.0,4026.0,4072.0,4074.0,4074.0,4074.0,3752.0,3752.0,3762.0,1.0
-194.5,-165.4,-0.00583,6.07e-05,0.03038,1.294,0.3994,0.8354,0.5244,13.38,5.03,3752.0,3752.0,3752.0,3776.0,3776.0,3792.0,3752.0,3752.0,3792.0,3892.0,3892.0,3944.0,3964.0,3752.0,3972.0,3972.0,3752.0,3752.0,3752.0,3946.0,3976.0,3752.0,3752.0,3752.0,3816.0,3880.0,3780.0,3964.0,3976.0,3752.0,3764.0,3850.0,3892.0,3946.0,3976.0,3976.0,3752.0,3752.0,3752.0,3892.0,3976.0,3976.0,3764.0,3976.0,3752.0,3752.0,3752.0,3776.0,3850.0,3928.0,3976.0,3752.0,3752.0,3764.0,3858.0,3892.0,3952.0,3976.0,3976.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3858.0,3976.0,3976.0,3804.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3976.0,3976.0,3978.0,3978.0,3988.0,3752.0,3752.0,3752.0,1.0
-174.9,-121.94,-0.00549,3.2e-05,0.0689,1.256,0.3362,0.7417,0.4543,15.18,6.29,3752.0,3752.0,3764.0,3918.0,3988.0,4088.0,3752.0,3752.0,4010.0,4096.0,4136.0,4120.0,4212.0,3752.0,4216.0,4216.0,3752.0,3830.0,4066.0,4216.0,4216.0,3752.0,3752.0,3816.0,4216.0,4216.0,4108.0,4216.0,4216.0,3752.0,3972.0,4100.0,4216.0,4216.0,4216.0,4216.0,3752.0,3752.0,3752.0,4216.0,4216.0,4216.0,3804.0,4216.0,3752.0,3752.0,3764.0,4094.0,4170.0,4212.0,4216.0,3718.0,3752.0,3838.0,3988.0,4136.0,4150.0,4216.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3848.0,4156.0,4216.0,4216.0,3780.0,3752.0,3752.0,3752.0,3752.0,3752.0,3902.0,4026.0,4216.0,4216.0,4216.0,4216.0,4216.0,3762.0,3752.0,3988.0,1.0
-180.4,-154.4,-0.00695,0.0001489,0.01213,1.718,0.296,0.868,0.514,8.62,4.64,3752.0,3752.0,3764.0,3816.0,3830.0,3792.0,3752.0,3752.0,3850.0,3918.0,3946.0,3964.0,3976.0,3752.0,3988.0,3988.0,3752.0,3764.0,3792.0,3950.0,3988.0,3752.0,3752.0,3764.0,3858.0,3918.0,3792.0,3976.0,3988.0,3764.0,3804.0,3912.0,3918.0,3976.0,3980.0,3988.0,3752.0,3752.0,3752.0,3926.0,3988.0,3988.0,3808.0,3988.0,3752.0,3752.0,3764.0,3838.0,3892.0,3952.0,3988.0,3752.0,3752.0,3792.0,3892.0,3926.0,3946.0,3988.0,3988.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3892.0,3988.0,3988.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3868.0,3976.0,3988.0,3988.0,3988.0,3988.0,3752.0,3752.0,3762.0,1.0
-154.1,-101.5,-0.006516,5.94e-05,0.06366,1.571,0.3127,0.797,0.4644,5.434,4.664,3752.0,3752.0,3804.0,3988.0,4026.0,4076.0,3752.0,3752.0,4012.0,4082.0,4096.0,4130.0,4156.0,3752.0,4210.0,4032.0,3752.0,3868.0,4026.0,4172.0,4216.0,3752.0,3776.0,3880.0,4156.0,4216.0,3792.0,4216.0,4216.0,3776.0,3976.0,4088.0,4156.0,4216.0,4216.0,4216.0,3752.0,3752.0,3792.0,4216.0,4216.0,4216.0,3764.0,4216.0,3752.0,3752.0,3792.0,4026.0,4104.0,4150.0,4216.0,3752.0,3776.0,3912.0,3988.0,4072.0,4130.0,4144.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3892.0,4088.0,4216.0,4216.0,3804.0,3752.0,3752.0,3752.0,3752.0,3752.0,3890.0,4026.0,4136.0,4216.0,4216.0,4216.0,4216.0,3752.0,3752.0,3762.0,1.0
-206.5,-175.6,-0.00597,3.177e-05,0.01391,1.613,0.2678,0.806,0.4045,19.11,4.83,3752.0,3752.0,3752.0,3764.0,3764.0,3780.0,3752.0,3752.0,3780.0,3868.0,3918.0,3932.0,3944.0,3752.0,3944.0,3944.0,3752.0,3752.0,3752.0,3890.0,3944.0,3752.0,3752.0,3752.0,3816.0,3838.0,3780.0,3932.0,3944.0,3752.0,3752.0,3792.0,3880.0,3902.0,3938.0,3944.0,3752.0,3752.0,3752.0,3890.0,3918.0,3944.0,3764.0,3944.0,3752.0,3752.0,3752.0,3752.0,3816.0,3892.0,3944.0,3752.0,3752.0,3752.0,3838.0,3868.0,3932.0,3944.0,3946.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3838.0,3946.0,3946.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3938.0,3946.0,3946.0,3952.0,3952.0,3752.0,3752.0,3752.0,1.0
-173.2,-147.8,-0.006313,0.0001403,0.05255,1.402,0.2605,0.7886,0.4832,19.23,7.69,3752.0,3752.0,3764.0,3830.0,3880.0,3892.0,3752.0,3752.0,3892.0,3952.0,3976.0,3988.0,4010.0,3816.0,4004.0,4004.0,3752.0,3764.0,3868.0,4004.0,4026.0,3752.0,3752.0,3776.0,3988.0,4026.0,4026.0,4026.0,4026.0,3764.0,3858.0,3926.0,3988.0,3994.0,4026.0,4026.0,3752.0,3752.0,3752.0,4026.0,4026.0,4026.0,3976.0,4026.0,3752.0,3752.0,3780.0,3890.0,3970.0,3988.0,4026.0,4026.0,3752.0,3880.0,3880.0,3946.0,4026.0,4026.0,4026.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3996.0,4026.0,4026.0,3816.0,3780.0,3752.0,3752.0,3752.0,3752.0,3780.0,3988.0,4026.0,4026.0,4026.0,4026.0,4026.0,4026.0,3752.0,4026.0,1.0
-159.8,-128.4,-0.00528,0.0001074,0.02527,1.548,0.2766,0.8374,0.4495,8.51,5.457,3752.0,3752.0,3752.0,3850.0,3858.0,3892.0,3752.0,3752.0,3902.0,3976.0,3992.0,4012.0,4026.0,3752.0,4052.0,4052.0,3752.0,3752.0,3868.0,4052.0,4056.0,3752.0,3752.0,3764.0,3988.0,4056.0,3804.0,4056.0,4056.0,3752.0,3850.0,3944.0,3988.0,4026.0,4056.0,4056.0,3752.0,3752.0,3752.0,4060.0,4060.0,4060.0,3764.0,4060.0,3752.0,3752.0,3764.0,3902.0,3978.0,4052.0,4066.0,3752.0,3764.0,3816.0,3880.0,4026.0,4066.0,4066.0,4066.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,4026.0,4074.0,4074.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3992.0,4026.0,4074.0,4076.0,4076.0,4076.0,3752.0,3752.0,3780.0,1.0
-157.4,-102.25,-0.005424,0.0001444,0.08594,1.307,0.3967,0.6626,0.6226,22.16,3.344,3752.0,3752.0,3762.0,4032.0,4094.0,4136.0,3752.0,3752.0,4066.0,4156.0,4216.0,4216.0,4216.0,3880.0,4216.0,4108.0,3752.0,3992.0,4136.0,4216.0,4216.0,3776.0,3988.0,4094.0,4216.0,4216.0,3792.0,4216.0,4216.0,3868.0,4100.0,4216.0,4216.0,4216.0,4216.0,4216.0,3752.0,3752.0,3788.0,4216.0,4216.0,4216.0,3804.0,4216.0,3752.0,3752.0,3918.0,4136.0,4216.0,4216.0,4220.0,3752.0,3752.0,3752.0,3912.0,4074.0,4132.0,4156.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3992.0,4190.0,4216.0,4216.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3978.0,4074.0,4120.0,4212.0,4216.0,4224.0,4224.0,3752.0,3752.0,3762.0,1.0
-254.0,-210.6,-0.006226,8.3e-07,0.01105,1.643,0.2389,0.8726,0.4292,17.89,4.113,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3816.0,3880.0,3752.0,3880.0,3850.0,3752.0,3752.0,3752.0,3752.0,3828.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3752.0,3752.0,3752.0,3764.0,3776.0,3776.0,3776.0,3752.0,3752.0,3752.0,3780.0,3804.0,3816.0,3752.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3752.0,3752.0,3752.0,3752.0,3816.0,3816.0,3816.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3828.0,3776.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3830.0,3838.0,3848.0,3848.0,3752.0,3752.0,3752.0,1.0
-173.2,-139.5,-0.005257,2.253e-05,0.0551,1.2705,0.3643,0.834,0.423,12.85,4.535,3752.0,3752.0,3752.0,3780.0,3838.0,3780.0,3752.0,3752.0,3858.0,3956.0,3976.0,3988.0,4026.0,3752.0,4026.0,4026.0,3752.0,3752.0,3776.0,4026.0,4032.0,3752.0,3752.0,3752.0,3870.0,4026.0,3752.0,4032.0,4032.0,3752.0,3752.0,3858.0,3952.0,3970.0,3988.0,4032.0,3752.0,3752.0,3752.0,4034.0,4052.0,4052.0,3752.0,4052.0,3752.0,3752.0,3752.0,3776.0,3918.0,3946.0,4052.0,3752.0,3752.0,3816.0,3880.0,4052.0,4058.0,4058.0,4072.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,4048.0,4072.0,4074.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3996.0,4026.0,4076.0,4076.0,4076.0,4076.0,3752.0,3752.0,3752.0,1.0
-273.8,-224.1,-0.005394,6.104e-05,0.09344,1.576,0.2717,0.766,0.602,18.12,3.084,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-213.0,-181.6,-0.005978,0.0001521,0.04367,1.3545,0.3757,0.853,0.4824,21.3,7.613,3752.0,3752.0,3752.0,3792.0,3816.0,3816.0,3752.0,3752.0,3792.0,3816.0,3880.0,3912.0,3938.0,3858.0,3938.0,3938.0,3752.0,3752.0,3764.0,3850.0,3938.0,3752.0,3752.0,3752.0,3816.0,3838.0,3848.0,3848.0,3868.0,3752.0,3764.0,3776.0,3868.0,3880.0,3880.0,3880.0,3752.0,3752.0,3752.0,3892.0,3892.0,3892.0,3868.0,3892.0,3752.0,3752.0,3752.0,3764.0,3858.0,3880.0,3892.0,3780.0,3752.0,3764.0,3868.0,3868.0,3892.0,3892.0,3892.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3880.0,3892.0,3892.0,3816.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3892.0,3892.0,3892.0,3918.0,3918.0,3776.0,3752.0,3840.0,1.0
-273.8,-224.1,-0.00541,7.04e-05,0.01463,1.495,0.303,0.8496,0.645,14.83,6.977,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-273.5,-224.0,-0.006004,1.544e-05,0.012764,1.268,0.2605,0.8843,0.6113,19.03,3.188,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3752.0,3764.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-155.2,-101.4,-0.005547,7.42e-05,0.05917,1.66,0.2505,0.6616,0.4783,11.75,3.396,3752.0,3752.0,3838.0,4058.0,4108.0,4120.0,3752.0,3776.0,4008.0,4170.0,4216.0,4216.0,4216.0,3752.0,4224.0,4092.0,3752.0,3926.0,4108.0,4220.0,4224.0,3780.0,3892.0,4026.0,4216.0,4224.0,3792.0,4224.0,4224.0,3816.0,4058.0,4156.0,4216.0,4224.0,4224.0,4224.0,3752.0,3752.0,3816.0,4216.0,4224.0,4224.0,3764.0,4216.0,3752.0,3752.0,3868.0,4096.0,4190.0,4216.0,4224.0,3762.0,3764.0,3850.0,3992.0,4096.0,4148.0,4170.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3992.0,4170.0,4224.0,4224.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3988.0,4074.0,4170.0,4224.0,4224.0,4224.0,4224.0,3752.0,3752.0,3762.0,1.0
-148.8,-117.56,-0.006252,0.0001276,0.02135,1.797,0.3408,0.6987,0.4788,20.53,5.86,3752.0,3752.0,3776.0,3892.0,3938.0,3988.0,3752.0,3764.0,3938.0,3996.0,4026.0,4044.0,4072.0,3752.0,4076.0,4076.0,3752.0,3828.0,3952.0,4076.0,4082.0,3764.0,3816.0,3892.0,4066.0,4082.0,3878.0,4094.0,4094.0,3764.0,3918.0,3976.0,4026.0,4066.0,4094.0,4094.0,3752.0,3752.0,3792.0,4052.0,4094.0,4094.0,3776.0,4094.0,3752.0,3752.0,3816.0,3970.0,4026.0,4066.0,4094.0,3776.0,3752.0,3838.0,3868.0,3952.0,4026.0,4026.0,4094.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3858.0,4026.0,4096.0,4096.0,3776.0,3752.0,3752.0,3752.0,3752.0,3752.0,3830.0,3976.0,4026.0,4082.0,4096.0,4096.0,4096.0,3762.0,3752.0,3878.0,1.0
