like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,chain
-224.9,-0.005527,1.955e-05,0.06247,1.605,0.3164,0.726,0.5503,16.5,5.535,3684.0,3936.0,3984.0,4084.0,3684.0,3984.0,4084.0,4136.0,4136.0,4184.0,4184.0,4184.0,3684.0,3684.0,4136.0,4184.0,4184.0,3684.0,3684.0,3684.0,4136.0,4136.0,3984.0,4184.0,4184.0,3684.0,3936.0,4036.0,4136.0,4136.0,4184.0,4184.0,3684.0,3684.0,4136.0,3884.0,4084.0,4136.0,4184.0,4184.0,3684.0,3684.0,3684.0,3684.0,3936.0,3684.0,3684.0,3684.0,4136.0,4184.0,4184.0,3684.0,3684.0,3684.0,4036.0,4184.0,4184.0,0.0
-210.0,-0.005367,4.15e-05,0.05807,1.602,0.335,0.725,0.544,17.28,5.48,3684.0,3984.0,4036.0,4136.0,3684.0,4036.0,4136.0,4136.0,4136.0,4184.0,4184.0,4184.0,3684.0,3984.0,4184.0,4184.0,4184.0,3684.0,3684.0,3684.0,4136.0,4184.0,3936.0,4184.0,4184.0,3684.0,3984.0,4084.0,4136.0,4184.0,4184.0,4184.0,3684.0,3684.0,4136.0,3936.0,4136.0,4184.0,4184.0,4184.0,3684.0,3684.0,3684.0,3884.0,3984.0,3684.0,3684.0,3984.0,4136.0,4236.0,4236.0,3684.0,3684.0,3684.0,4036.0,4184.0,4236.0,0.0
-234.5,-0.00532,1.9e-06,0.05472,1.58,0.3486,0.7144,0.556,18.22,4.58,3684.0,3984.0,4036.0,4136.0,3684.0,4036.0,4136.0,4184.0,4184.0,4236.0,4236.0,4236.0,3684.0,3684.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,4136.0,4184.0,3684.0,4236.0,4236.0,3684.0,3984.0,4084.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,4184.0,3936.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,3684.0,3936.0,3684.0,3684.0,3684.0,4184.0,4236.0,4284.0,3684.0,3684.0,3684.0,4036.0,4236.0,4284.0,0.0
-229.0,-0.00553,4.9e-06,0.05576,1.59,0.3513,0.713,0.566,17.42,4.5,3684.0,3984.0,4036.0,4136.0,3684.0,4036.0,4136.0,4136.0,4184.0,4236.0,4236.0,4236.0,3684.0,3984.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,4136.0,4184.0,3684.0,4236.0,4236.0,3684.0,3984.0,4084.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,4184.0,3936.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,3684.0,3936.0,3684.0,3684.0,3684.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,4036.0,4236.0,4236.0,0.0
-229.0,-0.005634,1.9e-05,0.067,1.587,0.348,0.718,0.5522,17.64,5.055,3684.0,3984.0,4036.0,4136.0,3684.0,4036.0,4136.0,4136.0,4184.0,4236.0,4236.0,4236.0,3684.0,3984.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,4136.0,4184.0,3684.0,4236.0,4236.0,3684.0,3984.0,4084.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,4184.0,3936.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,3684.0,3936.0,3684.0,3684.0,3684.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,4036.0,4236.0,4236.0,0.0
-255.2,-0.00551,1.466e-05,0.07837,1.593,0.3276,0.7197,0.5493,16.38,5.39,3684.0,3684.0,3684.0,4136.0,3684.0,4036.0,4136.0,4136.0,4184.0,4236.0,4236.0,4236.0,3684.0,3684.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,4136.0,4184.0,3684.0,4236.0,4236.0,3684.0,3684.0,4084.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,4184.0,3684.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,3684.0,3936.0,3684.0,3684.0,3684.0,4184.0,4236.0,4236.0,3684.0,3684.0,3684.0,3684.0,4236.0,4236.0,0.0
-326.2,-0.005295,2.07e-05,0.0905,1.596,0.316,0.7065,0.5337,17.03,6.58,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4284.0,4284.0,4336.0,4336.0,3684.0,3684.0,4284.0,4336.0,4336.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4336.0,4336.0,3684.0,3684.0,3684.0,3684.0,4284.0,4336.0,4336.0,3684.0,3684.0,4284.0,3684.0,4184.0,4284.0,4336.0,4336.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4284.0,4336.0,4336.0,3684.0,3684.0,3684.0,3684.0,3684.0,4336.0,0.0
-327.8,-0.005165,7.03e-06,0.0844,1.584,0.3242,0.7236,0.541,15.22,5.855,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4184.0,4236.0,4236.0,4236.0,3684.0,3684.0,4184.0,4236.0,4284.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4184.0,4236.0,4284.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4284.0,4284.0,3684.0,3684.0,3684.0,3684.0,3684.0,4284.0,0.0
-364.5,-0.005104,3.31e-05,0.0968,1.59,0.3325,0.729,0.5366,15.98,4.46,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,0.0
-281.5,-0.00503,8.64e-06,0.07996,1.59,0.316,0.7183,0.5347,16.1,5.844,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4136.0,4184.0,4236.0,4236.0,4284.0,4284.0,3684.0,3684.0,4236.0,4284.0,4284.0,3684.0,3684.0,3684.0,3684.0,4236.0,3684.0,4284.0,4284.0,3684.0,3684.0,3684.0,4184.0,4236.0,4284.0,4284.0,3684.0,3684.0,4236.0,3684.0,4136.0,4236.0,4284.0,4284.0,3684.0,3684.0,3684.0,3684.0,3936.0,3684.0,3684.0,3684.0,4236.0,4284.0,4284.0,3684.0,3684.0,3684.0,3684.0,4284.0,4284.0,0.0
-326.8,-0.005047,3.34e-06,0.08844,1.59,0.32,0.709,0.529,15.625,6.7,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4284.0,4336.0,4336.0,4336.0,3684.0,3684.0,4284.0,4336.0,4336.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4336.0,3684.0,3684.0,3684.0,3684.0,4184.0,4284.0,4336.0,4336.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4284.0,4336.0,4336.0,3684.0,3684.0,3684.0,3684.0,3684.0,4336.0,0.0
-269.0,-0.00527,7.2e-06,0.07056,1.592,0.3196,0.6987,0.518,16.5,4.742,3684.0,4136.0,4184.0,4284.0,3684.0,4184.0,4284.0,4284.0,4336.0,4336.0,4336.0,4336.0,3684.0,4184.0,4336.0,4336.0,4336.0,3684.0,3684.0,3684.0,4284.0,4336.0,3684.0,4336.0,4336.0,3684.0,4136.0,4236.0,4284.0,4336.0,4336.0,4336.0,3684.0,3684.0,4336.0,4036.0,4236.0,4336.0,4336.0,4336.0,3684.0,3684.0,3684.0,4084.0,4136.0,3684.0,3684.0,4136.0,4336.0,4336.0,4336.0,3684.0,3684.0,3684.0,4284.0,4336.0,4336.0,0.0
-261.0,-0.005306,1.49e-05,0.0772,1.595,0.3262,0.6978,0.5063,17.55,4.156,3684.0,4136.0,4184.0,3684.0,3684.0,4184.0,4284.0,4284.0,4336.0,4336.0,4336.0,4336.0,3684.0,4184.0,4336.0,4336.0,4336.0,3684.0,3684.0,3684.0,4284.0,4336.0,3684.0,4336.0,4336.0,3684.0,4136.0,4236.0,4284.0,4336.0,4336.0,4336.0,3684.0,3684.0,4336.0,4036.0,4236.0,4284.0,4336.0,4336.0,3684.0,3684.0,3684.0,4084.0,4136.0,3684.0,3684.0,4136.0,4336.0,4336.0,4336.0,3684.0,3684.0,3684.0,4284.0,4336.0,4336.0,0.0
-242.1,-0.00548,4.25e-05,0.0738,1.583,0.3315,0.7114,0.494,19.53,4.57,3684.0,4136.0,4136.0,4184.0,3684.0,4136.0,4236.0,4236.0,4284.0,4284.0,4284.0,4284.0,3684.0,4136.0,4284.0,4284.0,4336.0,3684.0,3684.0,3684.0,4236.0,4284.0,3684.0,4336.0,4336.0,3684.0,4136.0,4184.0,4236.0,4284.0,4284.0,4336.0,3684.0,3684.0,4284.0,3984.0,4184.0,4236.0,4284.0,4336.0,3684.0,3684.0,3884.0,4036.0,4136.0,3684.0,3684.0,4084.0,4284.0,4284.0,4336.0,3684.0,3684.0,4036.0,4184.0,4284.0,4336.0,0.0
-216.8,-0.005737,5.8e-05,0.0733,1.577,0.3333,0.7207,0.4988,18.64,5.312,3884.0,4084.0,4136.0,4184.0,3684.0,4084.0,4184.0,4184.0,4236.0,4236.0,4284.0,4284.0,3684.0,4084.0,4236.0,4284.0,4284.0,3684.0,3684.0,3984.0,4184.0,4236.0,4036.0,4284.0,4284.0,3936.0,4084.0,4136.0,4184.0,4236.0,4284.0,4284.0,3684.0,3684.0,4236.0,4036.0,4184.0,4236.0,4236.0,4284.0,3684.0,3684.0,3884.0,4036.0,4136.0,3684.0,3684.0,4036.0,4236.0,4284.0,4284.0,3736.0,3684.0,4036.0,4136.0,4284.0,4284.0,0.0
-228.8,-0.005856,6.06e-05,0.0741,1.593,0.3196,0.7036,0.4795,19.72,4.54,3984.0,4136.0,4184.0,4236.0,3984.0,4184.0,4236.0,4284.0,4284.0,4336.0,4336.0,4336.0,3984.0,4184.0,4284.0,4336.0,4336.0,3684.0,3984.0,4084.0,4284.0,4284.0,3984.0,4336.0,4336.0,4036.0,4136.0,4236.0,4284.0,4284.0,4336.0,4336.0,3684.0,3984.0,4284.0,4084.0,4236.0,4284.0,4336.0,4336.0,3684.0,3684.0,3984.0,4136.0,4136.0,3684.0,4036.0,4136.0,4284.0,4336.0,4336.0,3736.0,3984.0,4136.0,4236.0,4284.0,4336.0,0.0
-216.0,-0.00567,6.986e-05,0.0723,1.577,0.3374,0.7183,0.5127,19.48,6.184,3884.0,4084.0,4136.0,4184.0,3936.0,4136.0,4184.0,4184.0,4236.0,4236.0,4236.0,4236.0,3684.0,4136.0,4236.0,4284.0,4284.0,3684.0,3684.0,3984.0,4184.0,4236.0,4136.0,4284.0,4284.0,3936.0,4084.0,4136.0,4184.0,4236.0,4284.0,4284.0,3684.0,3684.0,4236.0,4036.0,4184.0,4236.0,4236.0,4284.0,3684.0,3684.0,3884.0,4036.0,4136.0,3684.0,3684.0,4084.0,4236.0,4284.0,4284.0,3684.0,3684.0,4036.0,4136.0,4236.0,4284.0,0.0
-176.8,-0.005848,9.93e-05,0.05862,1.58,0.3342,0.7256,0.5005,21.11,4.58,3884.0,4036.0,4084.0,4136.0,3936.0,4084.0,4136.0,4184.0,4184.0,4184.0,4236.0,4236.0,3936.0,4084.0,4184.0,4236.0,4236.0,3684.0,3936.0,3984.0,4136.0,4184.0,3984.0,4236.0,4236.0,3936.0,4084.0,4136.0,4136.0,4184.0,4236.0,4236.0,3684.0,3936.0,4184.0,4036.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,3884.0,3984.0,4084.0,3684.0,3984.0,4036.0,4184.0,4236.0,4236.0,3736.0,3936.0,4036.0,4136.0,4236.0,4236.0,0.0
-192.6,-0.005703,8.774e-05,0.06683,1.567,0.3486,0.7256,0.4946,20.81,5.387,3884.0,4036.0,4136.0,4136.0,3936.0,4136.0,4136.0,4184.0,4184.0,4236.0,4236.0,4236.0,3684.0,4084.0,4184.0,4236.0,4236.0,3684.0,3684.0,3984.0,4136.0,4184.0,4036.0,4236.0,4236.0,3936.0,4084.0,4136.0,4184.0,4184.0,4236.0,4236.0,3684.0,3884.0,4184.0,4036.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,3884.0,4036.0,4084.0,3684.0,3936.0,4036.0,4184.0,4236.0,4236.0,3684.0,3684.0,4036.0,4136.0,4236.0,4236.0,0.0
-199.2,-0.00581,8.255e-05,0.06046,1.567,0.3499,0.714,0.4917,20.48,5.215,3984.0,4136.0,4136.0,4184.0,3984.0,4136.0,4236.0,4236.0,4236.0,4284.0,4284.0,4284.0,3984.0,4136.0,4236.0,4284.0,4284.0,3936.0,3984.0,4084.0,4236.0,4284.0,4084.0,4284.0,4284.0,3984.0,4136.0,4184.0,4236.0,4236.0,4284.0,4284.0,3684.0,3984.0,4236.0,4084.0,4184.0,4236.0,4284.0,4284.0,3684.0,3884.0,3984.0,4084.0,4136.0,3684.0,4036.0,4136.0,4236.0,4284.0,4284.0,3736.0,3936.0,4084.0,4184.0,4284.0,4284.0,0.0
-193.9,-0.00577,6.26e-05,0.0604,1.575,0.348,0.7256,0.502,21.39,4.754,3884.0,4036.0,4084.0,4136.0,3936.0,4084.0,4136.0,4136.0,4184.0,4184.0,4236.0,4236.0,3684.0,4036.0,4184.0,4236.0,4236.0,3684.0,3684.0,3936.0,4136.0,4184.0,3936.0,4236.0,4236.0,3936.0,4036.0,4136.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,4184.0,3984.0,4136.0,4184.0,4236.0,4236.0,3684.0,3684.0,3884.0,3936.0,4036.0,3684.0,3684.0,4036.0,4184.0,4236.0,4236.0,3736.0,3684.0,4036.0,4084.0,4236.0,4236.0,0.0
-177.0,-0.005974,5.86e-05,0.05453,1.577,0.348,0.7393,0.501,22.77,4.438,3836.0,3936.0,3984.0,4036.0,3684.0,4036.0,4084.0,4084.0,4136.0,4136.0,4136.0,4136.0,3684.0,3936.0,4136.0,4136.0,4136.0,3684.0,3684.0,3884.0,4084.0,4136.0,3884.0,4136.0,4136.0,3884.0,3936.0,4036.0,4084.0,4136.0,4136.0,4136.0,3684.0,3684.0,4136.0,3936.0,4036.0,4136.0,4136.0,4136.0,3684.0,3684.0,3836.0,3884.0,4036.0,3684.0,3684.0,3984.0,4136.0,4136.0,4136.0,3736.0,3684.0,3936.0,4036.0,4136.0,4184.0,0.0
-185.5,-0.006012,7.76e-05,0.07025,1.59,0.3372,0.7363,0.4973,22.73,5.125,3884.0,3936.0,3984.0,4036.0,3684.0,4036.0,4084.0,4136.0,4136.0,4136.0,4136.0,4136.0,3684.0,3984.0,4136.0,4136.0,4184.0,3684.0,3684.0,3684.0,4084.0,4136.0,3936.0,4184.0,4184.0,3884.0,3984.0,4036.0,4084.0,4136.0,4184.0,4184.0,3684.0,3684.0,4136.0,3936.0,4084.0,4136.0,4184.0,4184.0,3684.0,3684.0,3884.0,3884.0,4036.0,3684.0,3684.0,3984.0,4136.0,4184.0,4184.0,3736.0,3684.0,3936.0,4036.0,4136.0,4184.0,0.0
-192.1,-0.00617,5.215e-05,0.07043,1.588,0.3474,0.731,0.5015,21.56,7.4,3884.0,3984.0,4036.0,4136.0,3684.0,4036.0,4136.0,4136.0,4136.0,4184.0,4184.0,4184.0,3684.0,3984.0,4184.0,4184.0,4184.0,3684.0,3684.0,3936.0,4136.0,4184.0,4184.0,4184.0,4184.0,3884.0,4036.0,4084.0,4136.0,4184.0,4184.0,4184.0,3684.0,3684.0,4136.0,3984.0,4136.0,4184.0,4184.0,4184.0,3684.0,3684.0,3884.0,3936.0,4036.0,3684.0,3684.0,4036.0,4136.0,4184.0,4184.0,3736.0,3684.0,3984.0,4036.0,4184.0,4184.0,0.0
-198.0,-0.006172,5e-05,0.0661,1.6045,0.3386,0.739,0.505,22.83,6.73,3836.0,3936.0,3984.0,4036.0,3684.0,4036.0,4036.0,4084.0,4084.0,4136.0,4136.0,4136.0,3684.0,3936.0,4084.0,4136.0,4136.0,3684.0,3684.0,3684.0,4084.0,4136.0,4136.0,4136.0,4136.0,3836.0,3936.0,3984.0,4084.0,4136.0,4136.0,4136.0,3684.0,3684.0,4084.0,3936.0,4036.0,4136.0,4136.0,4136.0,3684.0,3684.0,3684.0,3884.0,3984.0,3684.0,3684.0,3936.0,4136.0,4136.0,4136.0,3736.0,3684.0,3684.0,4036.0,4136.0,4136.0,0.0
-213.0,-0.00631,4.38e-05,0.07764,1.61,0.3347,0.7324,0.5244,21.38,6.67,3684.0,3936.0,3984.0,4036.0,3684.0,4036.0,4084.0,4084.0,4136.0,4136.0,4136.0,4136.0,3684.0,3936.0,4136.0,4136.0,4184.0,3684.0,3684.0,3684.0,4084.0,4136.0,4136.0,4184.0,4184.0,3684.0,3984.0,4036.0,4084.0,4136.0,4184.0,4184.0,3684.0,3684.0,4136.0,3936.0,4036.0,4136.0,4184.0,4184.0,3684.0,3684.0,3684.0,3884.0,3984.0,3684.0,3684.0,3684.0,4136.0,4184.0,4184.0,3736.0,3684.0,3684.0,4036.0,4136.0,4184.0,0.0
-302.5,-0.006683,1.395e-05,0.08545,1.612,0.3323,0.7466,0.531,23.0,5.28,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3984.0,3984.0,4036.0,4036.0,4036.0,3684.0,3684.0,3684.0,4036.0,4084.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4036.0,4084.0,3684.0,3684.0,3684.0,3684.0,3936.0,3984.0,4036.0,4084.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4084.0,4084.0,3784.0,3684.0,3684.0,3684.0,3684.0,3684.0,0.0
-330.2,-0.00669,1.967e-05,0.0838,1.615,0.331,0.7686,0.5366,21.92,5.406,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3984.0,3984.0,3984.0,3684.0,3684.0,3684.0,3984.0,3984.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3884.0,3936.0,3936.0,3936.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3936.0,3936.0,3784.0,3684.0,3684.0,3684.0,3684.0,3684.0,0.0
-364.5,-0.006645,3.4e-06,0.098,1.613,0.3254,0.764,0.5435,21.77,4.76,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,0.0
-364.5,-0.006336,2.193e-05,0.0926,1.604,0.3274,0.7515,0.551,22.7,5.496,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,0.0
-364.5,-0.006176,2.7e-05,0.0904,1.598,0.342,0.7446,0.5405,22.64,4.7,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,0.0
-305.2,-0.00635,1.2e-06,0.0784,1.595,0.3447,0.7485,0.5356,22.16,4.824,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3936.0,3936.0,3984.0,4036.0,4036.0,4036.0,3684.0,3684.0,3684.0,4036.0,4036.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4036.0,3684.0,3684.0,3684.0,3684.0,3684.0,3984.0,4036.0,4036.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4036.0,4036.0,3736.0,3684.0,3684.0,3684.0,3684.0,4036.0,0.0
-292.2,-0.006535,2.84e-05,0.0848,1.601,0.3506,0.7476,0.55,21.67,5.777,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3984.0,3984.0,4036.0,4036.0,4036.0,3684.0,3684.0,3936.0,4036.0,4084.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4036.0,4084.0,3684.0,3684.0,3684.0,3684.0,3936.0,4036.0,4084.0,4084.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4084.0,4084.0,3784.0,3684.0,3684.0,3684.0,3684.0,4084.0,0.0
-336.0,-0.006542,3.83e-05,0.0901,1.606,0.345,0.7427,0.557,21.8,4.6,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4036.0,4036.0,4036.0,3684.0,3684.0,3684.0,4084.0,4084.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4084.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4084.0,4084.0,3784.0,3684.0,3684.0,3684.0,3684.0,3684.0,0.0
-364.5,-0.00641,4.06e-05,0.09973,1.611,0.3452,0.7397,0.5566,18.62,4.812,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,0.0
-236.8,-0.0065,3.88e-05,0.08484,1.615,0.3357,0.741,0.555,17.55,5.168,3684.0,3884.0,3884.0,3684.0,3684.0,3936.0,3984.0,4036.0,4084.0,4084.0,4136.0,4136.0,3684.0,3684.0,4036.0,4136.0,4136.0,3684.0,3684.0,3684.0,3684.0,4036.0,3884.0,4136.0,4136.0,3684.0,3884.0,3936.0,3984.0,4084.0,4136.0,4136.0,3684.0,3684.0,4036.0,3684.0,3984.0,4084.0,4136.0,4136.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4084.0,4136.0,4136.0,3784.0,3684.0,3684.0,3684.0,4084.0,4136.0,0.0
-209.5,-0.006645,3.95e-05,0.0717,1.623,0.3408,0.746,0.555,17.95,6.773,3684.0,3936.0,3936.0,3984.0,3684.0,3984.0,3984.0,4036.0,4036.0,4084.0,4084.0,4084.0,3684.0,3884.0,4036.0,4084.0,4084.0,3684.0,3684.0,3684.0,3984.0,4036.0,4036.0,4084.0,4084.0,3684.0,3936.0,3984.0,3984.0,4084.0,4084.0,4084.0,3684.0,3684.0,4036.0,3884.0,3984.0,4036.0,4084.0,4084.0,3684.0,3684.0,3684.0,3684.0,3936.0,3684.0,3684.0,3684.0,4084.0,4084.0,4084.0,3784.0,3684.0,3684.0,3984.0,4036.0,4084.0,0.0
-255.2,-0.0067,8.005e-05,0.0912,1.621,0.3325,0.752,0.552,18.34,6.113,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3984.0,4036.0,4036.0,4084.0,4084.0,4084.0,3684.0,3684.0,4036.0,4084.0,4084.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4084.0,3684.0,3884.0,3936.0,3984.0,4036.0,4084.0,4084.0,3684.0,3684.0,3984.0,3684.0,3984.0,4036.0,4084.0,4084.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,3684.0,4084.0,4084.0,4084.0,3784.0,3684.0,3684.0,3684.0,3684.0,4084.0,0.0
-213.0,-0.006977,0.0001061,0.0848,1.628,0.3198,0.759,0.558,18.73,5.117,3684.0,3936.0,3936.0,3936.0,3684.0,3936.0,3984.0,4036.0,4036.0,4036.0,4084.0,4084.0,3684.0,3884.0,4036.0,4084.0,4084.0,3684.0,3684.0,3684.0,3984.0,4036.0,3884.0,4036.0,4084.0,3684.0,3936.0,3936.0,3984.0,4036.0,4036.0,4084.0,3684.0,3684.0,4036.0,3884.0,3984.0,4036.0,4084.0,4084.0,3684.0,3684.0,3684.0,3684.0,3936.0,3684.0,3684.0,3684.0,4036.0,4084.0,4084.0,3784.0,3684.0,3684.0,3684.0,4036.0,4084.0,0.0
-209.2,-0.00693,0.00011617,0.0767,1.624,0.3225,0.7725,0.5586,18.75,5.855,3684.0,3884.0,3936.0,3936.0,3684.0,3936.0,3984.0,3984.0,4036.0,4036.0,4036.0,4036.0,3684.0,3884.0,3984.0,4036.0,4036.0,3684.0,3684.0,3684.0,3936.0,3984.0,3984.0,4036.0,4036.0,3684.0,3884.0,3936.0,3984.0,3984.0,4036.0,4036.0,3684.0,3684.0,3936.0,3884.0,3984.0,3984.0,4036.0,4036.0,3684.0,3684.0,3684.0,3884.0,3936.0,3684.0,3684.0,3684.0,4036.0,4036.0,4036.0,3784.0,3684.0,3684.0,3936.0,4036.0,4036.0,0.0
