like1,parlr_T,parlr_RRR,parlr_RH,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,parcenter_snow_transfer_function,parroughness_fresh_snow,parroughness_ice,parroughness_firn,simulation_0,chain
1.0,-0.0052440474,0.00032556005,0.04570541,0.35198809999999997,0.8165823,0.42782387,11.288345,8.96331,0.9048702,0.16518669,0.5511223000000001,5.1632023,-0.7299465,1.0
1.0,-0.0052492423,0.00032037162000000003,0.047263835,0.35427379999999997,0.81334853,0.42394334,11.669619,8.891442999999999,0.8581539,0.16908279,0.56335086,5.0391507,-2.0812814,1.0
1.0,-0.005254437,0.0003151832,0.048822258,0.35655951,0.8101148,0.42006284,12.050891,8.746197,0.81143755,0.1729789,0.5755794,4.9150987,-1.5224301000000002,1.0
1.0,-0.005259631999999999,0.0003099948,0.050380677,0.35884523,0.8068810000000001,0.4161823,12.432163000000001,8.60095,0.7647213,0.176875,0.587808,4.7910466,-0.35166379999999997,1.0
1.0,-0.0052648266,0.00030480637,0.051939099999999995,0.36113095,0.8036472,0.41230178,12.8134365,8.455703,0.71800494,0.1807711,0.60003656,4.6669946,0.5617145,1.0
1.0,-0.0052700215,0.00029961797000000004,0.053497523,0.36341667,0.8004135,0.40842128,13.194709,8.310456,0.6712885999999999,0.1846672,0.61226517,4.5429425000000005,1.2895671999999998,1.0
1.0,-0.0052752164,0.00029442954,0.055055942000000004,0.36570240000000004,0.7971796999999999,0.40454075,13.575982000000002,8.16521,0.62457234,0.1885633,0.6244937,4.418891,0.9352011,1.0
1.0,-0.0052804113,0.0002892411,0.056614365,0.36798808,0.79394597,0.40066022,13.957254,8.019962,0.577856,0.19245942,0.63672227,4.294839,0.028663041,1.0
1.0,-0.0052856063,0.00028405272,0.05817279,0.3702738,0.7907122,0.4032203,14.338528,7.874716,0.5311397,0.19635552,0.6489509,4.170787000000001,-1.0293082,1.0
1.0,-0.0052908007,0.0002788643,0.059731208,0.37255952,0.7874784,0.4071008,14.7198,7.7294693,0.48442340000000006,0.20025162,0.6611794,4.046735,-2.2648425,1.0
1.0,-0.005295995600000001,0.0002736759,0.06128963,0.37484524,0.78424466,0.41098133,15.101072,7.5842222999999995,0.43770707,0.20414773,0.67340803,3.922683,-1.7680403000000002,1.0
1.0,-0.0053011905000000005,0.00026848746,0.062848054,0.37713096,0.78101087,0.41486186,15.482346,7.438975999999999,0.39099076,0.20804383,0.6856366,3.798631,-0.6436508000000001,1.0
1.0,-0.005306385500000001,0.00026329904,0.06440648,0.37941667,0.77777714,0.41874236,15.863617999999999,7.293728999999999,0.34427446,0.21193993,0.6978651,3.6745791,0.27682915,1.0
1.0,-0.00531158,0.00025811063999999997,0.06596489,0.38170236,0.77454334,0.4226229,16.244889999999998,7.1484823,0.29755813,0.21583603,0.68790627,3.5505269999999998,1.0358835,1.0
1.0,-0.005316775,0.0002529222,0.067523316,0.38398808,0.77130955,0.42650342,16.626163000000002,7.0032353,0.25084183,0.21973214,0.6756776999999999,3.426475,0.71983045,1.0
1.0,-0.0053219697,0.00024773380000000004,0.06908174,0.3862738,0.7680758000000001,0.43038392,17.007437,6.857989,0.20412552,0.22362824,0.66344917,3.3024232000000002,-0.13704084,1.0
1.0,-0.0053271646999999995,0.00024254539,0.07064016,0.38855952,0.76484203,0.43426445,17.38871,6.7127419999999995,0.1574092,0.22752436,0.65122056,3.1783712000000004,-1.1824955,1.0
1.0,-0.005332359,0.00023735697,0.072198585,0.39084524,0.7616083,0.43814495,17.769981,6.567495299999999,0.110692896,0.23142046,0.638992,3.0543194,-2.3483837000000003,1.0
1.0,-0.005337554,0.00023216856,0.07375701,0.39313096,0.7583745,0.44202548,18.151255,6.4222484,0.063976586,0.23531656,0.6267634,2.9302672999999997,-1.9542152,1.0
1.0,-0.005342749,0.00022698013,0.07531543,0.39541668,0.7551406999999999,0.445906,18.532528,6.2770019999999995,0.017260272,0.23921266,0.61453485,2.8062155,-0.9293737,1.0
1.0,-0.005347944,0.00022179172000000001,0.07687385,0.39770237,0.751907,0.4497865,18.9138,6.131755,0.03261604,0.24310876,0.6023063,2.6821634999999997,-0.004724783,1.0
1.0,-0.0053531383,0.00021660331,0.07843227,0.39998809,0.7486732,0.45366704,19.295073000000002,5.9865084,0.07933235,0.24700487,0.5900776999999999,2.5581113999999996,0.786108,1.0
1.0,-0.0053583332,0.00021141490000000003,0.07999069,0.39772620000000003,0.74543947,0.45754758,19.676346,5.8412614000000005,0.12604867,0.25090098,0.57784915,2.4340596000000003,0.5215681999999999,1.0
1.0,-0.005363528,0.00020622647000000002,0.081549115,0.39544050000000003,0.7422057,0.46142808,20.05762,5.696015,0.17276497,0.25479707,0.56562054,2.3100076,-0.34502983,1.0
1.0,-0.005368723000000001,0.00020103806,0.08310754,0.39315477,0.73897195,0.4653085999999999,20.43889,5.550768,0.21948129,0.2586932,0.553392,2.1859558,-1.397437,1.0
1.0,-0.0053739175,0.00019584964,0.08466596,0.39086905,0.73573816,0.46918909999999997,20.820164000000002,5.4055214000000005,0.2661976,0.26258928,0.54116344,2.0619037000000002,-2.5897644,1.0
1.0,-0.0053791124,0.00019066122999999999,0.08622438,0.38858333,0.73250437,0.47306964,21.201437,5.260274400000001,0.31291392,0.26648540000000004,0.52893484,2.0821483,-2.2584062,1.0
1.0,-0.0053843074,0.00018547282,0.0877828,0.38629759999999996,0.72927064,0.47695017,21.582708,5.115028,0.35963023,0.27038148,0.5167063000000001,2.2062001,-1.1994691000000002,1.0
1.0,-0.0053895023,0.00018028439,0.08934122,0.3840119,0.72603685,0.48083067,21.963982,4.969780999999999,0.40634653,0.2742776,0.50447774,2.3302522,-0.23436463,1.0
1.0,-0.005394696700000001,0.00017509598000000002,0.09089965,0.3817262,0.7228031,0.4847112,22.345254999999998,4.8245344,0.45306283,0.27817369,0.49224913,2.454304,0.5819300000000001,1.0
1.0,-0.005399891600000001,0.00016990756999999998,0.09245807,0.3794405,0.7195693,0.48859173,22.726528,4.679287400000001,0.49977916,0.2820698,0.48002058,2.5783560000000003,0.3184614,1.0
1.0,-0.0054050866,0.00016471915000000002,0.09401649,0.37715477,0.71633554,0.49247223,22.8922,4.5340405,0.5464955,0.28596592,0.467792,2.7024077999999996,-0.6838228,1.0
1.0,-0.0054102815,0.00015953073999999998,0.09557491,0.37486905,0.7131018,0.49635276,22.510927,4.388794,0.59321177,0.289862,0.45556343,2.82646,-1.8320353999999999,1.0
1.0,-0.0054154764,0.00015434231000000003,0.09713333,0.37258333,0.709868,0.5002333,22.129654000000002,4.243547,0.6399281,0.29375812,0.44333485,2.950512,-3.1342285,1.0
1.0,-0.005420671,0.0001491539,0.098691754,0.37029759999999995,0.7066343,0.5041138,21.748383,4.0983005,0.6866444,0.2976542,0.43110627,3.0745637,-2.8860295,1.0
1.0,-0.0054258658,0.00014396549,0.10025018,0.36801192,0.7034005,0.5079943,21.36711,3.9530537000000003,0.7333607,0.29844967,0.41887772,3.1986158,-1.8118362000000001,1.0
1.0,-0.0054310606999999995,0.00013877708,0.1018086,0.3657262,0.7001666999999999,0.51187485,20.985836,3.807807,0.78007704,0.29455358,0.40664914,3.3226676,-0.8419825000000001,1.0
1.0,-0.0054362556,0.00013358866000000001,0.10336702,0.36344048,0.696933,0.51575536,20.604563,3.6625601999999997,0.8267933000000001,0.29065746,0.39442056,3.4467196,0.05679454,1.0
1.0,-0.00544145,0.00012840024,0.10492544,0.36115476,0.6936992,0.51963586,20.223291,3.5173135,0.87350965,0.28676137,0.38219200000000003,3.5707717000000003,-0.2592162,1.0
1.0,-0.005446645,0.00012321182,0.10648386,0.35886905,0.69046545,0.5235164000000001,19.842018,3.3720667,0.920226,0.28286526,0.36996344,3.6948235,-1.3685176000000001,1.0
1.0,-0.00545184,0.00011802341,0.108042285,0.35658333,0.68723166,0.5273969000000001,19.460745000000003,3.22682,0.96694225,0.27896917,0.35773486,3.8188756,-2.563557,1.0
1.0,-0.005457035,0.000112835,0.10960071,0.3542976,0.68399787,0.5312774,19.079473,3.0815732000000002,1.0136585999999999,0.27507305,0.34550628,3.9429274,-3.8268092000000005,1.0
1.0,-0.0054622293,0.00010764658000000002,0.11115913,0.35201192,0.68076414,0.535158,18.6982,2.9363265,1.0603749,0.27117696,0.3332777,4.0669794,-3.6459522000000004,1.0
1.0,-0.005467424,0.000102458165,0.112717554,0.34972620000000004,0.67753035,0.5390385,18.316927,2.7910798,1.1070912,0.26728085,0.32104915,4.1910315,-2.5731356,1.0
1.0,-0.005472619000000001,9.7269745e-05,0.11427598,0.34744048,0.6742965999999999,0.5429189999999999,17.935654,2.6458328,1.1538075,0.26338473,0.30882058,4.3150835,-1.5505277,1.0
1.0,-0.005477814,9.208133e-05,0.11583439,0.34515476,0.6710628000000001,0.5467995,17.554382,2.500586,1.2005238999999999,0.25948864,0.296592,4.439135,-0.5827941,1.0
1.0,-0.0054830085,8.689291999999999e-05,0.117392816,0.34286904,0.66782904,0.55068004,17.17311,2.3553393,1.2472402,0.25559253,0.28436342,4.563187,-0.8746915999999999,1.0
1.0,-0.0054882034,8.17045e-05,0.11895124,0.34058332,0.6645953,0.55456054,16.791836,2.2100925,1.2939564,0.25169644,0.27213484,4.687239,-2.036306,1.0
1.0,-0.0054933983,7.651609e-05,0.12050966,0.33829764,0.6613614999999999,0.55844104,16.410564,2.0648458,1.3406726999999998,0.24780032,0.2820937,4.811291000000001,-3.2608511,1.0
1.0,-0.005498593,7.132767e-05,0.122068085,0.33601192,0.6581278,0.5623216,16.029291,2.1004009999999997,1.3873891,0.24390422,0.29432228,4.935343,-4.510671,1.0
1.0,-0.0055037877,6.613925500000001e-05,0.12362651,0.33372620000000003,0.654894,0.5662020999999999,15.648017999999999,2.2456477,1.4341053999999998,0.24000812,0.30655086,5.059394999999999,-4.3918643,1.0
1.0,-0.0055089826,6.0950839999999995e-05,0.12518492,0.33144048,0.6516602,0.5700826,15.266746,2.3908944,1.4808217,0.23611201,0.31877944,5.183447,-3.3870413,1.0
1.0,-0.0055141775,5.5762422999999996e-05,0.12674335,0.32915476,0.6535734999999999,0.57396317,14.885472,2.5361412,1.5275381000000001,0.23221591,0.33100802,5.307499,-2.1897290000000003,1.0
1.0,-0.0055193724,5.0574006e-05,0.12830177,0.32686904,0.6568073,0.57784367,14.5042,2.681388,1.5742543,0.22831981,0.34323657,5.431551,-0.93198013,1.0
1.0,-0.005524566999999999,4.5385594e-05,0.12986019,0.32458332,0.6600411,0.58172417,14.122928,2.8266346,1.6209706,0.2244237,0.35546514,5.555602599999999,-0.9828298000000001,1.0
1.0,-0.005529762,4.0197177e-05,0.13141862,0.32229763,0.6632748,0.5856047,13.741654,2.9718814,1.6676868999999999,0.2205276,0.36769372,5.679654599999999,-2.0451658,1.0
1.0,-0.0055349567,3.500876e-05,0.13297704,0.3200119,0.6665085999999999,0.5894851999999999,13.360382000000001,3.1171281000000004,1.7144032999999999,0.2166315,0.3799223,5.8037066,-3.1790957000000004,1.0
1.0,-0.0055401516,2.9820345000000003e-05,0.13453546,0.3177262,0.66974235,0.5933656999999999,12.979109,3.2623749,1.7611196,0.21273538,0.39215085,5.9277587,-4.308274,1.0
1.0,-0.005545346,2.463193e-05,0.13609388,0.31544048,0.67297614,0.5972463000000001,12.5978365,3.4076216,1.8078359,0.20883928,0.40437943,5.9281893,-4.0536675,1.0
1.0,-0.005550541,1.9443514e-05,0.13765231,0.31315476,0.6762099,0.6011268,12.216563,3.5528684,1.8545521,0.20494318,0.416608,5.8041377,-2.6688645,1.0
1.0,-0.0055557359999999995,1.4255099e-05,0.13921072,0.31086904,0.67944366,0.6050073,11.835291,3.698115,1.9012685,0.20104708,0.42883658,5.6800857,-1.1309208999999998,1.0
1.0,-0.005560931,9.066684e-06,0.14076914,0.30858335,0.68267745,0.6088878000000001,11.454019,3.8433618999999997,1.9479848000000002,0.19715098,0.44106513,5.556033599999999,0.40111473,1.0
1.0,-0.0055661257,3.8782678e-06,0.14232756,0.30629763,0.6859111999999999,0.61276835,11.072745,3.9886086000000005,1.9947011000000001,0.19325487,0.45329369999999997,5.4319816,0.42376852,1.0
1.0,-0.00557132,3.7701477e-06,0.14388599,0.3040119,0.68914497,0.61664885,10.691473,4.1338553,1.9585825000000001,0.18935877,0.4655223,5.3079295,-0.7827050999999999,1.0
1.0,-0.005576515,8.958564e-06,0.14544441,0.3017262,0.69237876,0.62052935,10.3102,4.2791023,1.9118662,0.18546267,0.47775087,5.183878,-2.2057981,1.0
1.0,-0.00558171,1.4146979e-05,0.14700283,0.29944047,0.6956125,0.6244099,9.928927,4.424348999999999,1.86515,0.18156657,0.48997945,5.059826,-3.5875762000000004,1.0
1.0,-0.005586905,1.9335395e-05,0.14856125,0.29715475,0.6988463,0.6282904,9.547654,4.569596,1.8184335999999999,0.17767046,0.502208,4.935773999999999,-3.3287833,1.0
1.0,-0.0055920994,2.4523809999999998e-05,0.15011968,0.29486907,0.70208,0.6321709,9.166382,4.7148423,1.7717173,0.17377435,0.5144366,4.8117220000000005,-1.6576931000000001,1.0
1.0,-0.005597294300000001,2.9712226e-05,0.15167809999999998,0.29258335,0.7053138000000001,0.6360515,8.7851095,4.860089299999999,1.7250009999999998,0.16987824,0.52666515,4.6876698,0.13055564,1.0
1.0,-0.005602489,3.4900640000000005e-05,0.15323652,0.29029763,0.70854753,0.639932,8.403836,5.005336,1.6782846000000002,0.16598214,0.5388937,4.563618,1.125177,1.0
1.0,-0.005607684,4.0089057e-05,0.15479495,0.2880119,0.7117813000000001,0.6438125,8.022564,5.150583,1.6315684,0.16208604,0.5511223000000001,4.439566,1.1392924,1.0
1.0,-0.0056128786,4.5277473e-05,0.15635337,0.28572620000000004,0.7150151,0.64769304,7.641290700000001,5.295829299999999,1.5848521,0.15818994,0.56335086,4.315514,0.41892695,1.0
1.0,-0.0056180735,5.046589e-05,0.15791179,0.28344047,0.71824884,0.64642644,7.2600183000000005,5.4410763,1.5381358,0.15429384,0.5755794,4.1914620000000005,-1.1900692,1.0
1.0,-0.0056232684,5.5654302e-05,0.15947020000000003,0.28115475,0.72148263,0.64254594,6.878745599999999,5.586323,1.4914193999999998,0.15039773,0.587808,4.06741,-2.8644712,1.0
1.0,-0.0056284633,6.0842718e-05,0.16102862,0.27886906,0.72471637,0.63866544,6.497473,5.73157,1.4447031000000001,0.15349838,0.60003656,3.9433582,-2.758516,1.0
1.0,-0.005633658000000001,6.6031134e-05,0.16258705,0.27658334,0.72795016,0.6347849,6.1162,5.8768163,1.3979868,0.15739448,0.61226517,3.8193064,-1.1377084,1.0
1.0,-0.0056388527,7.121955e-05,0.16414547,0.27429762,0.73118395,0.6309044,5.734927,6.0220633,1.3512706,0.16129059,0.6244937,3.6952542999999998,0.44103679999999995,1.0
1.0,-0.0056440476,7.640797e-05,0.1657039,0.27201190000000003,0.7344177,0.6270239000000001,5.3536544,6.1673098,1.3045541999999999,0.16518669,0.63672227,3.5712025,1.2399613999999999,1.0
1.0,-0.0056492426,8.159638000000001e-05,0.16726232,0.2697262,0.73765147,0.6231434,4.9723816,6.3125567,1.2578379,0.16908279,0.6489509,3.4471505,1.19261,1.0
1.0,-0.005654436999999999,8.678479999999999e-05,0.16882074,0.26744047,0.7408852,0.6192628000000001,4.5911093,6.4578032,1.2111216,0.1729789,0.6611794,3.3230987,0.057282455,1.0
1.0,-0.0056596319999999995,9.197321e-05,0.17037916,0.26515478,0.744119,0.6153823,4.2098365,6.60305,1.1644052,0.176875,0.67340803,3.1990466,-1.6062678,1.0
1.0,-0.005664827,9.716163e-05,0.17193758,0.26286906,0.7473528,0.6115018,3.8285637,6.748297,1.1176888999999999,0.1807711,0.6856366,3.0749946,-3.3240532999999997,1.0
1.0,-0.0056700218,0.000102350044,0.17349601,0.26058334,0.7505864999999999,0.60762125,3.4472910000000003,6.8935437,1.0709727,0.1846672,0.6978651,2.9509428,-3.4378127999999997,1.0
1.0,-0.005675215999999999,0.00010753846000000002,0.17505443,0.25829762,0.7538203,0.60374075,3.066018,7.038790700000001,1.0242563,0.1885633,0.68790627,2.8268907000000003,-2.0631719,1.0
1.0,-0.005680411,0.00011272688,0.17661285,0.2560119,0.75705403,0.59986025,2.6847453,7.184036999999999,0.97754,0.19245942,0.6756776999999999,2.702839,-0.87838113,1.0
1.0,-0.005685606,0.00011791528999999999,0.17817126,0.25372618,0.7602878000000001,0.5959797,2.3034727999999998,7.3292839999999995,0.9308236999999999,0.19635552,0.66344917,2.5787868,0.17376505,1.0
1.0,-0.005690801,0.0001231037,0.17972969,0.25144047,0.7635215999999999,0.5920991999999999,2.1378,7.4745307,0.8841074000000001,0.20025162,0.65122056,2.4547347999999998,0.011165139,1.0
1.0,-0.005695996,0.00012829211,0.18128811,0.24915476,0.76675534,0.5882187,2.5190728,7.6197777,0.8373911,0.20414773,0.638992,2.330683,-1.1147982,1.0
1.0,-0.005701190300000001,0.00013348053999999999,0.18284653,0.24686906,0.76998913,0.5843381,2.9003456,7.765024,0.79067475,0.20804383,0.6267634,2.2066310000000002,-2.2843907000000003,1.0
1.0,-0.0057063852000000005,0.00013866895,0.18440495,0.24458334,0.77322286,0.5804576,3.281618,7.910271000000001,0.7439585,0.21193993,0.61453485,2.0825791000000002,-3.6927519999999996,1.0
1.0,-0.00571158,0.00014385737,0.18596338,0.24229762,0.77645665,0.5765771,3.6628910000000006,8.055518,0.69724214,0.21583603,0.6023063,2.061473,-3.596994,1.0
1.0,-0.005716775,0.00014904578000000002,0.1875218,0.24001190000000003,0.77969044,0.57269657,4.0441637,8.200764999999999,0.6505258,0.21973214,0.5900776999999999,2.185525,-1.8222368000000002,1.0
1.0,-0.005721969499999999,0.00015423419,0.18908022,0.23772620000000003,0.7829242,0.56881607,4.4254365,8.346011,0.60380954,0.22362824,0.57784915,2.3095767000000005,-0.24688353,1.0
1.0,-0.005727164399999999,0.00015942261999999998,0.19063865,0.23544048,0.78615797,0.56493556,4.8067093000000005,8.491258,0.5570932,0.22752436,0.56562054,2.4336287999999997,1.0875632,1.0
1.0,-0.0057323593999999995,0.00016461103,0.19219707,0.23315476,0.7893916999999999,0.56105506,5.187982,8.636505,0.5103769,0.23142046,0.553392,2.5576806,1.2120042,1.0
1.0,-0.0057375543,0.00016979944,0.1937555,0.23086905,0.7926255,0.5571745,5.5692544,8.781752000000001,0.4636606,0.23531656,0.54116344,2.6817327,0.27501956,1.0
1.0,-0.0057427487,0.00017498786,0.19531392,0.22858334,0.7958593,0.553294,5.950527,8.926998,0.41694427,0.23921266,0.52893484,2.8057845,-1.0533146,1.0
1.0,-0.0057479437,0.00018017628,0.19687232,0.22629762,0.799093,0.5494135,6.3318,8.927755,0.37022796,0.24310876,0.5167063000000001,2.9298365,-2.5953515,1.0
1.0,-0.0057531386,0.0001853647,0.19843075,0.22401191,0.8023268,0.54553294,6.713073,8.782508,0.32351166,0.24700487,0.50447774,3.0538886,-2.5899494,1.0
1.0,-0.0057583335,0.00019055311,0.19998917,0.2217262,0.8055604999999999,0.54165244,7.094345599999999,8.637261,0.27679533,0.25090098,0.49224913,3.1779403999999998,-0.70862955,1.0
1.0,-0.005763528,0.00019574152,0.1984524,0.21944048,0.8087943,0.53777194,7.475618400000001,8.492014999999999,0.23007903,0.25479707,0.48002058,3.3019924,0.7298521,1.0
1.0,-0.005768723000000001,0.00020092993999999998,0.19689398,0.21715477,0.8120281,0.5338914,7.856891,8.346767999999999,0.18336271,0.2586932,0.467792,3.4260442,1.6302788000000001,1.0
1.0,-0.005773918,0.00020611836,0.19533557,0.21486905,0.81526184,0.5300109000000001,8.238164,8.201521000000001,0.1366464,0.26258928,0.45556343,3.5500962999999994,1.727877,1.0
1.0,-0.0057791127,0.00021130677000000004,0.19377714,0.21258333,0.81849563,0.5261304,8.619436,8.056274,0.08993009,0.26648540000000004,0.44333485,3.6741483,0.97758067,1.0
1.0,-0.005784307,0.00021649519,0.19221872,0.21029763,0.82172936,0.5222498,9.00071,7.911028,0.043213777,0.27038148,0.43110627,3.7982001000000003,-0.09907567,1.0
1.0,-0.005789501999999999,0.0002216836,0.19066029999999998,0.20801191,0.82496315,0.5183693,9.381982,7.765781,0.0066625336,0.2742776,0.41887772,3.9222522000000004,-1.6137707000000001,1.0
1.0,-0.005794697,0.00022687201000000002,0.18910187,0.20572619,0.8281969000000001,0.5144888,9.763254,7.6205343999999995,0.053378845999999994,0.27817369,0.40664914,4.046304,-1.6407523999999998,1.0
1.0,-0.005799891999999999,0.00023206043999999997,0.18754345,0.20344047,0.8314306999999999,0.51060826,10.144527,7.475287400000001,0.10009516,0.2820698,0.39442056,4.170356,0.15233512,1.0
1.0,-0.0058050863,0.00023724884999999998,0.18598503,0.20115477,0.83466446,0.50672776,10.5258,7.3300405,0.14681147,0.28596592,0.38219200000000003,4.294408,1.2647879,1.0
1.0,-0.0058102813,0.00024243727000000003,0.1844266,0.19886905,0.8378982,0.50284725,10.907073,7.184794,0.19352777,0.289862,0.36996344,4.41846,2.1128821,1.0
1.0,-0.005815476,0.0002476257,0.18286818,0.19658333,0.841132,0.49896672,11.288345,7.039547,0.24024409,0.29375812,0.35773486,4.542512,2.2863595,1.0
1.0,-0.0058206709999999995,0.0002528141,0.18130976,0.19429763,0.8443656999999999,0.49508620000000003,11.669619,6.894300500000001,0.2869604,0.2976542,0.34550628,4.666564,1.6529224999999999,1.0
1.0,-0.0058258655,0.00025800252,0.17975134,0.19201191,0.8475995000000001,0.49120569999999997,12.050891,6.7490535000000005,0.33367673,0.29844967,0.3332777,4.7906156,0.92416745,1.0
1.0,-0.0058310605000000005,0.00026319092,0.17819291,0.18972619,0.8508333,0.48732516,12.432163000000001,6.603807000000001,0.38039303,0.29455358,0.32104915,4.9146676,-0.19621786,1.0
1.0,-0.0058362554,0.00026837933999999996,0.17663449,0.18744048,0.854067,0.48344466,12.8134365,6.458559999999999,0.42710933,0.29065746,0.30882058,5.0387197,-0.28936684,1.0
1.0,-0.0058414503,0.00027356777,0.17507608,0.18515477,0.8573008,0.47956413,13.194709,6.3133135000000005,0.47382566,0.28676137,0.296592,5.1627717,1.0866871,1.0
1.0,-0.005846645,0.00027875617000000004,0.17351766,0.18286905,0.86053455,0.47568359999999993,13.575982000000002,6.1680665,0.52054197,0.28286526,0.28436342,5.2868237,1.9649162,1.0
1.0,-0.0058518397,0.0002839446,0.17195924,0.18058334,0.86376834,0.4718031,13.957254,6.022819999999999,0.5672583000000001,0.27896917,0.27213484,5.4108753,2.6474322999999997,1.0
1.0,-0.0058570346,0.000289133,0.17040081,0.18170238,0.8670021000000001,0.46792257,14.338528,5.877573,0.6139746,0.27507305,0.2820937,5.534927400000001,2.7944386000000003,1.0
1.0,-0.0058622295,0.00029432142000000006,0.16884239,0.18398810000000002,0.87023586,0.46404204,14.7198,5.7323265,0.6606909000000001,0.27117696,0.29432228,5.6589794,2.2747045,1.0
1.0,-0.0058674244,0.00029950985,0.16728397,0.18627381,0.87346965,0.46016154,15.101072,5.5870795,0.70740724,0.26728085,0.30655086,5.7830315,1.6050187,1.0
1.0,-0.005872619,0.00030469825000000003,0.16572554,0.18855952,0.8767033999999999,0.45628100000000005,15.482346,5.441833,0.7541235,0.26338473,0.31877944,5.9070835,0.80821276,1.0
1.0,-0.005877814,0.00030988667000000003,0.16416712,0.19084524,0.8799372,0.45240048,15.863617999999999,5.2965860000000005,0.80083984,0.25948864,0.33100802,5.9488650000000005,0.62318826,1.0
1.0,-0.0058830087,0.00031507507,0.16260870000000002,0.19313096,0.88317096,0.44851997,16.244889999999998,5.1513395,0.8475562,0.25559253,0.34323657,5.824813,1.6800574000000001,1.0
1.0,-0.0058882036,0.0003202635,0.16105027,0.19541666,0.8864046999999998,0.44463944,16.626163000000002,5.0060925,0.89427245,0.25169644,0.35546514,5.700761,2.3920145,1.0
1.0,-0.005893398,0.00032545193,0.15949185,0.19770238,0.8896385,0.44075894,17.007437,4.860846,0.9409888000000001,0.24780032,0.36769372,5.576708999999999,3.005734,1.0
1.0,-0.005898593000000001,0.00033064032,0.15793343,0.1999881,0.8928722,0.43687840000000006,17.38871,4.715599,0.98770505,0.24390422,0.3799223,5.4526567,3.1549346000000003,1.0
1.0,-0.005903788,0.00033582875,0.15637502,0.20227379999999998,0.896106,0.43299788,17.769981,4.5703526,1.0344214,0.24000812,0.39215085,5.3286050000000005,2.6360897999999997,1.0
1.0,-0.0059089830000000005,0.00034101715,0.15481660000000003,0.20455952,0.8993398000000001,0.42911738,18.151255,4.425105599999999,1.0811377,0.23611201,0.40437943,5.204553,2.0540059,1.0
1.0,-0.0059141773,0.00034620558,0.15325817,0.20684524,0.8974264999999999,0.42523685,18.532528,4.279859,1.1278540000000001,0.23221591,0.416608,5.080501,1.343361,1.0
1.0,-0.005919371999999999,0.000351394,0.15169975,0.20913094,0.8941927,0.42135632,18.9138,4.134612000000001,1.1745703,0.22831981,0.42883658,4.956449,1.0763631,1.0
1.0,-0.0059245669999999995,0.00035658239999999996,0.15014133,0.21141666,0.8909589,0.41747582,19.295073000000002,3.9893653,1.2212867,0.2244237,0.44106513,4.8323975,1.9087243000000003,1.0
1.0,-0.005929762,0.00036177082999999996,0.1485829,0.21370238,0.8877252,0.41359529999999994,19.676346,3.8441186000000003,1.268003,0.2205276,0.45329369999999997,4.708345400000001,2.5297196,1.0
1.0,-0.0059349565000000005,0.00036695922999999993,0.14702448,0.2159881,0.8844914,0.4097148,20.05762,3.6988719,1.3147193000000001,0.2166315,0.4655223,4.5842934,3.1168816,1.0
1.0,-0.0059401514,0.00037214765,0.14546606,0.2182738,0.88125765,0.40583426,20.43889,3.553625,1.3614355,0.21273538,0.47775087,4.4602413,3.259398,1.0
1.0,-0.0059453463,0.00037733608,0.14390764,0.22055952,0.87802386,0.40195373,20.820164000000002,3.4083784,1.4081518999999998,0.20883928,0.48997945,4.3361893,2.6754215,1.0
1.0,-0.0059505412,0.00038252447999999995,0.14234921,0.22284524,0.8747901,0.40192680000000003,21.201437,3.2631316000000004,1.4548682,0.20494318,0.502208,4.2121377,2.044771,1.0
1.0,-0.005955735699999999,0.0003877129,0.14079079,0.22513095,0.87155634,0.40580732,21.582708,3.1178849,1.5015844999999999,0.20104708,0.5144366,4.088085700000001,1.2724098999999998,1.0
1.0,-0.005960930600000001,0.00039290129999999996,0.13923237,0.22741666,0.86832255,0.40968782,21.963982,2.9726381,1.5483008999999999,0.19715098,0.52666515,3.9640336000000005,1.0097486,1.0
1.0,-0.005966125500000001,0.00039808972999999997,0.13767394,0.22970238,0.8650888000000001,0.41356835,22.345254999999998,2.8273914,1.5950171,0.19325487,0.5388937,3.8399815999999998,1.9044713,1.0
1.0,-0.005971320400000001,0.00040327816,0.13611554,0.23198809,0.86185503,0.41744885,22.726528,2.6821446,1.6417334,0.18935877,0.5511223000000001,3.7159297,2.552111,1.0
1.0,-0.005976515,0.00040846656,0.13455711,0.23427379999999998,0.8586212999999999,0.42132938,22.8922,2.536898,1.6884496999999998,0.18546267,0.56335086,3.5918777000000004,3.1515582,1.0
1.0,-0.00598171,0.00041365498,0.13299869,0.23655953,0.8553875,0.42520990000000003,22.510927,2.3916512,1.7351661,0.18156657,0.5755794,3.467826,3.3089678,1.0
1.0,-0.005986904699999999,0.00041884337999999996,0.13144027,0.23884523,0.8521537,0.42909040000000004,22.129654000000002,2.2464044,1.7818824,0.17767046,0.587808,3.3437737999999997,2.7007537,1.0
1.0,-0.005992099599999999,0.0004240318,0.12988184,0.24113095,0.8489200000000001,0.43297094,21.748383,2.1011577,1.8285987000000001,0.17377435,0.60003656,3.219722,1.9782778000000003,1.0
1.0,-0.0059972946,0.00042922024000000003,0.12832342,0.24341667,0.8456861999999999,0.43685147,21.36711,2.0640893,1.875315,0.16987824,0.61226517,3.09567,1.0504808,1.0
