like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,chain
-179.4,-0.006405,0.0001295,0.006687,1.26,0.275,0.796,0.4963,10.5,7.004,4130.0,4024.0,4024.0,4190.0,3890.0,4006.0,4088.0,4130.0,4216.0,4026.0,4170.0,4216.0,4026.0,4200.0,3762.0,4026.0,4200.0,4200.0,3762.0,4156.0,4184.0,4136.0,4200.0,4216.0,4216.0,4216.0,4010.0,4124.0,4156.0,4156.0,3992.0,4156.0,4156.0,3890.0,3976.0,4068.0,4160.0,4170.0,4176.0,4184.0,4190.0,4190.0,3932.0,4064.0,4172.0,4200.0,4220.0,3918.0,3978.0,4048.0,4220.0,4120.0,4220.0,4220.0,4220.0,3956.0,4130.0,4184.0,4220.0,4220.0,4220.0,3858.0,4024.0,4010.0,4220.0,4130.0,4180.0,4220.0,4220.0,4220.0,4220.0,3992.0,4172.0,4190.0,4220.0,3956.0,4026.0,4144.0,4220.0,4036.0,4026.0,4200.0,3926.0,4044.0,4172.0,4220.0,4076.0,0.0
-185.8,-0.006184,0.0001225,0.006145,1.259,0.2683,0.777,0.502,9.445,5.266,4176.0,3956.0,4044.0,4224.0,3912.0,4010.0,4130.0,4156.0,4240.0,4026.0,4220.0,4230.0,4026.0,4230.0,3762.0,4068.0,4230.0,4230.0,3754.0,4072.0,4124.0,4184.0,4220.0,4230.0,4230.0,4216.0,4068.0,4170.0,4184.0,4184.0,4036.0,4184.0,4184.0,3890.0,3976.0,4116.0,4216.0,4220.0,4220.0,4224.0,4224.0,4224.0,3976.0,4110.0,4200.0,4240.0,4230.0,3976.0,4024.0,4124.0,4230.0,4120.0,4156.0,4230.0,4230.0,4010.0,4176.0,4224.0,4230.0,4230.0,4230.0,3838.0,3828.0,4072.0,4230.0,4172.0,4224.0,4230.0,4230.0,4230.0,4230.0,4072.0,4184.0,4216.0,4240.0,4010.0,4052.0,4184.0,4230.0,4032.0,4010.0,4204.0,3992.0,4072.0,4216.0,4230.0,4074.0,0.0
-182.6,-0.00648,0.0001489,0.006435,1.257,0.268,0.7793,0.4978,9.47,4.844,4176.0,3952.0,4056.0,4224.0,3918.0,4024.0,4130.0,4156.0,4224.0,4036.0,4220.0,4240.0,4026.0,4240.0,3774.0,4072.0,4230.0,4240.0,3762.0,4068.0,4130.0,4156.0,4220.0,4240.0,4230.0,4216.0,4072.0,4170.0,4176.0,4176.0,4052.0,4176.0,4184.0,3890.0,3988.0,4120.0,4190.0,4200.0,4220.0,4224.0,4224.0,4224.0,3988.0,4110.0,4216.0,4230.0,4240.0,3980.0,4026.0,4130.0,4240.0,4124.0,4088.0,4240.0,4240.0,4026.0,4176.0,4224.0,4240.0,4240.0,4240.0,3858.0,3798.0,4088.0,4230.0,4172.0,4220.0,4240.0,4230.0,4230.0,4216.0,4072.0,4190.0,4216.0,4240.0,4010.0,4048.0,4184.0,4230.0,4044.0,4026.0,4204.0,4010.0,4072.0,4184.0,4230.0,4088.0,0.0
-168.8,-0.006332,0.0001501,0.007313,1.26,0.2651,0.7847,0.4993,8.76,3.666,4170.0,3890.0,4044.0,4224.0,3900.0,4010.0,4130.0,4150.0,4224.0,4030.0,4200.0,4224.0,4026.0,4240.0,3762.0,4026.0,4224.0,4240.0,3754.0,3980.0,4038.0,4130.0,4184.0,4240.0,4240.0,4216.0,4068.0,4156.0,4150.0,4172.0,4032.0,4176.0,4176.0,3890.0,3978.0,4110.0,4188.0,4216.0,4220.0,4220.0,4224.0,4224.0,3976.0,4104.0,4188.0,4224.0,4184.0,3976.0,4024.0,4096.0,4224.0,4120.0,3992.0,4240.0,4240.0,4010.0,4156.0,4224.0,4240.0,4240.0,4240.0,3848.0,3754.0,4072.0,4240.0,4156.0,4220.0,4240.0,4240.0,4240.0,4060.0,4068.0,4184.0,4204.0,4224.0,3956.0,4030.0,4176.0,4240.0,4034.0,4026.0,4200.0,3978.0,4068.0,4156.0,4240.0,4088.0,0.0
-171.1,-0.00648,0.0001638,0.007774,1.26,0.2751,0.7856,0.4988,8.28,3.701,4176.0,3900.0,4056.0,4224.0,3912.0,4024.0,4130.0,4156.0,4224.0,4032.0,4220.0,4240.0,4026.0,4240.0,3774.0,4052.0,4224.0,4240.0,3762.0,3992.0,4068.0,4136.0,4216.0,4240.0,4240.0,4216.0,4072.0,4160.0,4148.0,4176.0,4052.0,4176.0,4176.0,3890.0,3992.0,4120.0,4190.0,4220.0,4220.0,4224.0,4224.0,4224.0,3992.0,4110.0,4190.0,4224.0,4184.0,3980.0,4026.0,4130.0,4240.0,4124.0,3992.0,4240.0,4240.0,4026.0,4170.0,4224.0,4240.0,4240.0,4240.0,3858.0,3754.0,4072.0,4240.0,4170.0,4220.0,4240.0,4240.0,4240.0,4060.0,4086.0,4190.0,4212.0,4240.0,3980.0,4052.0,4184.0,4240.0,4044.0,4026.0,4196.0,3992.0,4072.0,4164.0,4240.0,4088.0,0.0
-164.9,-0.006557,0.0001659,0.009636,1.26,0.2751,0.7944,0.4807,7.527,3.129,4176.0,3888.0,4056.0,4240.0,3918.0,4026.0,4136.0,4156.0,4224.0,4032.0,4220.0,4240.0,4026.0,4240.0,3774.0,4052.0,4224.0,4240.0,3762.0,3926.0,4038.0,4136.0,4220.0,4240.0,4230.0,4216.0,4086.0,4170.0,4092.0,4176.0,4064.0,4176.0,4184.0,3918.0,3992.0,4120.0,4216.0,4220.0,4220.0,4224.0,4220.0,4224.0,3992.0,4120.0,4204.0,4240.0,4096.0,3988.0,4044.0,4130.0,4240.0,4124.0,3940.0,4240.0,4240.0,4026.0,4170.0,4224.0,4240.0,4240.0,4240.0,3858.0,3754.0,4088.0,4240.0,4172.0,4220.0,4240.0,4230.0,4230.0,3932.0,4104.0,4190.0,4216.0,4240.0,3980.0,4048.0,4188.0,4230.0,4052.0,4026.0,4196.0,4010.0,4072.0,4176.0,4230.0,4088.0,0.0
-192.4,-0.006577,0.0001405,0.00937,1.258,0.27,0.7896,0.4724,6.94,4.61,4216.0,3940.0,4072.0,4240.0,3976.0,4068.0,4156.0,4184.0,4240.0,4034.0,4240.0,4244.0,4026.0,4244.0,3774.0,4092.0,4240.0,4244.0,3762.0,4068.0,4124.0,4184.0,4240.0,4244.0,4244.0,4216.0,4104.0,4176.0,4184.0,4220.0,4088.0,4220.0,4220.0,3900.0,4026.0,4148.0,4224.0,4224.0,4240.0,4230.0,4240.0,4240.0,4026.0,4156.0,4224.0,4240.0,4230.0,4024.0,4088.0,4156.0,4240.0,4124.0,4090.0,4244.0,4244.0,4072.0,4220.0,4240.0,4244.0,4244.0,4244.0,3858.0,3932.0,4124.0,4244.0,4172.0,4240.0,4244.0,4244.0,4244.0,4124.0,4136.0,4190.0,4224.0,4244.0,4010.0,4088.0,4220.0,4244.0,4052.0,4026.0,4204.0,4030.0,4144.0,4220.0,4244.0,4088.0,0.0
-164.0,-0.00689,0.000153,0.00904,1.259,0.2698,0.791,0.4856,7.836,3.047,4176.0,3890.0,4056.0,4240.0,3918.0,4026.0,4136.0,4156.0,4224.0,4040.0,4220.0,4240.0,4032.0,4240.0,3792.0,4052.0,4224.0,4240.0,3762.0,3926.0,4038.0,4136.0,4216.0,4240.0,4240.0,4216.0,4072.0,4170.0,4092.0,4176.0,4068.0,4176.0,4184.0,3918.0,3992.0,4120.0,4200.0,4220.0,4220.0,4220.0,4220.0,4224.0,3992.0,4120.0,4204.0,4224.0,4096.0,3992.0,4044.0,4108.0,4240.0,4124.0,3940.0,4240.0,4240.0,4026.0,4170.0,4224.0,4240.0,4240.0,4240.0,3868.0,3754.0,4072.0,4240.0,4172.0,4220.0,4240.0,4240.0,4240.0,3926.0,4092.0,4190.0,4216.0,4240.0,3980.0,4052.0,4184.0,4230.0,4052.0,4030.0,4196.0,4010.0,4068.0,4176.0,4240.0,4088.0,0.0
-169.8,-0.006653,0.0001384,0.0092,1.259,0.2693,0.7954,0.496,6.312,3.2,4184.0,3890.0,4056.0,4230.0,3918.0,4034.0,4156.0,4176.0,4240.0,4032.0,4224.0,4240.0,4028.0,4240.0,3774.0,4060.0,4230.0,4240.0,3762.0,3936.0,4068.0,4156.0,4224.0,4240.0,4240.0,4216.0,4086.0,4172.0,4108.0,4188.0,4068.0,4190.0,4200.0,3918.0,4006.0,4130.0,4220.0,4220.0,4224.0,4224.0,4224.0,4224.0,4006.0,4130.0,4220.0,4240.0,4130.0,3992.0,4068.0,4130.0,4230.0,4124.0,3946.0,4240.0,4240.0,4030.0,4184.0,4240.0,4240.0,4240.0,4240.0,3858.0,3754.0,4092.0,4240.0,4172.0,4224.0,4230.0,4240.0,4240.0,3976.0,4110.0,4190.0,4220.0,4240.0,3988.0,4068.0,4200.0,4240.0,4052.0,4026.0,4196.0,4010.0,4072.0,4176.0,4240.0,4088.0,0.0
-183.8,-0.006943,0.0001223,0.008255,1.259,0.2783,0.789,0.504,5.52,3.566,4216.0,3918.0,4088.0,4244.0,3940.0,4072.0,4170.0,4188.0,4240.0,4032.0,4240.0,4244.0,4032.0,4244.0,3780.0,4088.0,4240.0,4244.0,3774.0,3978.0,4080.0,4184.0,4240.0,4244.0,4244.0,4216.0,4110.0,4188.0,4136.0,4220.0,4104.0,4220.0,4220.0,3918.0,4026.0,4150.0,4224.0,4240.0,4240.0,4230.0,4230.0,4230.0,4036.0,4156.0,4224.0,4240.0,4184.0,4026.0,4088.0,4156.0,4244.0,4124.0,4006.0,4244.0,4244.0,4072.0,4220.0,4240.0,4244.0,4244.0,4244.0,3868.0,3760.0,4130.0,4244.0,4176.0,4240.0,4244.0,4244.0,4244.0,4060.0,4148.0,4204.0,4224.0,4244.0,4010.0,4104.0,4224.0,4244.0,4052.0,4028.0,4196.0,4026.0,4130.0,4200.0,4244.0,4088.0,0.0
-175.2,-0.006733,0.0001261,0.00869,1.257,0.2722,0.8066,0.4946,5.1,3.275,4212.0,3890.0,4068.0,4240.0,3932.0,4052.0,4156.0,4184.0,4230.0,4032.0,4240.0,4240.0,4028.0,4244.0,3774.0,4072.0,4230.0,4244.0,3762.0,3956.0,4060.0,4160.0,4224.0,4244.0,4244.0,4216.0,4092.0,4172.0,4104.0,4200.0,4086.0,4216.0,4220.0,3918.0,4024.0,4136.0,4220.0,4224.0,4240.0,4240.0,4224.0,4224.0,4024.0,4148.0,4224.0,4240.0,4130.0,4010.0,4072.0,4144.0,4240.0,4124.0,3956.0,4244.0,4244.0,4060.0,4216.0,4240.0,4244.0,4244.0,4244.0,3868.0,3760.0,4124.0,4244.0,4172.0,4224.0,4244.0,4244.0,4244.0,4024.0,4130.0,4190.0,4224.0,4244.0,3992.0,4072.0,4220.0,4244.0,4052.0,4026.0,4200.0,4026.0,4104.0,4184.0,4244.0,4088.0,0.0
-169.1,-0.006927,0.0001129,0.00847,1.26,0.2695,0.813,0.495,5.582,3.633,4176.0,3890.0,4052.0,4240.0,3918.0,4024.0,4136.0,4156.0,4224.0,4032.0,4220.0,4240.0,4032.0,4230.0,3774.0,4044.0,4224.0,4230.0,3774.0,3952.0,4072.0,4136.0,4220.0,4240.0,4240.0,4216.0,4068.0,4156.0,4130.0,4176.0,4052.0,4176.0,4188.0,3918.0,3992.0,4120.0,4216.0,4220.0,4220.0,4224.0,4224.0,4224.0,3978.0,4110.0,4204.0,4240.0,4156.0,3992.0,4044.0,4136.0,4240.0,4124.0,3976.0,4240.0,4230.0,4024.0,4176.0,4240.0,4230.0,4230.0,4230.0,3868.0,3754.0,4088.0,4240.0,4172.0,4224.0,4240.0,4240.0,4240.0,4038.0,4104.0,4190.0,4220.0,4240.0,3976.0,4036.0,4188.0,4240.0,4052.0,4028.0,4196.0,3992.0,4080.0,4176.0,4240.0,4088.0,0.0
-136.9,-0.006966,0.0001322,0.009056,1.26,0.2695,0.833,0.5063,7.195,3.508,4088.0,3858.0,4010.0,4170.0,3848.0,3940.0,4044.0,4052.0,4170.0,4010.0,4132.0,4176.0,4034.0,4184.0,3792.0,3992.0,4156.0,4184.0,3774.0,3918.0,4008.0,4068.0,4130.0,4184.0,4184.0,4184.0,3980.0,4096.0,4088.0,4120.0,3988.0,4120.0,4120.0,3918.0,3976.0,4034.0,4130.0,4148.0,4156.0,4156.0,4170.0,4170.0,3918.0,4010.0,4130.0,4172.0,4068.0,3900.0,3946.0,4024.0,4176.0,4124.0,3926.0,4184.0,4184.0,3912.0,4104.0,4156.0,4180.0,4184.0,4184.0,3868.0,3754.0,3988.0,4184.0,4086.0,4172.0,4176.0,4184.0,4184.0,3912.0,3976.0,4148.0,4184.0,4184.0,3890.0,4008.0,4104.0,4184.0,4052.0,4032.0,4188.0,3890.0,4036.0,4130.0,4188.0,4088.0,0.0
-164.5,-0.0067,0.0001352,0.00873,1.259,0.2637,0.8154,0.502,6.12,3.693,4150.0,3888.0,4040.0,4224.0,3910.0,3992.0,4104.0,4136.0,4220.0,4032.0,4188.0,4224.0,4028.0,4224.0,3774.0,4026.0,4220.0,4224.0,3762.0,3972.0,4060.0,4130.0,4184.0,4240.0,4240.0,4216.0,4052.0,4148.0,4130.0,4172.0,4024.0,4172.0,4172.0,3918.0,3992.0,4094.0,4184.0,4190.0,4216.0,4220.0,4220.0,4220.0,3976.0,4086.0,4176.0,4224.0,4136.0,3972.0,4010.0,4110.0,4224.0,4124.0,3976.0,4240.0,4240.0,3992.0,4156.0,4220.0,4230.0,4240.0,4240.0,3866.0,3754.0,4072.0,4240.0,4156.0,4216.0,4224.0,4240.0,4240.0,4038.0,4068.0,4190.0,4204.0,4224.0,3972.0,4026.0,4170.0,4240.0,4052.0,4026.0,4200.0,3976.0,4072.0,4156.0,4240.0,4088.0,0.0
-175.0,-0.006416,0.0001386,0.00945,1.259,0.2686,0.818,0.4836,5.684,4.117,4176.0,3890.0,4036.0,4240.0,3918.0,4026.0,4136.0,4156.0,4224.0,4026.0,4220.0,4240.0,4026.0,4230.0,3762.0,4044.0,4224.0,4230.0,3762.0,3980.0,4096.0,4156.0,4220.0,4240.0,4240.0,4216.0,4068.0,4160.0,4150.0,4176.0,4052.0,4180.0,4188.0,3890.0,3992.0,4120.0,4216.0,4220.0,4220.0,4224.0,4240.0,4240.0,3992.0,4110.0,4204.0,4240.0,4184.0,3978.0,4044.0,4150.0,4240.0,4120.0,4010.0,4240.0,4230.0,4026.0,4184.0,4240.0,4230.0,4230.0,4240.0,3858.0,3798.0,4088.0,4240.0,4172.0,4224.0,4240.0,4240.0,4240.0,4088.0,4104.0,4190.0,4220.0,4240.0,3972.0,4044.0,4216.0,4240.0,4036.0,4026.0,4200.0,4008.0,4096.0,4176.0,4240.0,4088.0,0.0
-170.5,-0.00624,0.0001487,0.00997,1.259,0.2783,0.8247,0.4885,5.773,4.28,4156.0,3888.0,4028.0,4224.0,3910.0,4010.0,4120.0,4144.0,4220.0,4026.0,4190.0,4224.0,4026.0,4240.0,3762.0,4026.0,4224.0,4240.0,3754.0,3980.0,4090.0,4130.0,4184.0,4240.0,4240.0,4216.0,4052.0,4150.0,4148.0,4170.0,4026.0,4170.0,4170.0,3890.0,3978.0,4104.0,4188.0,4200.0,4220.0,4220.0,4224.0,4224.0,3972.0,4088.0,4180.0,4224.0,4184.0,3976.0,4024.0,4130.0,4240.0,4120.0,4008.0,4240.0,4240.0,4006.0,4170.0,4224.0,4240.0,4240.0,4240.0,3838.0,3760.0,4072.0,4240.0,4172.0,4216.0,4240.0,4240.0,4240.0,4088.0,4072.0,4184.0,4204.0,4240.0,3956.0,4024.0,4176.0,4240.0,4032.0,4024.0,4196.0,3992.0,4088.0,4170.0,4240.0,4086.0,0.0
-180.9,-0.00589,0.0001417,0.00899,1.26,0.2832,0.8096,0.4846,6.363,4.99,4176.0,3910.0,4026.0,4240.0,3910.0,4024.0,4130.0,4156.0,4224.0,4012.0,4220.0,4240.0,4010.0,4230.0,3754.0,4048.0,4230.0,4230.0,3754.0,4030.0,4130.0,4156.0,4220.0,4230.0,4230.0,4216.0,4064.0,4156.0,4176.0,4176.0,4030.0,4176.0,4176.0,3868.0,3978.0,4104.0,4200.0,4220.0,4224.0,4224.0,4240.0,4240.0,3978.0,4104.0,4190.0,4240.0,4230.0,3976.0,4030.0,4116.0,4230.0,4120.0,4080.0,4230.0,4230.0,4010.0,4176.0,4230.0,4230.0,4230.0,4230.0,3816.0,3900.0,4088.0,4230.0,4170.0,4220.0,4240.0,4230.0,4230.0,4124.0,4088.0,4190.0,4220.0,4240.0,3980.0,4026.0,4184.0,4230.0,4026.0,4010.0,4196.0,4010.0,4092.0,4184.0,4230.0,4074.0,0.0
-185.5,-0.006153,0.0001459,0.00843,1.258,0.2874,0.8174,0.4731,6.82,5.824,4156.0,3932.0,4026.0,4224.0,3912.0,4024.0,4110.0,4150.0,4220.0,4024.0,4190.0,4224.0,4026.0,4240.0,3762.0,4052.0,4224.0,4240.0,3754.0,4072.0,4156.0,4156.0,4184.0,4240.0,4240.0,4216.0,4052.0,4150.0,4170.0,4170.0,4024.0,4170.0,4170.0,3890.0,3976.0,4104.0,4188.0,4200.0,4220.0,4224.0,4224.0,4224.0,3972.0,4092.0,4180.0,4224.0,4240.0,3976.0,4024.0,4130.0,4240.0,4120.0,4156.0,4240.0,4240.0,4006.0,4170.0,4224.0,4240.0,4240.0,4240.0,3838.0,3976.0,4072.0,4240.0,4172.0,4220.0,4240.0,4240.0,4240.0,4224.0,4072.0,4184.0,4212.0,4240.0,3992.0,4026.0,4176.0,4240.0,4032.0,4012.0,4196.0,4010.0,4088.0,4216.0,4240.0,4078.0,0.0
-162.4,-0.00621,0.0001348,0.00809,1.256,0.2844,0.8213,0.4724,8.17,4.77,4104.0,3888.0,4010.0,4200.0,3888.0,3972.0,4064.0,4088.0,4188.0,4012.0,4156.0,4216.0,4026.0,4200.0,3762.0,4012.0,4184.0,4200.0,3754.0,3988.0,4080.0,4104.0,4156.0,4220.0,4220.0,4216.0,3992.0,4120.0,4150.0,4150.0,3992.0,4150.0,4150.0,3890.0,3976.0,4056.0,4156.0,4170.0,4176.0,4188.0,4200.0,4200.0,3926.0,4036.0,4170.0,4216.0,4216.0,3912.0,3976.0,4060.0,4220.0,4120.0,4008.0,4220.0,4220.0,3926.0,4130.0,4184.0,4220.0,4220.0,4220.0,3838.0,3754.0,4024.0,4220.0,4130.0,4176.0,4220.0,4220.0,4220.0,4124.0,4010.0,4184.0,4190.0,4220.0,3926.0,4010.0,4136.0,4220.0,4032.0,4012.0,4196.0,3932.0,4030.0,4148.0,4220.0,4076.0,0.0
-183.6,-0.006145,0.0001493,0.00735,1.258,0.2903,0.825,0.4688,7.28,6.87,4148.0,3978.0,4026.0,4220.0,3912.0,4026.0,4088.0,4130.0,4220.0,4024.0,4184.0,4220.0,4026.0,4220.0,3762.0,4026.0,4220.0,4220.0,3754.0,4130.0,4216.0,4144.0,4216.0,4224.0,4224.0,4216.0,4026.0,4136.0,4170.0,4170.0,3992.0,4170.0,4170.0,3890.0,3976.0,4072.0,4176.0,4184.0,4196.0,4220.0,4220.0,4220.0,3952.0,4072.0,4172.0,4220.0,4224.0,3956.0,3992.0,4092.0,4224.0,4120.0,4156.0,4224.0,4224.0,3980.0,4150.0,4220.0,4224.0,4224.0,4224.0,3838.0,4024.0,4048.0,4224.0,4172.0,4188.0,4224.0,4224.0,4224.0,4224.0,4044.0,4184.0,4204.0,4224.0,3976.0,4044.0,4170.0,4224.0,4032.0,4012.0,4196.0,3992.0,4092.0,4188.0,4224.0,4078.0,0.0
-164.9,-0.006325,0.0001575,0.007774,1.26,0.2961,0.8438,0.4656,7.676,6.703,4100.0,3926.0,3992.0,4176.0,3900.0,3978.0,4064.0,4072.0,4176.0,4024.0,4144.0,4184.0,4026.0,4184.0,3762.0,4010.0,4172.0,4184.0,3754.0,4088.0,4170.0,4104.0,4150.0,4184.0,4188.0,4188.0,3978.0,4088.0,4130.0,4130.0,3988.0,4130.0,4130.0,3890.0,3978.0,4040.0,4150.0,4150.0,4170.0,4176.0,4176.0,4176.0,3932.0,4026.0,4144.0,4188.0,4188.0,3918.0,3972.0,4036.0,4188.0,4120.0,4170.0,4188.0,4188.0,3918.0,4120.0,4176.0,4188.0,4188.0,4188.0,3848.0,3976.0,4008.0,4188.0,4124.0,4172.0,4188.0,4188.0,4188.0,4188.0,3992.0,4176.0,4184.0,4188.0,3940.0,4024.0,4130.0,4188.0,4034.0,4026.0,4188.0,3952.0,4044.0,4170.0,4188.0,4088.0,0.0
-165.1,-0.005817,0.0001526,0.0093,1.259,0.2952,0.838,0.4578,8.766,7.05,4088.0,3926.0,3978.0,4170.0,3866.0,3956.0,4052.0,4072.0,4170.0,4008.0,4132.0,4176.0,4010.0,4176.0,3754.0,3992.0,4170.0,4176.0,3754.0,4096.0,4170.0,4100.0,4150.0,4184.0,4184.0,4184.0,3972.0,4088.0,4120.0,4124.0,3972.0,4124.0,4124.0,3868.0,3972.0,4024.0,4132.0,4148.0,4156.0,4170.0,4176.0,4176.0,3910.0,4010.0,4130.0,4176.0,4184.0,3890.0,3926.0,4024.0,4184.0,4120.0,4170.0,4184.0,4184.0,3910.0,4110.0,4170.0,4184.0,4184.0,4184.0,3816.0,3976.0,3992.0,4184.0,4104.0,4170.0,4180.0,4184.0,4184.0,4184.0,3976.0,4176.0,4184.0,4184.0,3918.0,4008.0,4110.0,4184.0,4026.0,4008.0,4184.0,3926.0,4026.0,4156.0,4184.0,4074.0,0.0
-152.5,-0.005737,0.0001535,0.008965,1.259,0.2942,0.834,0.4407,10.445,5.875,4072.0,3888.0,3976.0,4156.0,3830.0,3918.0,4010.0,4030.0,4150.0,3992.0,4120.0,4156.0,4010.0,4170.0,3754.0,3978.0,4148.0,4170.0,3754.0,4026.0,4096.0,4088.0,4124.0,4170.0,4170.0,4170.0,3940.0,4078.0,4088.0,4092.0,3940.0,4092.0,4092.0,3868.0,3946.0,4010.0,4110.0,4124.0,4144.0,4156.0,4170.0,4170.0,3890.0,3980.0,4104.0,4170.0,4172.0,3866.0,3910.0,3992.0,4172.0,4120.0,4060.0,4172.0,4172.0,3868.0,4088.0,4144.0,4172.0,4172.0,4172.0,3816.0,3760.0,3956.0,4172.0,4068.0,4170.0,4172.0,4172.0,4172.0,4156.0,3932.0,4148.0,4172.0,4172.0,3912.0,3992.0,4088.0,4176.0,4026.0,4008.0,4176.0,3900.0,4026.0,4148.0,4176.0,4074.0,0.0
-147.0,-0.00573,0.0001677,0.009705,1.259,0.291,0.8477,0.4407,10.19,5.31,4068.0,3848.0,3976.0,4130.0,3792.0,3900.0,3992.0,3992.0,4132.0,3978.0,4104.0,4144.0,4010.0,4150.0,3754.0,3956.0,4132.0,4150.0,3754.0,3992.0,4060.0,4048.0,4104.0,4150.0,4150.0,4150.0,3940.0,4072.0,4086.0,4088.0,3918.0,4086.0,4088.0,3868.0,3936.0,3978.0,4088.0,4104.0,4110.0,4136.0,4150.0,4150.0,3866.0,3952.0,4088.0,4150.0,4150.0,3848.0,3890.0,3972.0,4150.0,4120.0,4006.0,4150.0,4150.0,3868.0,4068.0,4124.0,4150.0,4150.0,4150.0,3816.0,3754.0,3926.0,4150.0,4056.0,4150.0,4150.0,4150.0,4156.0,4136.0,3918.0,4130.0,4156.0,4156.0,3890.0,3976.0,4068.0,4156.0,4026.0,4008.0,4156.0,3890.0,4026.0,4096.0,4156.0,4076.0,0.0
-148.2,-0.00581,0.0001564,0.00924,1.258,0.2988,0.8506,0.4382,12.06,6.44,4026.0,3868.0,3936.0,4094.0,3780.0,3890.0,3956.0,3988.0,4088.0,3972.0,4094.0,4104.0,4010.0,4104.0,3754.0,3936.0,4104.0,4104.0,3754.0,4026.0,4092.0,4010.0,4088.0,4120.0,4120.0,4120.0,3932.0,4044.0,4072.0,4072.0,3890.0,4032.0,4072.0,3868.0,3912.0,3972.0,4072.0,4076.0,4088.0,4088.0,4104.0,4104.0,3816.0,3952.0,4052.0,4104.0,4120.0,3804.0,3848.0,3918.0,4120.0,4120.0,4060.0,4120.0,4120.0,3848.0,4010.0,4088.0,4120.0,4120.0,4120.0,3816.0,3754.0,3888.0,4120.0,4056.0,4120.0,4120.0,4120.0,4120.0,4120.0,3918.0,4072.0,4120.0,4120.0,3850.0,3972.0,4024.0,4120.0,4026.0,4010.0,4120.0,3826.0,4026.0,4120.0,4120.0,4074.0,0.0
-153.1,-0.005486,0.0001693,0.00995,1.259,0.3022,0.856,0.4526,11.2,7.977,4024.0,3912.0,3936.0,4088.0,3762.0,3890.0,3992.0,3992.0,4092.0,3976.0,4092.0,4092.0,3992.0,4094.0,3754.0,3932.0,4104.0,4104.0,3754.0,4104.0,4104.0,4010.0,4094.0,4104.0,4104.0,4104.0,3926.0,4044.0,4072.0,4072.0,3868.0,4026.0,4072.0,3868.0,3912.0,3956.0,4072.0,4072.0,4086.0,4088.0,4096.0,4096.0,3804.0,3940.0,4052.0,4104.0,4104.0,3804.0,3848.0,3918.0,4104.0,4104.0,4104.0,4104.0,4104.0,3838.0,4024.0,4088.0,4104.0,4104.0,4104.0,3804.0,3888.0,3868.0,4110.0,4052.0,4110.0,4110.0,4110.0,4110.0,4110.0,3912.0,4068.0,4110.0,4110.0,3850.0,3972.0,4068.0,4110.0,4012.0,3992.0,4120.0,3830.0,4010.0,4120.0,4120.0,4074.0,0.0
-152.8,-0.005703,0.0001551,0.00994,1.257,0.2898,0.86,0.449,12.42,7.81,3992.0,3918.0,3936.0,4068.0,3774.0,3890.0,3972.0,3976.0,4068.0,3918.0,4068.0,4068.0,4008.0,4072.0,3754.0,3926.0,4072.0,4072.0,3754.0,4072.0,4072.0,3978.0,4072.0,4086.0,4086.0,4088.0,3900.0,4024.0,4052.0,4052.0,3888.0,3992.0,4026.0,3868.0,3890.0,3956.0,4052.0,4052.0,4068.0,4072.0,4088.0,4088.0,3816.0,3940.0,4052.0,4088.0,4088.0,3762.0,3816.0,3890.0,4088.0,4088.0,4088.0,4088.0,4088.0,3774.0,3978.0,4060.0,4088.0,4088.0,4088.0,3816.0,3798.0,3858.0,4088.0,4056.0,4088.0,4088.0,4088.0,4088.0,4088.0,3890.0,4010.0,4088.0,4088.0,3826.0,3936.0,4026.0,4088.0,4026.0,4008.0,4088.0,3762.0,4012.0,4088.0,4088.0,4074.0,0.0
