like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,simulation_117,simulation_118,simulation_119,simulation_120,simulation_121,simulation_122,simulation_123,simulation_124,chain
169.8,-0.00596,3.47e-05,0.006214,0.6597,0.3318,0.7446,0.563,13.01,5.426,3868.0,3754.0,4068.0,3754.0,3910.0,3754.0,4184.0,3792.0,3754.0,3900.0,4024.0,4220.0,3754.0,3754.0,3926.0,4220.0,4060.0,3754.0,3918.0,4124.0,4220.0,4130.0,4220.0,3754.0,3754.0,3932.0,4184.0,4220.0,3774.0,4220.0,4220.0,4072.0,4184.0,4220.0,4220.0,4240.0,3754.0,3754.0,3858.0,4048.0,4136.0,3912.0,4136.0,3754.0,3754.0,3912.0,4086.0,4136.0,3890.0,3754.0,3754.0,3940.0,4136.0,4148.0,4156.0,4176.0,3754.0,4184.0,4184.0,3762.0,4008.0,4136.0,4184.0,4184.0,3754.0,3868.0,3976.0,4184.0,4184.0,4224.0,4224.0,4224.0,3858.0,4130.0,4216.0,4224.0,4224.0,4224.0,3868.0,4052.0,3754.0,3754.0,4224.0,4224.0,4220.0,3754.0,3754.0,3754.0,3754.0,3918.0,4068.0,4156.0,4224.0,4220.0,3742.0,3926.0,4156.0,4224.0,4220.0,4220.0,4220.0,4220.0,3754.0,3780.0,3976.0,3976.0,3754.0,3918.0,4026.0,4176.0,4144.0,4224.0,4220.0,4124.0,3754.0,3754.0,3754.0,3754.0,3858.0,4052.0,4184.0,4124.0,4220.0,4220.0,4220.0,4.0
150.4,-0.00682,0.0001538,0.003088,0.6753,0.333,0.758,0.4055,20.86,3.982,3936.0,3754.0,4052.0,3754.0,3952.0,3754.0,4184.0,3826.0,3826.0,3956.0,4026.0,4184.0,3754.0,3754.0,3956.0,4184.0,3926.0,3754.0,3956.0,4156.0,4200.0,4140.0,4216.0,3762.0,3754.0,3976.0,4176.0,4216.0,3830.0,4156.0,4220.0,4068.0,4156.0,4220.0,4220.0,4220.0,3754.0,3754.0,3926.0,4072.0,4130.0,3890.0,4108.0,3754.0,3754.0,3956.0,4088.0,4130.0,3940.0,3754.0,3858.0,3978.0,4124.0,4136.0,4148.0,4156.0,3754.0,4176.0,4170.0,3866.0,4026.0,4120.0,4176.0,4184.0,3848.0,3918.0,3992.0,4184.0,4184.0,4216.0,4216.0,4216.0,3910.0,4108.0,4184.0,4216.0,4216.0,4220.0,3918.0,3912.0,3754.0,3900.0,4220.0,4220.0,4220.0,3754.0,3754.0,3754.0,3754.0,3992.0,4072.0,4110.0,4184.0,4220.0,3888.0,3980.0,4156.0,4220.0,4224.0,4224.0,4224.0,4224.0,3754.0,3780.0,3888.0,3890.0,3830.0,3918.0,4056.0,4172.0,4144.0,4224.0,4224.0,3988.0,3754.0,3754.0,3754.0,3792.0,3976.0,4072.0,4224.0,4144.0,4224.0,4224.0,4224.0,5.0
248.5,-0.005753,1.64e-05,0.007122,0.6313,0.1984,0.715,0.575,11.51,7.086,3952.0,3754.0,4230.0,3760.0,4026.0,3754.0,4316.0,4216.0,3830.0,4068.0,4230.0,4340.0,4124.0,3810.0,4170.0,4340.0,4340.0,3754.0,4096.0,4240.0,4340.0,4136.0,4340.0,3754.0,3754.0,4072.0,4340.0,4340.0,3774.0,4340.0,4340.0,4224.0,4340.0,4340.0,4340.0,4290.0,3754.0,3780.0,4044.0,4220.0,4240.0,4170.0,4244.0,3754.0,3754.0,4060.0,4230.0,4244.0,3890.0,3754.0,3918.0,4124.0,4240.0,4240.0,4240.0,4240.0,3754.0,4240.0,4240.0,3956.0,4176.0,4240.0,4240.0,4316.0,3932.0,4036.0,4124.0,4316.0,4316.0,4316.0,4316.0,4316.0,4072.0,4240.0,4316.0,4316.0,4316.0,4316.0,3866.0,4316.0,3754.0,4010.0,4316.0,4316.0,4316.0,3754.0,3754.0,3754.0,3754.0,4052.0,4220.0,4240.0,4316.0,4316.0,3756.0,4156.0,4240.0,4316.0,4316.0,4316.0,4316.0,4316.0,3754.0,4220.0,4224.0,4240.0,3918.0,4068.0,4220.0,4316.0,4164.0,4330.0,4280.0,4316.0,3988.0,3754.0,3754.0,3918.0,4068.0,4170.0,4316.0,4150.0,4316.0,4316.0,4316.0,6.0
165.1,-0.006126,7.11e-05,0.00452,0.6636,0.3123,0.758,0.5796,9.164,5.266,3868.0,3754.0,4048.0,3754.0,3912.0,3754.0,4184.0,3840.0,3754.0,3912.0,4010.0,4216.0,3754.0,3754.0,3926.0,4220.0,4060.0,3754.0,3918.0,4148.0,4220.0,4132.0,4220.0,3754.0,3754.0,3932.0,4184.0,4220.0,3792.0,4220.0,4220.0,4068.0,4184.0,4224.0,4224.0,4224.0,3754.0,3754.0,3858.0,4048.0,4130.0,3926.0,4130.0,3754.0,3754.0,3932.0,4072.0,4130.0,3890.0,3754.0,3774.0,3952.0,4124.0,4130.0,4136.0,4156.0,3754.0,4176.0,4176.0,3762.0,3992.0,4120.0,4176.0,4184.0,3762.0,3868.0,3972.0,4184.0,4184.0,4184.0,4184.0,4184.0,3864.0,4108.0,4184.0,4184.0,4184.0,4184.0,3888.0,4052.0,3754.0,3774.0,4184.0,4184.0,4220.0,3754.0,3754.0,3754.0,3754.0,3918.0,4064.0,4130.0,4220.0,4220.0,3756.0,3932.0,4130.0,4220.0,4224.0,4224.0,4224.0,4224.0,3754.0,3858.0,3988.0,3988.0,3754.0,3912.0,4026.0,4156.0,4144.0,4224.0,4224.0,4124.0,3754.0,3754.0,3754.0,3754.0,3868.0,4056.0,4184.0,4130.0,4224.0,4224.0,4224.0,7.0
157.4,-0.006413,4.37e-05,0.0042,0.6685,0.3433,0.804,0.5464,13.836,4.516,3804.0,3754.0,3868.0,3754.0,3754.0,3754.0,4010.0,3762.0,3754.0,3754.0,3868.0,4026.0,3754.0,3754.0,3774.0,4026.0,3808.0,3754.0,3754.0,3900.0,4026.0,4052.0,4048.0,3754.0,3754.0,3816.0,4010.0,4048.0,3804.0,4068.0,4068.0,3926.0,3992.0,4068.0,4068.0,4072.0,3754.0,3754.0,3754.0,3912.0,4008.0,3774.0,4008.0,3754.0,3754.0,3794.0,3940.0,3946.0,3918.0,3754.0,3754.0,3816.0,3976.0,4008.0,4008.0,4026.0,3754.0,4026.0,4026.0,3754.0,3816.0,3992.0,4040.0,4056.0,3754.0,3754.0,3774.0,4006.0,4056.0,4056.0,4056.0,4064.0,3754.0,3932.0,3972.0,4026.0,4064.0,4068.0,3890.0,3754.0,3754.0,3754.0,4068.0,4068.0,4068.0,3754.0,3754.0,3754.0,3754.0,3754.0,3932.0,4024.0,4056.0,4068.0,3756.0,3762.0,3912.0,4030.0,4068.0,4072.0,4072.0,4072.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3826.0,4006.0,4072.0,4072.0,4072.0,3774.0,3754.0,3754.0,3754.0,3754.0,3754.0,3864.0,4058.0,4072.0,4072.0,4072.0,4072.0,8.0
160.4,-0.00641,3.61e-05,0.004524,0.695,0.3352,0.819,0.505,5.125,6.242,3912.0,3754.0,4030.0,3754.0,3912.0,3754.0,4184.0,3774.0,3754.0,3918.0,4012.0,4184.0,3754.0,3754.0,3912.0,4220.0,3956.0,3754.0,3910.0,4156.0,4220.0,4120.0,4220.0,3754.0,3754.0,3926.0,4170.0,4220.0,3804.0,4220.0,4220.0,4030.0,4136.0,4224.0,4224.0,4224.0,3754.0,3754.0,3858.0,4052.0,4120.0,3850.0,4124.0,3754.0,3754.0,3932.0,4068.0,4124.0,3890.0,3754.0,3816.0,3940.0,4130.0,4130.0,4144.0,4156.0,3754.0,4176.0,4170.0,3774.0,3980.0,4104.0,4184.0,4184.0,3762.0,3868.0,3976.0,4184.0,4184.0,4220.0,4220.0,4220.0,3830.0,4090.0,4216.0,4220.0,4224.0,4224.0,3890.0,4090.0,3754.0,3830.0,4224.0,4224.0,4224.0,3754.0,3754.0,3754.0,3754.0,3940.0,4056.0,4092.0,4184.0,4224.0,3752.0,3940.0,4164.0,4224.0,4224.0,4224.0,4224.0,4224.0,3754.0,3754.0,3890.0,3890.0,3754.0,3890.0,4008.0,4176.0,4130.0,4224.0,4224.0,4010.0,3754.0,3754.0,3754.0,3754.0,3888.0,4068.0,4224.0,4110.0,4224.0,4224.0,4224.0,9.0
161.5,-0.00663,3.43e-05,0.002642,0.6587,0.2986,0.831,0.4592,13.266,7.45,3848.0,3754.0,3890.0,3754.0,3762.0,3754.0,4036.0,3926.0,3754.0,3858.0,3976.0,4058.0,3754.0,3754.0,3868.0,4058.0,4058.0,3754.0,3780.0,3940.0,4068.0,4088.0,4088.0,3754.0,3754.0,3816.0,4030.0,4088.0,3816.0,4088.0,4088.0,3940.0,4024.0,4104.0,4104.0,4110.0,3754.0,3754.0,3754.0,4026.0,4052.0,3988.0,4052.0,3754.0,3754.0,3890.0,3976.0,4024.0,3918.0,3754.0,3754.0,3826.0,3992.0,4052.0,4052.0,4056.0,3754.0,4064.0,4064.0,3754.0,3864.0,4036.0,4068.0,4088.0,3754.0,3754.0,3838.0,4088.0,4088.0,4088.0,4088.0,4088.0,3762.0,3956.0,4026.0,4088.0,4088.0,4088.0,3900.0,4088.0,3754.0,3754.0,4092.0,4092.0,4092.0,3754.0,3754.0,3754.0,3754.0,3830.0,3992.0,4052.0,4068.0,4092.0,3756.0,3858.0,3952.0,4104.0,4104.0,4104.0,4104.0,4104.0,3754.0,3940.0,4060.0,4060.0,3754.0,3754.0,3936.0,4068.0,4104.0,4104.0,4110.0,4110.0,3754.0,3754.0,3754.0,3754.0,3754.0,4064.0,4110.0,4110.0,4108.0,4110.0,4110.0,10.0
163.0,-0.00667,0.0001335,0.005028,0.6685,0.2524,0.7695,0.5586,7.43,4.336,3932.0,3754.0,4072.0,3754.0,3946.0,3754.0,4184.0,3868.0,3780.0,3956.0,4052.0,4216.0,3754.0,3754.0,3978.0,4220.0,4026.0,3754.0,3972.0,4160.0,4220.0,4140.0,4224.0,3762.0,3754.0,3976.0,4184.0,4224.0,3816.0,4224.0,4224.0,4088.0,4184.0,4224.0,4224.0,4224.0,3754.0,3754.0,3926.0,4072.0,4136.0,3944.0,4136.0,3754.0,3754.0,3956.0,4092.0,4136.0,3936.0,3754.0,3868.0,3978.0,4136.0,4148.0,4156.0,4176.0,3754.0,4184.0,4184.0,3868.0,4030.0,4136.0,4184.0,4184.0,3850.0,3918.0,4010.0,4184.0,4216.0,4220.0,4220.0,4220.0,3918.0,4130.0,4216.0,4220.0,4220.0,4220.0,3918.0,4052.0,3754.0,3912.0,4220.0,4224.0,4224.0,3754.0,3754.0,3754.0,3754.0,3992.0,4088.0,4148.0,4220.0,4224.0,3920.0,3992.0,4156.0,4224.0,4224.0,4224.0,4224.0,4224.0,3754.0,3900.0,3978.0,3988.0,3848.0,3956.0,4056.0,4176.0,4150.0,4224.0,4224.0,4080.0,3754.0,3754.0,3754.0,3792.0,3932.0,4072.0,4216.0,4144.0,4224.0,4224.0,4224.0,11.0
146.2,-0.00551,5.76e-05,0.00428,0.6523,0.377,0.855,0.4526,8.42,4.383,3868.0,3754.0,3866.0,3754.0,3830.0,3754.0,4072.0,3754.0,3754.0,3804.0,3932.0,4026.0,3754.0,3754.0,3816.0,4052.0,3754.0,3754.0,3838.0,4024.0,4130.0,4124.0,4144.0,3754.0,3754.0,3780.0,4044.0,4124.0,3762.0,4048.0,4124.0,3900.0,4058.0,4124.0,4156.0,4156.0,3754.0,3754.0,3762.0,4026.0,4026.0,3754.0,3988.0,3754.0,3754.0,3868.0,4010.0,4026.0,3868.0,3754.0,3754.0,3826.0,4026.0,4030.0,4052.0,4072.0,3754.0,4092.0,4072.0,3754.0,3850.0,4030.0,4104.0,4132.0,3754.0,3754.0,3850.0,4132.0,4132.0,4150.0,4150.0,4150.0,3754.0,3932.0,4088.0,4136.0,4150.0,4150.0,3850.0,3754.0,3754.0,3754.0,4150.0,4156.0,4156.0,3754.0,3754.0,3754.0,3754.0,3888.0,4010.0,4040.0,4072.0,4156.0,3752.0,3866.0,4044.0,4156.0,4156.0,4156.0,4156.0,4156.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3900.0,4030.0,4144.0,4156.0,4156.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,4044.0,4156.0,4132.0,4156.0,4156.0,4156.0,12.0
164.2,-0.006107,0.00010043,0.00253,0.672,0.296,0.839,0.543,10.13,5.723,3774.0,3754.0,3858.0,3754.0,3754.0,3754.0,4006.0,3804.0,3754.0,3830.0,3890.0,4024.0,3754.0,3754.0,3792.0,4024.0,3926.0,3754.0,3754.0,3890.0,4024.0,4026.0,4026.0,3754.0,3754.0,3792.0,4008.0,4026.0,3792.0,4030.0,4030.0,3912.0,3978.0,4030.0,4036.0,4044.0,3754.0,3754.0,3754.0,3912.0,4008.0,3918.0,4010.0,3754.0,3754.0,3792.0,3932.0,3936.0,3890.0,3754.0,3754.0,3804.0,3946.0,3992.0,4010.0,4012.0,3754.0,4026.0,4026.0,3754.0,3804.0,3978.0,4026.0,4036.0,3754.0,3754.0,3762.0,3992.0,4036.0,4044.0,4044.0,4044.0,3754.0,3936.0,3952.0,4026.0,4044.0,4044.0,3868.0,3976.0,3754.0,3754.0,4052.0,4052.0,4052.0,3754.0,3754.0,3754.0,3754.0,3754.0,3976.0,4024.0,4044.0,4052.0,3756.0,3762.0,3918.0,4044.0,4052.0,4052.0,4052.0,4052.0,3754.0,3830.0,3912.0,3912.0,3754.0,3754.0,3868.0,4010.0,4052.0,4052.0,4052.0,3926.0,3754.0,3754.0,3754.0,3754.0,3754.0,3918.0,4052.0,4052.0,4052.0,4052.0,4052.0,13.0
156.8,-0.006374,7.254e-05,0.00443,0.6597,0.3196,0.775,0.55,10.6,5.31,3868.0,3754.0,4010.0,3754.0,3900.0,3754.0,4156.0,3840.0,3754.0,3900.0,3988.0,4170.0,3754.0,3754.0,3912.0,4184.0,4030.0,3754.0,3888.0,4092.0,4184.0,4136.0,4184.0,3754.0,3754.0,3918.0,4150.0,4196.0,3808.0,4196.0,4196.0,4024.0,4136.0,4196.0,4216.0,4216.0,3754.0,3754.0,3848.0,4052.0,4072.0,3926.0,4072.0,3754.0,3754.0,3912.0,4058.0,4072.0,3918.0,3754.0,3754.0,3918.0,4088.0,4088.0,4092.0,4136.0,3754.0,4148.0,4148.0,3774.0,3956.0,4104.0,4148.0,4156.0,3754.0,3848.0,3926.0,4156.0,4160.0,4176.0,4176.0,4176.0,3830.0,4068.0,4156.0,4176.0,4176.0,4176.0,3890.0,4060.0,3754.0,3754.0,4184.0,4184.0,4184.0,3754.0,3754.0,3754.0,3754.0,3910.0,4058.0,4088.0,4176.0,4184.0,3756.0,3926.0,4086.0,4184.0,4184.0,4184.0,4184.0,4184.0,3754.0,3850.0,3972.0,3976.0,3754.0,3890.0,3992.0,4110.0,4150.0,4184.0,4184.0,4090.0,3754.0,3754.0,3754.0,3754.0,3840.0,4058.0,4176.0,4136.0,4184.0,4184.0,4184.0,14.0
153.9,-0.006477,7.25e-05,0.004105,0.641,0.2812,0.7773,0.513,12.7,4.11,3910.0,3754.0,4026.0,3754.0,3926.0,3754.0,4172.0,3816.0,3754.0,3900.0,3992.0,4170.0,3754.0,3754.0,3912.0,4184.0,3946.0,3754.0,3900.0,4130.0,4170.0,4144.0,4216.0,3754.0,3754.0,3926.0,4156.0,4216.0,3816.0,4200.0,4200.0,4026.0,4144.0,4216.0,4216.0,4216.0,3754.0,3754.0,3866.0,4052.0,4088.0,3926.0,4088.0,3754.0,3754.0,3932.0,4068.0,4088.0,3932.0,3754.0,3762.0,3926.0,4088.0,4096.0,4130.0,4150.0,3754.0,4156.0,4156.0,3774.0,3976.0,4110.0,4160.0,4176.0,3754.0,3858.0,3936.0,4176.0,4184.0,4184.0,4184.0,4184.0,3848.0,4072.0,4176.0,4184.0,4184.0,4184.0,3890.0,3938.0,3754.0,3754.0,4184.0,4184.0,4216.0,3754.0,3754.0,3754.0,3754.0,3926.0,4064.0,4096.0,4176.0,4216.0,3870.0,3952.0,4130.0,4216.0,4216.0,4216.0,4216.0,4216.0,3754.0,3840.0,3912.0,3912.0,3754.0,3912.0,4024.0,4136.0,4160.0,4216.0,4216.0,4030.0,3754.0,3754.0,3754.0,3754.0,3890.0,4068.0,4216.0,4150.0,4216.0,4216.0,4216.0,15.0
153.5,-0.006123,5.06e-05,0.006344,0.6274,0.354,0.8022,0.4946,11.26,5.207,3890.0,3754.0,3992.0,3754.0,3900.0,3754.0,4136.0,3792.0,3754.0,3866.0,3976.0,4136.0,3754.0,3754.0,3868.0,4156.0,3946.0,3754.0,3868.0,4088.0,4184.0,4144.0,4184.0,3754.0,3754.0,3900.0,4136.0,4190.0,3804.0,4190.0,4190.0,3992.0,4120.0,4190.0,4190.0,4190.0,3754.0,3754.0,3816.0,4052.0,4072.0,3900.0,4072.0,3754.0,3754.0,3918.0,4064.0,4068.0,3918.0,3754.0,3754.0,3900.0,4072.0,4086.0,4088.0,4136.0,3754.0,4150.0,4150.0,3762.0,3926.0,4092.0,4150.0,4170.0,3754.0,3780.0,3900.0,4170.0,4170.0,4176.0,4176.0,4176.0,3762.0,4036.0,4156.0,4176.0,4176.0,4176.0,3890.0,3988.0,3754.0,3754.0,4184.0,4184.0,4184.0,3754.0,3754.0,3754.0,3754.0,3918.0,4064.0,4072.0,4136.0,4184.0,3828.0,3918.0,4080.0,4184.0,4184.0,4184.0,4184.0,4184.0,3754.0,3760.0,3890.0,3900.0,3754.0,3840.0,3978.0,4130.0,4170.0,4200.0,4200.0,4026.0,3754.0,3754.0,3754.0,3754.0,3858.0,4064.0,4200.0,4156.0,4200.0,4200.0,4200.0,16.0
332.2,-0.00501,0.00012124,0.006447,0.6655,0.3513,0.656,0.4377,14.53,7.324,4220.0,3754.0,4340.0,4072.0,4230.0,3754.0,4450.0,4038.0,4120.0,4230.0,4340.0,4510.0,4044.0,3754.0,4316.0,4510.0,4240.0,3754.0,4196.0,4340.0,4510.0,4120.0,4510.0,3754.0,3754.0,4240.0,4450.0,nan,3754.0,4316.0,4510.0,4340.0,4510.0,4510.0,4510.0,4290.0,3754.0,4072.0,4244.0,4340.0,4340.0,4028.0,4240.0,3754.0,3988.0,4240.0,4340.0,4340.0,3858.0,3754.0,4156.0,4240.0,4340.0,4340.0,4340.0,4450.0,3754.0,4450.0,4240.0,4224.0,4316.0,4340.0,4450.0,4450.0,4184.0,4230.0,4316.0,4450.0,4450.0,4510.0,4510.0,4510.0,4240.0,4340.0,4510.0,4510.0,4510.0,4510.0,3816.0,4224.0,4156.0,4230.0,4510.0,4510.0,4510.0,3754.0,3754.0,3754.0,3754.0,4230.0,4340.0,4340.0,4510.0,4510.0,3752.0,4316.0,4340.0,4450.0,4510.0,4410.0,4510.0,4510.0,3754.0,4024.0,4124.0,4124.0,4156.0,4220.0,4316.0,4450.0,4132.0,4292.0,4280.0,4240.0,3754.0,3754.0,4038.0,4156.0,4230.0,4340.0,4510.0,4124.0,4510.0,4510.0,4510.0,17.0
158.2,-0.00629,2.116e-05,0.00796,0.667,0.2122,0.7856,0.4822,10.016,4.203,3912.0,3754.0,4026.0,3754.0,3912.0,3754.0,4184.0,3792.0,3754.0,3912.0,3992.0,4184.0,3754.0,3754.0,3900.0,4184.0,3926.0,3754.0,3888.0,4124.0,4200.0,4130.0,4216.0,3754.0,3754.0,3918.0,4156.0,4216.0,3804.0,4216.0,4216.0,4024.0,4156.0,4220.0,4220.0,4224.0,3754.0,3754.0,3850.0,4052.0,4092.0,3926.0,4096.0,3754.0,3754.0,3926.0,4068.0,4096.0,3890.0,3754.0,3754.0,3926.0,4096.0,4130.0,4144.0,4156.0,3754.0,4164.0,4164.0,3762.0,3978.0,4104.0,4176.0,4184.0,3754.0,3848.0,3926.0,4184.0,4184.0,4184.0,4184.0,4184.0,3804.0,4088.0,4184.0,4184.0,4220.0,4220.0,3890.0,4052.0,3754.0,3754.0,4220.0,4224.0,4224.0,3754.0,3754.0,3754.0,3754.0,3936.0,4056.0,4092.0,4184.0,4224.0,3822.0,3936.0,4156.0,4224.0,4224.0,4224.0,4224.0,4224.0,3754.0,3804.0,3918.0,3926.0,3754.0,3900.0,4024.0,4170.0,4144.0,4224.0,4224.0,4008.0,3754.0,3754.0,3754.0,3754.0,3888.0,4064.0,4224.0,4124.0,4224.0,4224.0,4224.0,18.0
163.1,-0.006126,3.32e-05,0.001442,0.649,0.2367,0.857,0.57,6.35,5.496,3774.0,3754.0,3868.0,3754.0,3754.0,3754.0,4026.0,3830.0,3754.0,3838.0,3918.0,4040.0,3754.0,3754.0,3826.0,4040.0,3988.0,3754.0,3754.0,3932.0,4056.0,4072.0,4072.0,3754.0,3754.0,3792.0,4010.0,4072.0,3792.0,4072.0,4072.0,3918.0,4008.0,4088.0,4088.0,4088.0,3754.0,3754.0,3754.0,3918.0,4026.0,3992.0,4026.0,3754.0,3754.0,3816.0,3936.0,3956.0,3890.0,3754.0,3754.0,3804.0,3972.0,4026.0,4026.0,4026.0,3754.0,4036.0,4036.0,3754.0,3808.0,4010.0,4052.0,4068.0,3754.0,3754.0,3780.0,4040.0,4068.0,4072.0,4072.0,4072.0,3754.0,3940.0,4024.0,4072.0,4072.0,4072.0,3888.0,4072.0,3754.0,3754.0,4072.0,4086.0,4086.0,3754.0,3754.0,3754.0,3754.0,3762.0,3978.0,4040.0,4064.0,4086.0,3756.0,3804.0,3932.0,4088.0,4088.0,4088.0,4088.0,4088.0,3754.0,3900.0,3988.0,3988.0,3754.0,3754.0,3910.0,4032.0,4088.0,4088.0,4088.0,4006.0,3754.0,3754.0,3754.0,3754.0,3754.0,3932.0,4068.0,4088.0,4088.0,4088.0,4088.0,19.0
173.1,-0.00666,1.35e-05,0.002188,0.6914,0.2235,0.7466,0.594,15.66,7.566,3808.0,3754.0,4024.0,3754.0,3848.0,3754.0,4156.0,4062.0,3754.0,3866.0,4006.0,4184.0,3926.0,3754.0,3926.0,4184.0,4184.0,3754.0,3890.0,4052.0,4184.0,4124.0,4184.0,3754.0,3754.0,3910.0,4156.0,4184.0,3816.0,4184.0,4184.0,4024.0,4170.0,4184.0,4184.0,4184.0,3754.0,3754.0,3780.0,4026.0,4072.0,4068.0,4072.0,3754.0,3754.0,3912.0,4032.0,4068.0,3918.0,3754.0,3754.0,3910.0,4072.0,4072.0,4072.0,4088.0,3754.0,4096.0,4096.0,3754.0,3918.0,4092.0,4096.0,4130.0,3754.0,3848.0,3918.0,4130.0,4130.0,4136.0,4136.0,4136.0,3830.0,4052.0,4136.0,4136.0,4136.0,4136.0,3890.0,4136.0,3754.0,3754.0,4136.0,4148.0,4144.0,3754.0,3754.0,3754.0,3754.0,3888.0,4026.0,4092.0,4156.0,4156.0,3822.0,3890.0,4010.0,4156.0,4156.0,4156.0,4156.0,4156.0,3754.0,4080.0,4156.0,4156.0,3754.0,3858.0,4024.0,4156.0,4130.0,4156.0,4156.0,4156.0,3754.0,3754.0,3754.0,3754.0,3762.0,3976.0,4072.0,4110.0,4156.0,4156.0,4156.0,1.0
249.6,-0.00687,6.27e-05,0.00877,0.6143,0.2617,0.883,0.647,17.44,6.082,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3826.0,3826.0,3754.0,3754.0,3754.0,3826.0,3754.0,3754.0,3754.0,3826.0,3826.0,3754.0,3754.0,3754.0,3826.0,3826.0,3826.0,3762.0,3754.0,3754.0,3826.0,3826.0,3826.0,3826.0,3826.0,3754.0,3826.0,3830.0,3838.0,3838.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3816.0,3816.0,3754.0,3754.0,3804.0,3816.0,3816.0,3754.0,3754.0,3754.0,3816.0,3816.0,3816.0,3816.0,3816.0,3754.0,3754.0,3774.0,3816.0,3816.0,3816.0,3816.0,3808.0,3754.0,3754.0,3754.0,3816.0,3816.0,3754.0,3762.0,3754.0,3754.0,3754.0,3754.0,3754.0,3792.0,3816.0,3816.0,3754.0,3754.0,3774.0,3816.0,3816.0,3816.0,3816.0,3754.0,3816.0,3816.0,3816.0,3754.0,3754.0,3754.0,3754.0,3816.0,3816.0,3816.0,3816.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3816.0,3826.0,3826.0,2.0
190.5,-0.00572,5.984e-05,0.00729,0.67,0.2379,0.733,0.515,15.195,5.66,3890.0,3754.0,4136.0,3754.0,3946.0,3754.0,4230.0,3988.0,3754.0,3940.0,4072.0,4230.0,3760.0,3754.0,4030.0,4230.0,4188.0,3754.0,3978.0,4184.0,4230.0,4124.0,4230.0,3754.0,3754.0,3976.0,4230.0,4230.0,3762.0,4230.0,4230.0,4156.0,4230.0,4240.0,4240.0,4240.0,3754.0,3754.0,3932.0,4130.0,4176.0,3992.0,4184.0,3754.0,3754.0,3956.0,4156.0,4184.0,3868.0,3754.0,3830.0,4008.0,4184.0,4184.0,4184.0,4224.0,3754.0,4220.0,4220.0,3858.0,4044.0,4184.0,4220.0,4230.0,3838.0,3918.0,4026.0,4230.0,4230.0,4230.0,4230.0,4230.0,3926.0,4184.0,4230.0,4230.0,4230.0,4230.0,3858.0,4220.0,3754.0,3900.0,4230.0,4230.0,4230.0,3754.0,3754.0,3754.0,3754.0,3956.0,4096.0,4184.0,4230.0,4230.0,3744.0,4024.0,4216.0,4230.0,4230.0,4230.0,4230.0,4240.0,3754.0,4026.0,4124.0,4124.0,3792.0,3976.0,4096.0,4220.0,4136.0,4240.0,4240.0,4220.0,3754.0,3754.0,3754.0,3754.0,3966.0,4072.0,4230.0,4120.0,4240.0,4240.0,4240.0,3.0
