like1_1,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,parcenter_snow_transfer_function,parspread_snow_transfer_function,parroughness_fresh_snow,parroughness_ice,simulation1_1,simulation1_2,simulation1_3,simulation1_4,simulation1_5,simulation1_6,simulation1_7,simulation1_8,simulation1_9,simulation1_10,simulation1_11,simulation1_12,simulation1_13,simulation1_14,simulation1_15,simulation1_16,simulation1_17,simulation1_18,simulation1_19,simulation1_20,simulation1_21,simulation1_22,simulation1_23,simulation1_24,simulation1_25,simulation1_26,simulation1_27,simulation1_28,simulation1_29,simulation1_30,simulation1_31,simulation1_32,simulation1_33,simulation1_34,simulation1_35,simulation1_36,simulation1_37,simulation1_38,simulation1_39,simulation1_40,simulation1_41,simulation1_42,simulation1_43,simulation1_44,simulation1_45,simulation1_46,simulation1_47,simulation1_48,simulation1_49,simulation1_50,simulation1_51,simulation1_52,simulation1_53,simulation1_54,simulation1_55,simulation1_56,simulation1_57,simulation1_58,simulation1_59,simulation1_60,simulation1_61,simulation1_62,simulation2_1,chain
-165.96878,1.2705,0.1859,0.9365,0.4333,3.844,19.03,-0.334,2.598,3.496,1.473,0.0,0.0,0.0,0.058158096,0.55795056,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.40179446,0.0,0.0,0.0,0.428485,0.5089156,0.4656351,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.50720006,0.0,0.0,0.0,0.0,0.09192248,0.5910958,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5644028,0.5925788,0.51597565,0.0,0.0,0.5571127,0.0,0.25318584,0.54368013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.297253,0.48243654,0.59488,0.2810185,-1.1261165,1.0
-144.12817,1.092,0.244,0.939,0.4026,6.57,3.11,-0.4902,2.576,2.514,1.598,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.31364483,0.0,0.0,0.0,0.1835539,0.4009196,0.0,0.0,0.0,0.46735063,0.51908755,0.3973087,0.0,0.0,0.0,0.0,0.0,0.18365814,0.48243654,0.39531338,0.0,0.0,0.0,0.0,0.09192248,0.5571127,0.0,0.0,0.0,0.0,0.0,0.5925788,0.534237,0.59488,0.18765251,0.0,0.0,0.51784885,0.0,0.20484361,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.26442125,0.48243654,0.6135471,0.2904616,-0.9863334,1.0
-144.10532,1.092,0.3987,0.948,0.4026,6.57,8.7,-0.4902,2.85,2.514,2.115,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.4009196,0.0,0.0,0.0,0.43020055,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.1835539,0.5089156,0.4580056,0.0,0.0,0.0,0.0,0.09192248,0.5571127,0.0,0.0,0.0,0.0,0.0,0.5644028,0.5520417,0.59488,0.2589163,0.0,0.0,0.5329348,0.0,0.2243551,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.26442125,0.48243654,0.6135471,0.29135105,-0.74332106,1.0
-182.96661,0.628,0.3792,0.935,0.4956,20.45,15.57,-0.2092,2.598,3.074,0.654,0.0,0.0,0.0,0.058158096,0.5556297,0.0,0.0,0.33332956,0.0,0.0,0.0,0.16971068,0.4009196,0.0,0.0,0.0,0.43020055,0.46036163,0.48072103,0.0,0.0,0.0,0.0,0.0,0.09192248,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.0,0.0,0.0,0.5571127,0.56173474,0.56173474,0.48283044,0.0,0.0,0.56173474,0.0,0.25318584,0.5529041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367436,0.48072103,0.58040184,0.5529041,-0.7590793,1.0
-145.35295,1.092,0.2461,0.9004,0.4429,5.08,3.916,-0.3193,2.705,2.297,5.746,0.0,0.0,0.0020274185,0.101112865,0.55795056,0.0,0.0,0.37929052,0.0,0.0,0.0,0.1835539,0.428485,0.0,0.0,0.0,0.5089156,0.51908755,0.3973087,0.0,0.0,0.0,0.0,0.0,0.19346675,0.5089156,0.39531338,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.534237,0.59488,0.2425245,0.0,0.0,0.51784885,0.0,0.26442125,0.5632367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.29959002,0.48243654,0.6135471,0.2810185,-1.2956455,1.0
-187.12912,0.557,0.2478,0.8896,0.7334,5.465,7.16,-0.4116,1.416,0.73,4.887,0.0,0.0,0.0,0.058158096,0.52140844,0.0,0.0,0.28259066,0.0,0.0,0.0,0.15913977,0.3973087,0.0,0.0,0.0,0.428485,0.428485,0.50720006,0.0,0.0,0.0,0.0,0.0,0.07016335,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.036398962,0.51908755,0.0,0.0,0.0,0.0,0.0,0.52140844,0.52140844,0.55795056,0.5112365,0.0,0.0,0.55795056,0.0,0.2243551,0.5629198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25009653,0.50720006,0.5910958,0.30277762,-1.1744568,1.0
-141.5894,1.083,0.196,0.9272,0.4446,4.684,3.434,-0.2822,2.895,2.389,4.207,0.0,0.0,0.0020274185,0.101112865,0.5556297,0.0,0.0,0.37929052,0.0,0.0,0.0,0.1835539,0.428485,0.0,0.0,0.0,0.46735063,0.51908755,0.3973087,0.0,0.0,0.0,0.0,0.0,0.19346675,0.46735063,0.39531338,0.0,0.0,0.0,0.0,0.11611769,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.534237,0.59488,0.2425245,0.0,0.0,0.5155477,0.0,0.25898963,0.5632367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.297253,0.5089156,0.6135471,0.2810185,-1.3195533,1.0
-153.53726,1.092,0.2722,0.878,0.4375,6.57,5.863,-0.4902,2.85,2.514,2.115,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.37929052,0.0,0.0,0.0,0.18365814,0.428485,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.19346675,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.59488,0.55941385,0.59488,0.29355082,0.0,0.0,0.5529041,0.0,0.2962023,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.29959002,0.4999013,0.6135471,0.29135105,-1.1371934,1.0
-150.42305,1.16,0.196,0.9375,0.4111,4.684,5.406,-0.3198,2.895,2.777,5.344,0.0,0.0,0.0020274185,0.101112865,0.5556297,0.0,0.0,0.37929052,0.0,0.0,0.0,0.1835539,0.428485,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.19346675,0.5089156,0.4760238,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.534237,0.59488,0.28019783,0.0,0.0,0.52279216,0.0,0.26442125,0.5632367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.29959002,0.51908755,0.6135471,0.2826131,-1.3570563,1.0
-195.5209,0.557,0.266,0.8896,0.667,12.08,7.16,-0.4116,1.416,0.73,0.102,0.0,0.0,0.0,0.058158096,0.51908755,0.0,0.0,0.3125941,0.0,0.0,0.0,0.15913977,0.37051424,0.0,0.0,0.0,0.428485,0.43020055,0.50720006,0.0,0.0,0.0,0.0,0.0,0.036398962,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.036398962,0.51908755,0.0,0.0,0.0,0.0,0.0,0.51908755,0.55795056,0.55795056,0.5112365,0.0,0.0,0.55795056,0.0,0.20484361,0.5594336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22525914,0.50720006,0.5644028,0.30277762,-0.82595927,1.0
-150.53172,1.16,0.196,0.9375,0.4111,4.684,5.406,-0.3198,2.895,2.777,5.727,0.0,0.0,0.0020274185,0.101112865,0.5556297,0.0,0.0,0.37929052,0.0,0.0,0.0,0.1835539,0.428485,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.19346675,0.5089156,0.4760238,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.534237,0.59488,0.28019783,0.0,0.0,0.52279216,0.0,0.26442125,0.5632367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.29959002,0.51908755,0.6135471,0.2826131,-1.3686113,1.0
-150.53172,1.16,0.196,0.9375,0.4111,4.684,5.406,-0.3198,2.895,2.777,5.727,0.0,0.0,0.0020274185,0.101112865,0.5556297,0.0,0.0,0.37929052,0.0,0.0,0.0,0.1835539,0.428485,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.19346675,0.5089156,0.4760238,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.534237,0.59488,0.28019783,0.0,0.0,0.52279216,0.0,0.26442125,0.5632367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.29959002,0.51908755,0.6135471,0.2826131,-1.3686113,1.0
-182.72629,0.6235,0.359,0.947,0.4998,19.58,14.766,-0.2747,2.615,3.182,4.12,0.0,0.0,0.0,0.0815549,0.5556297,0.0,0.0,0.33332956,0.0,0.0,0.0,0.17813192,0.40690014,0.0,0.0,0.0,0.44037244,0.46036163,0.48072103,0.0,0.0,0.0,0.0,0.0,0.09192248,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.0,0.0,0.0,0.5571127,0.55941385,0.55941385,0.50720006,0.0,0.0,0.55941385,0.0,0.23367436,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367436,0.48072103,0.58040184,0.5529041,-0.9825415,1.0
-154.34117,1.104,0.3987,0.943,0.4424,4.92,11.8,-0.4758,2.947,2.695,6.902,0.0,0.0,0.0020274185,0.09192248,0.5556297,0.0,0.0,0.32770282,0.0,0.0,0.0,0.18365814,0.428485,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.19346675,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.59488,0.55941385,0.59488,0.35123283,0.0,0.0,0.5529041,0.0,0.2962023,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.29959002,0.4999013,0.6135471,0.29135105,-1.0260853,1.0
-153.31502,1.092,0.244,0.905,0.4036,6.57,5.195,-0.4783,2.908,2.254,0.576,0.0,0.0,0.0020274185,0.09192248,0.5556297,0.0,0.0,0.37929052,0.0,0.0,0.0,0.18365814,0.428485,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.20484361,0.5089156,0.4760238,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.59488,0.5520417,0.6135471,0.29355082,0.0,0.0,0.5516019,0.0,0.2962023,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.297253,0.4999013,0.6135471,0.29135105,-1.0772568,1.0
-184.38512,0.667,0.2646,0.942,0.5146,16.05,14.5,-0.3584,2.656,2.697,3.64,0.0,0.0,0.0,0.0815549,0.5556297,0.0,0.0,0.3159818,0.0,0.0,0.0,0.1835539,0.40690014,0.0,0.0,0.0,0.43020055,0.47752255,0.5089156,0.0,0.0,0.0,0.0,0.0,0.09192248,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.0,0.0,0.0,0.5571127,0.55941385,0.55941385,0.50720006,0.0,0.0,0.55941385,0.0,0.25293684,0.5520417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24170144,0.48072103,0.56173474,0.54368013,-1.1366649,1.0
-140.88063,1.083,0.196,0.942,0.4446,4.684,3.434,-0.2556,2.895,2.652,2.354,0.0,0.0,0.0020274185,0.0815549,0.5556297,0.0,0.0,0.32770282,0.0,0.0,0.0,0.1835539,0.39611483,0.0,0.0,0.0,0.46735063,0.51908755,0.35134774,0.0,0.0,0.0,0.0,0.0,0.19346675,0.46735063,0.39531338,0.0,0.0,0.0,0.0,0.11611769,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5329348,0.59488,0.2243551,0.0,0.0,0.5003517,0.0,0.24563666,0.55947834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.297253,0.48243654,0.6135471,0.27971622,-1.191194,1.0
-155.57173,1.083,0.196,0.941,0.4111,4.684,5.406,-0.341,2.895,0.745,4.93,0.0,0.0,0.0020274185,0.07771606,0.5556297,0.0,0.0,0.3736638,0.0,0.0,0.0,0.1835539,0.428485,0.0,0.0,0.0,0.5089156,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.51597565,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5319359,0.5925788,0.3125941,0.0,0.0,0.5231941,0.0,0.27135524,0.5445696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.2962023,0.48243654,0.59488,0.2826131,-1.3039236,1.0
-155.57173,1.083,0.196,0.941,0.4111,4.684,5.406,-0.341,2.895,0.745,4.93,0.0,0.0,0.0020274185,0.07771606,0.5556297,0.0,0.0,0.3736638,0.0,0.0,0.0,0.1835539,0.428485,0.0,0.0,0.0,0.5089156,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.51597565,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5319359,0.5925788,0.3125941,0.0,0.0,0.5231941,0.0,0.27135524,0.5445696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.2962023,0.48243654,0.59488,0.2826131,-1.3039236,1.0
-171.79402,1.043,0.3086,0.923,0.5146,3.951,15.57,-0.2092,2.957,2.588,3.516,0.0,0.0,0.0,0.058158096,0.55795056,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.40179446,0.0,0.0,0.0,0.428485,0.5089156,0.428485,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.50720006,0.0,0.0,0.0,0.0,0.09192248,0.5910958,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5644028,0.5925788,0.49347177,0.0,0.0,0.5571127,0.0,0.25898963,0.54081124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023786552,0.2962023,0.48243654,0.59488,0.2722767,-1.0438355,1.0
-137.67787,1.199,0.2627,0.9023,0.4116,4.684,3.434,-0.2842,2.588,2.652,4.465,0.0,0.0,0.0020274185,0.0815549,0.51908755,0.0,0.0,0.32770282,0.0,0.0,0.0,0.1835539,0.42739505,0.0,0.0,0.0,0.4656351,0.5089156,0.35134774,0.0,0.0,0.0,0.0,0.0,0.18765251,0.46735063,0.39531338,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.5329348,0.59488,0.2243551,0.0,0.0,0.5003517,0.0,0.25318584,0.55947834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.2962023,0.48243654,0.6135471,0.2722767,-1.1389557,1.0
-153.99597,1.111,0.3345,0.9077,0.4558,5.535,5.965,-0.472,1.946,3.549,4.094,0.0,0.0,0.0,0.06691507,0.5556297,0.0,0.0,0.3159818,0.0,0.0,0.0,0.18365814,0.4009196,0.0,0.0,0.0,0.43020055,0.51908755,0.3973087,0.0,0.0,0.0,0.0,0.0,0.18765251,0.5089156,0.4580056,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.55941385,0.59488,0.2589163,0.0,0.0,0.5329348,0.0,0.25009653,0.56906664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044016067,0.29959002,0.48243654,0.6135471,0.2810185,-0.98771423,1.0
-159.41074,1.2705,0.1859,0.9365,0.4158,3.844,12.56,-0.361,2.598,3.518,1.473,0.0,0.0,0.0020274185,0.11611769,0.55795056,0.0,0.0,0.3159818,0.0,0.0,0.0,0.1835539,0.428485,0.0,0.0,0.0,0.4656351,0.51908755,0.4656351,0.0,0.0,0.0,0.0,0.0,0.19346675,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.55941385,0.59488,0.4580056,0.0,0.0,0.534237,0.0,0.26442125,0.5632367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.29959002,0.48243654,0.6135471,0.2810185,-1.210725,1.0
-155.7052,1.281,0.276,0.8833,0.4133,4.85,12.83,-0.499,2.312,3.518,3.434,0.0,0.0,0.0,0.09192248,0.55795056,0.0,0.0,0.32770282,0.0,0.0,0.0,0.18365814,0.428485,0.0,0.0,0.0,0.46735063,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.20484361,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5925788,0.0,0.0,0.0,0.0,0.0,0.5925788,0.56173474,0.59488,0.45004192,0.0,0.0,0.55039954,0.0,0.28259066,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.3216085,0.4837388,0.6135471,0.2826131,-1.1404824,1.0
-186.84718,0.8276,0.2576,0.8867,0.456,16.66,17.58,-0.4358,2.951,2.072,3.906,0.0,0.0,0.0,0.058158096,0.54688644,0.0,0.0,0.3125941,0.0,0.0,0.0,0.16971068,0.38405123,0.0,0.0,0.0,0.428485,0.47752255,0.5089156,0.0,0.0,0.0,0.0,0.0,0.09192248,0.5089156,0.5089156,0.0,0.0,0.0,0.0,0.07016335,0.5556297,0.0,0.0,0.0,0.0,0.0,0.55795056,0.5594336,0.5594336,0.509521,0.0,0.0,0.5594336,0.0,0.25898963,0.54974055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020274185,0.24170144,0.48072103,0.5594336,0.31222072,-1.0708519,1.0
-184.84578,0.6235,0.3054,0.9375,0.5083,17.81,14.766,-0.2438,2.615,2.125,3.152,0.0,0.0,0.0,0.0815549,0.51908755,0.0,0.0,0.33332956,0.0,0.0,0.0,0.16971068,0.4041131,0.0,0.0,0.0,0.44037244,0.46036163,0.5089156,0.0,0.0,0.0,0.0,0.0,0.09192248,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.0,0.0,0.0,0.5556297,0.5594336,0.56173474,0.509521,0.0,0.0,0.56173474,0.0,0.23058504,0.5520417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367436,0.48072103,0.56173474,0.534237,-1.0460297,1.0
-191.71315,0.6235,0.2976,0.9443,0.523,17.53,14.766,-0.3352,2.488,2.125,2.225,0.0,0.0,0.0,0.0815549,0.54688644,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.4009196,0.0,0.0,0.0,0.43020055,0.44273922,0.5089156,0.0,0.0,0.0,0.0,0.0,0.036398962,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.07016335,0.5556297,0.0,0.0,0.0,0.0,0.0,0.5556297,0.5571127,0.5571127,0.50720006,0.0,0.0,0.5571127,0.0,0.23367436,0.54974055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24170144,0.48072103,0.55941385,0.534237,-0.96555024,1.0
-184.92326,0.6235,0.3054,0.9375,0.5083,17.81,14.766,-0.2534,2.615,2.125,1.503,0.0,0.0,0.0,0.0815549,0.51908755,0.0,0.0,0.33332956,0.0,0.0,0.0,0.16971068,0.4041131,0.0,0.0,0.0,0.44037244,0.46036163,0.5089156,0.0,0.0,0.0,0.0,0.0,0.09192248,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.0,0.0,0.0,0.5556297,0.5594336,0.56173474,0.509521,0.0,0.0,0.56173474,0.0,0.23058504,0.5520417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367436,0.48072103,0.56173474,0.534237,-0.9697628,1.0
-154.64459,1.326,0.2311,0.8887,0.4333,3.844,15.45,-0.361,2.312,3.518,1.473,0.0,0.0,0.0,0.058158096,0.55795056,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.40179446,0.0,0.0,0.0,0.4656351,0.5089156,0.40179446,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5910958,0.0,0.0,0.0,0.0,0.0,0.5910958,0.5594336,0.5925788,0.4580056,0.0,0.0,0.5319359,0.0,0.26442125,0.54368013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.2962023,0.48243654,0.59488,0.27971622,-1.0268595,1.0
-155.24748,1.092,0.1914,0.9185,0.4395,5.08,3.916,-0.494,2.705,2.297,5.914,0.0,0.0,0.0020274185,0.09192248,0.55795056,0.0,0.0,0.37929052,0.0,0.0,0.0,0.18365814,0.428485,0.0,0.0,0.0,0.5089156,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.20484361,0.5089156,0.4580056,0.0,0.0,0.0,0.0,0.09192248,0.59488,0.0,0.0,0.0,0.0,0.0,0.59488,0.5520417,0.6135471,0.26380605,0.0,0.0,0.54416233,0.0,0.2962023,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058158096,0.29959002,0.5089156,0.6135471,0.29135105,-1.4572817,1.0
-184.92326,0.6235,0.3054,0.9375,0.5083,17.81,14.766,-0.2534,2.615,2.125,1.503,0.0,0.0,0.0,0.0815549,0.51908755,0.0,0.0,0.33332956,0.0,0.0,0.0,0.16971068,0.4041131,0.0,0.0,0.0,0.44037244,0.46036163,0.5089156,0.0,0.0,0.0,0.0,0.0,0.09192248,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.0,0.0,0.0,0.5556297,0.5594336,0.56173474,0.509521,0.0,0.0,0.56173474,0.0,0.23058504,0.5520417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367436,0.48072103,0.56173474,0.534237,-0.9697628,1.0
-188.28827,0.557,0.2478,0.89,0.7334,6.184,7.16,-0.4116,1.416,0.9824,6.17,0.0,0.0,0.0,0.058158096,0.51908755,0.0,0.0,0.28259066,0.0,0.0,0.0,0.15913977,0.40179446,0.0,0.0,0.0,0.428485,0.428485,0.50720006,0.0,0.0,0.0,0.0,0.0,0.07016335,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.036398962,0.51908755,0.0,0.0,0.0,0.0,0.0,0.52140844,0.55795056,0.55795056,0.5112365,0.0,0.0,0.55795056,0.0,0.25898963,0.5644028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25009653,0.50720006,0.5925788,0.30277762,-1.2161614,1.0
-203.41307,0.557,0.372,0.8896,0.667,9.27,7.887,-0.4116,1.206,0.5967,5.547,0.0,0.0,0.0,0.058158096,0.5545537,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.40179446,0.0,0.0,0.0,0.428485,0.5089156,0.50720006,0.0,0.0,0.0,0.0,0.0,0.09192248,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.036398962,0.5263777,0.0,0.0,0.0,0.0,0.0,0.5629198,0.5910958,0.5910958,0.54266626,0.0,0.0,0.5925788,0.0,0.2425245,0.5644028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020274185,0.22612517,0.50720006,0.5925788,0.2810185,-1.0455505,1.0
-160.09264,1.092,0.386,0.9478,0.4026,6.57,13.62,-0.335,2.871,3.188,1.112,0.0,0.0,0.0,0.06691507,0.5556297,0.0,0.0,0.3159818,0.0,0.0,0.0,0.1835539,0.4009196,0.0,0.0,0.0,0.43020055,0.51908755,0.40179446,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.48050955,0.0,0.0,0.0,0.0,0.09192248,0.5571127,0.0,0.0,0.0,0.0,0.0,0.5644028,0.55941385,0.59488,0.44899118,0.0,0.0,0.5329348,0.0,0.23367436,0.56234723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023786552,0.2780329,0.48243654,0.6135471,0.2826131,-0.71644455,1.0
-176.05124,0.6235,0.2976,0.9375,0.523,17.53,5.707,-0.2534,2.387,3.105,2.225,0.0,0.0,0.0,0.0815549,0.5556297,0.0,0.0,0.34050116,0.0,0.0,0.0,0.16971068,0.4009196,0.0,0.0,0.0,0.43020055,0.47752255,0.3723852,0.0,0.0,0.0,0.0,0.0,0.09192248,0.49260846,0.48072103,0.0,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.0,0.0,0.0,0.5571127,0.55941385,0.55941385,0.48050955,0.0,0.0,0.57808095,0.0,0.22612517,0.5707088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367436,0.48243654,0.58040184,0.2810185,-0.9963969,1.0
-152.90121,1.086,0.345,0.916,0.4778,4.92,5.754,-0.2886,2.348,3.02,6.727,0.0,0.0,0.0,0.058158096,0.51908755,0.0,0.0,0.3125941,0.0,0.0,0.0,0.1835539,0.39611483,0.0,0.0,0.0,0.428485,0.5089156,0.35134774,0.0,0.0,0.0,0.0,0.0,0.18365814,0.5089156,0.39531338,0.0,0.0,0.0,0.0,0.09192248,0.55795056,0.0,0.0,0.0,0.0,0.0,0.5910958,0.5319359,0.5925788,0.2425245,0.0,0.0,0.5155477,0.0,0.20484361,0.534237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023786552,0.2780329,0.48243654,0.59488,0.2722767,-0.9614349,1.0
-190.61905,0.6235,0.2976,0.9443,0.523,17.53,16.69,-0.2534,2.615,2.125,2.432,0.0,0.0,0.0,0.0815549,0.51908755,0.0,0.0,0.3159818,0.0,0.0,0.0,0.16971068,0.4009196,0.0,0.0,0.0,0.43020055,0.44273922,0.5089156,0.0,0.0,0.0,0.0,0.0,0.036398962,0.51908755,0.5089156,0.0,0.0,0.0,0.0,0.09192248,0.5556297,0.0,0.0,0.0,0.0,0.0,0.5556297,0.5571127,0.5571127,0.5089156,0.0,0.0,0.5571127,0.0,0.23058504,0.54974055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23367436,0.48072103,0.5571127,0.534237,-0.96384233,1.0
