like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,chain
-137.5,-0.006065,0.00010717,0.004208,1.658,0.3394,0.705,0.643,21.42,6.293,3940.0,4008.0,4044.0,4064.0,3944.0,4052.0,4086.0,4088.0,4108.0,4110.0,4120.0,4120.0,3926.0,4010.0,4110.0,4120.0,4120.0,3926.0,3944.0,3992.0,4088.0,4108.0,4088.0,4120.0,4120.0,3976.0,4036.0,4064.0,4100.0,4116.0,4120.0,4120.0,3754.0,3944.0,4088.0,4006.0,4092.0,4136.0,4120.0,4120.0,3840.0,3840.0,3912.0,3944.0,3992.0,3918.0,3976.0,4024.0,4108.0,4136.0,4150.0,3762.0,3932.0,3992.0,4024.0,4088.0,4120.0,0.0
-138.1,-0.006294,0.0001029,0.001133,1.666,0.3523,0.719,0.637,21.22,4.61,3912.0,3976.0,3992.0,4008.0,3926.0,4008.0,4024.0,4044.0,4060.0,4086.0,4088.0,4088.0,3888.0,3992.0,4064.0,4088.0,4092.0,3888.0,3918.0,3932.0,4024.0,4052.0,3932.0,4088.0,4088.0,3926.0,3992.0,4010.0,4044.0,4064.0,4088.0,4088.0,3754.0,3888.0,4044.0,3976.0,4044.0,4088.0,4088.0,4088.0,3754.0,3754.0,3868.0,3912.0,3944.0,3864.0,3926.0,3992.0,4060.0,4088.0,4092.0,3762.0,3888.0,3940.0,3992.0,4044.0,4092.0,0.0
-144.0,-0.006466,7.03e-05,0.01383,1.685,0.348,0.7188,0.626,21.22,4.133,3888.0,3944.0,3992.0,3992.0,3888.0,3992.0,4008.0,4024.0,4044.0,4064.0,4086.0,4076.0,3830.0,3944.0,4044.0,4076.0,4088.0,3830.0,3888.0,3926.0,4008.0,4044.0,3900.0,4064.0,4088.0,3912.0,3976.0,3992.0,4024.0,4052.0,4086.0,4088.0,3754.0,3858.0,4010.0,3940.0,4024.0,4060.0,4088.0,4088.0,3754.0,3754.0,3858.0,3888.0,3926.0,3808.0,3912.0,3944.0,4044.0,4064.0,4088.0,3774.0,3850.0,3918.0,3992.0,4030.0,4074.0,0.0
-151.9,-0.006386,0.0001007,0.0002513,1.662,0.3499,0.7354,0.643,20.92,5.305,3858.0,3926.0,3944.0,3976.0,3888.0,3976.0,3992.0,3992.0,4024.0,4024.0,4036.0,4036.0,3818.0,3932.0,4008.0,4036.0,4044.0,3830.0,3864.0,3918.0,3992.0,4010.0,3988.0,4036.0,4044.0,3888.0,3944.0,3992.0,3992.0,4024.0,4044.0,4044.0,3754.0,3858.0,3992.0,3926.0,4008.0,4036.0,4044.0,4044.0,3754.0,3754.0,3848.0,3878.0,3918.0,3818.0,3890.0,3940.0,4024.0,4036.0,4044.0,3774.0,3840.0,3912.0,3944.0,4008.0,4036.0,0.0
-170.0,-0.00646,6.99e-05,0.014984,1.667,0.3293,0.737,0.631,22.48,5.555,3818.0,3912.0,3926.0,3944.0,3830.0,3944.0,3976.0,3992.0,3992.0,4010.0,4010.0,4010.0,3754.0,3912.0,3992.0,4010.0,4010.0,3754.0,3818.0,3888.0,3992.0,3992.0,3988.0,4008.0,4008.0,3858.0,3926.0,3932.0,3992.0,4006.0,4008.0,4008.0,3754.0,3754.0,3932.0,3912.0,3992.0,4010.0,4010.0,4010.0,3754.0,3754.0,3754.0,3866.0,3900.0,3754.0,3850.0,3918.0,3992.0,4008.0,4008.0,3774.0,3754.0,3864.0,3926.0,3992.0,4008.0,0.0
-152.5,-0.006836,5.9e-05,0.007122,1.661,0.3276,0.7324,0.6113,22.77,4.484,3864.0,3932.0,3944.0,3992.0,3868.0,3980.0,3992.0,4010.0,4024.0,4044.0,4044.0,4044.0,3768.0,3926.0,4008.0,4044.0,4052.0,3818.0,3864.0,3912.0,3992.0,4010.0,3926.0,4044.0,4052.0,3888.0,3944.0,3992.0,4010.0,4024.0,4044.0,4052.0,3754.0,3818.0,3992.0,3926.0,4008.0,4036.0,4052.0,4052.0,3754.0,3754.0,3866.0,3890.0,3918.0,3754.0,3888.0,3932.0,4030.0,4044.0,4052.0,3792.0,3782.0,3900.0,3932.0,4010.0,4044.0,0.0
-203.6,-0.006786,5.496e-05,0.03041,1.664,0.3367,0.752,0.6226,22.31,3.207,3754.0,3850.0,3888.0,3876.0,3754.0,3888.0,3926.0,3932.0,3944.0,3976.0,3980.0,3980.0,3754.0,3830.0,3926.0,3980.0,3980.0,3754.0,3754.0,3754.0,3912.0,3926.0,3774.0,3944.0,3932.0,3754.0,3858.0,3910.0,3926.0,3932.0,3932.0,3932.0,3754.0,3754.0,3918.0,3850.0,3932.0,3944.0,3932.0,3976.0,3754.0,3754.0,3754.0,3754.0,3868.0,3754.0,3754.0,3840.0,3932.0,3952.0,3980.0,3792.0,3754.0,3754.0,3864.0,3932.0,3932.0,0.0
-235.1,-0.00623,2.486e-05,0.03296,1.669,0.3477,0.753,0.6255,21.92,3.477,3754.0,3754.0,3762.0,3782.0,3754.0,3782.0,3878.0,3900.0,3926.0,3926.0,3926.0,3926.0,3754.0,3754.0,3838.0,3926.0,3932.0,3754.0,3754.0,3754.0,3850.0,3888.0,3754.0,3912.0,3926.0,3754.0,3754.0,3830.0,3888.0,3912.0,3926.0,3926.0,3754.0,3754.0,3858.0,3754.0,3888.0,3926.0,3926.0,3926.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3888.0,3918.0,3926.0,3762.0,3754.0,3754.0,3754.0,3876.0,3926.0,0.0
-233.9,-0.0063,2.235e-05,0.02124,1.668,0.3516,0.7554,0.636,20.47,3.365,3754.0,3754.0,3768.0,3782.0,3754.0,3782.0,3878.0,3912.0,3926.0,3932.0,3932.0,3932.0,3754.0,3754.0,3858.0,3932.0,3932.0,3754.0,3754.0,3754.0,3858.0,3888.0,3754.0,3918.0,3926.0,3754.0,3754.0,3840.0,3888.0,3912.0,3926.0,3926.0,3754.0,3754.0,3858.0,3754.0,3888.0,3926.0,3926.0,3926.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3888.0,3918.0,3926.0,3762.0,3754.0,3754.0,3754.0,3876.0,3926.0,0.0
-214.0,-0.006428,4.99e-05,0.0004694,1.7,0.362,0.758,0.6357,20.77,3.887,3754.0,3818.0,3858.0,3888.0,3754.0,3888.0,3912.0,3926.0,3932.0,3946.0,3952.0,3952.0,3754.0,3754.0,3890.0,3940.0,3956.0,3754.0,3754.0,3754.0,3888.0,3918.0,3762.0,3932.0,3940.0,3754.0,3830.0,3888.0,3912.0,3932.0,3940.0,3944.0,3754.0,3754.0,3900.0,3818.0,3918.0,3932.0,3944.0,3944.0,3754.0,3754.0,3754.0,3754.0,3848.0,3754.0,3754.0,3808.0,3918.0,3932.0,3940.0,3774.0,3754.0,3754.0,3830.0,3912.0,3944.0,0.0
-248.0,-0.00629,7.32e-05,0.001972,1.698,0.372,0.7812,0.6377,22.72,3.646,3754.0,3754.0,3762.0,3754.0,3754.0,3762.0,3830.0,3864.0,3888.0,3912.0,3918.0,3918.0,3754.0,3754.0,3808.0,3912.0,3918.0,3754.0,3754.0,3754.0,3818.0,3850.0,3754.0,3864.0,3888.0,3754.0,3754.0,3762.0,3858.0,3888.0,3888.0,3888.0,3754.0,3754.0,3840.0,3754.0,3858.0,3888.0,3888.0,3888.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3866.0,3900.0,3900.0,3762.0,3754.0,3754.0,3754.0,3850.0,3900.0,0.0
-257.8,-0.006454,8.13e-05,0.008125,1.685,0.3657,0.7896,0.647,22.77,4.37,3754.0,3754.0,3754.0,3762.0,3754.0,3762.0,3780.0,3830.0,3864.0,3890.0,3900.0,3900.0,3754.0,3754.0,3762.0,3868.0,3900.0,3754.0,3754.0,3754.0,3816.0,3848.0,3792.0,3858.0,3858.0,3754.0,3754.0,3774.0,3830.0,3858.0,3858.0,3864.0,3754.0,3754.0,3826.0,3754.0,3838.0,3864.0,3864.0,3864.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3858.0,3868.0,3868.0,3774.0,3754.0,3754.0,3754.0,3818.0,3888.0,0.0
-262.0,-0.006348,8.976e-05,0.0022,1.691,0.3777,0.7954,0.6484,22.0,4.582,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3774.0,3818.0,3858.0,3888.0,3900.0,3900.0,3754.0,3754.0,3754.0,3864.0,3900.0,3754.0,3754.0,3754.0,3794.0,3826.0,3792.0,3850.0,3858.0,3754.0,3754.0,3762.0,3818.0,3858.0,3858.0,3858.0,3754.0,3754.0,3816.0,3754.0,3816.0,3858.0,3858.0,3858.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3850.0,3864.0,3868.0,3762.0,3754.0,3754.0,3754.0,3818.0,3868.0,0.0
-255.0,-0.006382,7.486e-05,0.00494,1.69,0.3696,0.7925,0.6294,22.22,4.582,3754.0,3754.0,3754.0,3762.0,3754.0,3762.0,3818.0,3858.0,3888.0,3900.0,3912.0,3912.0,3754.0,3754.0,3762.0,3878.0,3912.0,3754.0,3754.0,3754.0,3816.0,3848.0,3780.0,3858.0,3864.0,3754.0,3754.0,3762.0,3830.0,3864.0,3864.0,3864.0,3754.0,3754.0,3830.0,3754.0,3830.0,3864.0,3864.0,3864.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3858.0,3888.0,3888.0,3762.0,3754.0,3754.0,3754.0,3830.0,3888.0,0.0
-236.9,-0.00655,7.13e-05,0.005764,1.688,0.3625,0.782,0.622,22.9,3.953,3754.0,3774.0,3774.0,3794.0,3754.0,3794.0,3864.0,3888.0,3912.0,3926.0,3932.0,3932.0,3754.0,3754.0,3840.0,3912.0,3932.0,3754.0,3754.0,3754.0,3848.0,3858.0,3774.0,3888.0,3890.0,3754.0,3774.0,3818.0,3868.0,3890.0,3890.0,3900.0,3754.0,3754.0,3864.0,3762.0,3866.0,3912.0,3912.0,3912.0,3754.0,3754.0,3754.0,3754.0,3818.0,3754.0,3754.0,3754.0,3888.0,3912.0,3912.0,3774.0,3754.0,3754.0,3754.0,3864.0,3912.0,0.0
-220.2,-0.00638,6.74e-05,0.003124,1.669,0.369,0.77,0.6226,22.81,5.312,3754.0,3774.0,3830.0,3864.0,3754.0,3864.0,3900.0,3912.0,3932.0,3932.0,3952.0,3956.0,3754.0,3762.0,3888.0,3944.0,3956.0,3754.0,3754.0,3754.0,3888.0,3912.0,3876.0,3926.0,3932.0,3754.0,3818.0,3868.0,3900.0,3926.0,3932.0,3932.0,3754.0,3754.0,3890.0,3808.0,3912.0,3932.0,3932.0,3932.0,3754.0,3754.0,3754.0,3754.0,3850.0,3754.0,3754.0,3754.0,3912.0,3940.0,3940.0,3762.0,3754.0,3754.0,3830.0,3912.0,3940.0,0.0
-209.6,-0.006653,6.753e-05,0.01314,1.69,0.3562,0.7637,0.6245,21.7,6.098,3754.0,3830.0,3864.0,3888.0,3754.0,3888.0,3912.0,3926.0,3932.0,3972.0,3972.0,3976.0,3754.0,3782.0,3912.0,3976.0,3976.0,3754.0,3754.0,3754.0,3912.0,3926.0,3932.0,3932.0,3932.0,3754.0,3858.0,3910.0,3918.0,3940.0,3932.0,3932.0,3754.0,3754.0,3912.0,3838.0,3918.0,3940.0,3932.0,3932.0,3754.0,3754.0,3754.0,3754.0,3868.0,3754.0,3754.0,3830.0,3926.0,3952.0,3952.0,3774.0,3754.0,3754.0,3858.0,3926.0,3952.0,0.0
-197.0,-0.006554,7.766e-05,0.02373,1.682,0.36,0.7583,0.624,19.94,5.402,3754.0,3850.0,3888.0,3900.0,3754.0,3900.0,3926.0,3932.0,3944.0,3976.0,3978.0,3978.0,3754.0,3850.0,3926.0,3978.0,3980.0,3754.0,3754.0,3794.0,3926.0,3932.0,3888.0,3932.0,3980.0,3774.0,3868.0,3912.0,3926.0,3932.0,3978.0,3980.0,3754.0,3754.0,3918.0,3858.0,3932.0,3976.0,3980.0,3980.0,3754.0,3754.0,3754.0,3818.0,3868.0,3754.0,3754.0,3858.0,3940.0,3980.0,3980.0,3774.0,3754.0,3754.0,3878.0,3944.0,3980.0,0.0
-196.8,-0.006638,6.515e-05,0.02388,1.691,0.3496,0.75,0.6353,19.67,4.625,3754.0,3864.0,3888.0,3900.0,3754.0,3900.0,3926.0,3940.0,3944.0,3976.0,3980.0,3980.0,3754.0,3850.0,3932.0,3980.0,3992.0,3754.0,3754.0,3818.0,3926.0,3940.0,3858.0,3976.0,3992.0,3762.0,3888.0,3918.0,3932.0,3944.0,3980.0,3992.0,3754.0,3754.0,3918.0,3858.0,3932.0,3978.0,3992.0,3992.0,3754.0,3754.0,3754.0,3754.0,3868.0,3754.0,3754.0,3858.0,3944.0,3978.0,3980.0,3774.0,3754.0,3754.0,3878.0,3944.0,3992.0,0.0
-188.5,-0.006737,8.26e-05,0.02649,1.693,0.3582,0.7485,0.639,19.56,4.89,3762.0,3888.0,3910.0,3918.0,3754.0,3918.0,3932.0,3944.0,3976.0,3980.0,3992.0,3992.0,3754.0,3868.0,3944.0,3992.0,3992.0,3754.0,3754.0,3850.0,3932.0,3944.0,3888.0,3992.0,3992.0,3794.0,3900.0,3918.0,3944.0,3978.0,3992.0,3992.0,3754.0,3754.0,3926.0,3868.0,3944.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3818.0,3888.0,3754.0,3754.0,3888.0,3944.0,3992.0,3992.0,3780.0,3754.0,3782.0,3890.0,3944.0,3992.0,0.0
-166.1,-0.00686,0.000114,0.013245,1.698,0.35,0.7505,0.64,18.5,5.95,3830.0,3912.0,3918.0,3932.0,3858.0,3932.0,3944.0,3980.0,3992.0,4006.0,4008.0,4008.0,3754.0,3912.0,3992.0,4008.0,4010.0,3754.0,3838.0,3878.0,3976.0,3992.0,3988.0,4010.0,4010.0,3858.0,3926.0,3944.0,3978.0,4006.0,4008.0,4010.0,3754.0,3838.0,3944.0,3912.0,3978.0,4008.0,4010.0,4010.0,3754.0,3754.0,3818.0,3868.0,3912.0,3754.0,3858.0,3918.0,3992.0,4010.0,4010.0,3792.0,3754.0,3888.0,3926.0,3992.0,4010.0,0.0
-155.4,-0.006733,0.000138,0.01185,1.694,0.35,0.7563,0.6255,16.2,5.4,3850.0,3912.0,3926.0,3932.0,3868.0,3940.0,3980.0,3992.0,4006.0,4024.0,4024.0,4024.0,3794.0,3918.0,3992.0,4024.0,4024.0,3808.0,3850.0,3890.0,3980.0,3992.0,3932.0,4024.0,4024.0,3864.0,3926.0,3932.0,3992.0,4006.0,4024.0,4024.0,3754.0,3858.0,3992.0,3918.0,3992.0,4010.0,4024.0,4024.0,3754.0,3754.0,3866.0,3888.0,3918.0,3794.0,3868.0,3926.0,4008.0,4024.0,4024.0,3792.0,3818.0,3912.0,3944.0,4010.0,4024.0,0.0
-147.2,-0.00699,0.0001627,0.00865,1.69,0.355,0.753,0.6465,15.94,5.76,3868.0,3918.0,3932.0,3966.0,3900.0,3966.0,3992.0,4006.0,4008.0,4024.0,4024.0,4024.0,3850.0,3932.0,4006.0,4024.0,4024.0,3850.0,3868.0,3918.0,3992.0,4008.0,3992.0,4024.0,4024.0,3900.0,3944.0,3978.0,4006.0,4024.0,4024.0,4024.0,3754.0,3888.0,4006.0,3926.0,4006.0,4024.0,4024.0,4024.0,3754.0,3754.0,3868.0,3900.0,3926.0,3850.0,3910.0,3940.0,4024.0,4024.0,4024.0,3804.0,3858.0,3918.0,3976.0,4010.0,4024.0,0.0
-165.2,-0.006687,0.0001608,0.01241,1.682,0.3462,0.764,0.635,17.58,4.863,3830.0,3900.0,3912.0,3918.0,3866.0,3918.0,3944.0,3978.0,3992.0,4006.0,4006.0,4006.0,3774.0,3912.0,3978.0,4006.0,4006.0,3754.0,3830.0,3868.0,3932.0,3980.0,3926.0,4006.0,4006.0,3858.0,3918.0,3932.0,3978.0,3992.0,4006.0,4006.0,3754.0,3830.0,3976.0,3910.0,3976.0,4006.0,4006.0,4006.0,3754.0,3754.0,3850.0,3868.0,3910.0,3762.0,3864.0,3918.0,3992.0,4006.0,4006.0,3780.0,3816.0,3888.0,3932.0,3992.0,4006.0,0.0
-134.0,-0.006855,0.0001452,0.005844,1.673,0.356,0.7373,0.6353,15.72,3.123,3910.0,3944.0,3976.0,3992.0,3918.0,3992.0,4010.0,4024.0,4044.0,4052.0,4060.0,4060.0,3888.0,3978.0,4044.0,4064.0,4064.0,3868.0,3912.0,3932.0,4010.0,4036.0,3868.0,4060.0,4060.0,3918.0,3978.0,4006.0,4024.0,4044.0,4060.0,4060.0,3754.0,3910.0,4024.0,3956.0,4024.0,4060.0,4064.0,4064.0,3754.0,3830.0,3890.0,3918.0,3940.0,3868.0,3926.0,3980.0,4044.0,4068.0,4064.0,3792.0,3888.0,3932.0,3992.0,4036.0,4044.0,0.0
-138.1,-0.006348,0.0001609,0.00565,1.67,0.3562,0.743,0.6235,16.83,3.84,3890.0,3932.0,3944.0,3992.0,3918.0,3992.0,4008.0,4024.0,4036.0,4044.0,4044.0,4044.0,3868.0,3966.0,4030.0,4052.0,4060.0,3858.0,3890.0,3926.0,4008.0,4024.0,3900.0,4044.0,4060.0,3912.0,3976.0,3992.0,4010.0,4030.0,4044.0,4060.0,3754.0,3900.0,4024.0,3940.0,4024.0,4044.0,4060.0,4060.0,3754.0,3830.0,3868.0,3918.0,3940.0,3858.0,3918.0,3978.0,4044.0,4060.0,4060.0,3774.0,3878.0,3932.0,3992.0,4030.0,4060.0,0.0
-130.9,-0.006195,0.0001562,0.00757,1.68,0.3489,0.721,0.626,17.83,3.512,3918.0,3992.0,4006.0,4010.0,3932.0,4024.0,4044.0,4060.0,4086.0,4092.0,4100.0,4100.0,3918.0,4006.0,4088.0,4100.0,4100.0,3912.0,3926.0,3980.0,4044.0,4064.0,3912.0,4100.0,4100.0,3940.0,4008.0,4024.0,4060.0,4088.0,4100.0,4100.0,3754.0,3918.0,4064.0,3992.0,4060.0,4092.0,4100.0,4100.0,3754.0,3858.0,3900.0,3926.0,3992.0,3900.0,3932.0,4010.0,4088.0,4100.0,4100.0,3762.0,3918.0,3980.0,4024.0,4060.0,4092.0,0.0
-133.8,-0.00616,0.000161,0.00534,1.695,0.3328,0.713,0.625,16.17,3.336,3932.0,4008.0,4024.0,4036.0,3976.0,4044.0,4064.0,4092.0,4100.0,4108.0,4132.0,4132.0,3932.0,4024.0,4108.0,4136.0,4150.0,3926.0,3932.0,3992.0,4064.0,4092.0,3912.0,4110.0,4144.0,3978.0,4024.0,4044.0,4092.0,4100.0,4136.0,4148.0,3754.0,3932.0,4088.0,4008.0,4088.0,4092.0,4148.0,4150.0,3754.0,3868.0,3918.0,3944.0,3992.0,3918.0,3992.0,4036.0,4100.0,4130.0,4132.0,3762.0,3932.0,3992.0,4036.0,4092.0,4110.0,0.0
-138.4,-0.00581,0.0001682,0.00586,1.692,0.3264,0.7065,0.619,16.52,3.658,3944.0,4024.0,4052.0,4088.0,3992.0,4064.0,4092.0,4100.0,4108.0,4150.0,4150.0,4150.0,3944.0,4044.0,4150.0,4156.0,4156.0,3932.0,3976.0,4008.0,4092.0,4108.0,3940.0,4150.0,4156.0,3992.0,4044.0,4088.0,4100.0,4148.0,4156.0,4156.0,3754.0,3976.0,4108.0,4024.0,4100.0,4144.0,4156.0,4156.0,3754.0,3888.0,3926.0,3992.0,4008.0,3932.0,3992.0,4044.0,4110.0,4150.0,4156.0,3754.0,3944.0,4008.0,4052.0,4108.0,4150.0,0.0
-145.4,-0.006042,0.0001669,0.010826,1.695,0.342,0.6963,0.611,15.26,3.424,3992.0,4064.0,4088.0,4108.0,4010.0,4100.0,4150.0,4150.0,4156.0,4176.0,4176.0,4176.0,3992.0,4088.0,4176.0,4176.0,4176.0,3980.0,3992.0,4036.0,4148.0,4156.0,3932.0,4176.0,4176.0,4010.0,4088.0,4108.0,4150.0,4176.0,4176.0,4176.0,3754.0,3992.0,4156.0,4044.0,4144.0,4170.0,4176.0,4176.0,3754.0,3912.0,3932.0,4008.0,4052.0,3976.0,4024.0,4088.0,4170.0,4176.0,4176.0,3762.0,3992.0,4036.0,4088.0,4150.0,4176.0,0.0
-146.6,-0.005947,0.0001665,0.01701,1.685,0.3406,0.697,0.6167,15.266,4.203,3992.0,4064.0,4088.0,4108.0,4010.0,4100.0,4150.0,4150.0,4156.0,4176.0,4176.0,4176.0,3992.0,4088.0,4176.0,4176.0,4176.0,3976.0,3992.0,4036.0,4148.0,4156.0,3992.0,4176.0,4176.0,4008.0,4088.0,4108.0,4150.0,4176.0,4176.0,4176.0,3754.0,3992.0,4156.0,4044.0,4144.0,4170.0,4176.0,4176.0,3754.0,3912.0,3944.0,4006.0,4052.0,3976.0,4024.0,4064.0,4156.0,4176.0,4176.0,3762.0,3992.0,4030.0,4088.0,4120.0,4176.0,0.0
-136.8,-0.005985,0.0001594,0.01521,1.698,0.3186,0.712,0.6025,15.0,3.773,3944.0,4010.0,4044.0,4064.0,3988.0,4060.0,4088.0,4100.0,4108.0,4150.0,4150.0,4150.0,3944.0,4044.0,4110.0,4150.0,4156.0,3932.0,3944.0,4006.0,4088.0,4108.0,3940.0,4150.0,4156.0,3980.0,4036.0,4064.0,4100.0,4136.0,4150.0,4156.0,3754.0,3944.0,4108.0,4010.0,4092.0,4132.0,4150.0,4156.0,3754.0,3888.0,3926.0,3992.0,4010.0,3926.0,3992.0,4044.0,4108.0,4150.0,4156.0,3762.0,3944.0,4008.0,4044.0,4108.0,4120.0,0.0
-141.6,-0.005863,0.0001603,0.01852,1.694,0.3022,0.705,0.604,15.16,3.814,3976.0,4044.0,4064.0,4088.0,3992.0,4088.0,4108.0,4110.0,4120.0,4156.0,4150.0,4176.0,3976.0,4064.0,4150.0,4176.0,4176.0,3944.0,3992.0,4010.0,4108.0,4120.0,3932.0,4150.0,4176.0,3992.0,4044.0,4088.0,4110.0,4150.0,4176.0,4176.0,3754.0,3932.0,4148.0,4024.0,4108.0,4150.0,4176.0,4176.0,3754.0,3900.0,3932.0,3992.0,4036.0,3932.0,4006.0,4044.0,4150.0,4150.0,4176.0,3754.0,3976.0,4024.0,4064.0,4120.0,4176.0,0.0
-141.1,-0.00577,0.0001607,0.01212,1.699,0.3203,0.703,0.6113,13.87,3.143,3976.0,4044.0,4064.0,4068.0,3992.0,4088.0,4108.0,4110.0,4150.0,4156.0,4176.0,4176.0,3976.0,4064.0,4150.0,4176.0,4176.0,3944.0,3992.0,4008.0,4108.0,4120.0,3912.0,4150.0,4176.0,3992.0,4052.0,4088.0,4110.0,4150.0,4176.0,4176.0,3754.0,3976.0,4150.0,4024.0,4108.0,4150.0,4176.0,4176.0,3754.0,3890.0,3932.0,3992.0,4036.0,3940.0,4006.0,4044.0,4150.0,4170.0,4176.0,3754.0,3976.0,4024.0,4086.0,4136.0,4150.0,0.0
-140.5,-0.005672,0.0001606,0.02771,1.694,0.3184,0.709,0.5986,13.17,3.941,3944.0,4030.0,4060.0,4088.0,3992.0,4064.0,4100.0,4108.0,4120.0,4156.0,4150.0,4150.0,3944.0,4052.0,4150.0,4150.0,4176.0,3932.0,3932.0,4008.0,4100.0,4120.0,3944.0,4150.0,4176.0,3992.0,4044.0,4088.0,4108.0,4150.0,4176.0,4176.0,3754.0,3932.0,4110.0,4024.0,4100.0,4150.0,4170.0,4176.0,3754.0,3888.0,3932.0,3992.0,4030.0,3926.0,3992.0,4044.0,4150.0,4150.0,4176.0,3754.0,3944.0,4008.0,4064.0,4120.0,4176.0,0.0
-145.6,-0.00577,0.0001659,0.02336,1.694,0.3394,0.7065,0.595,12.52,4.688,3992.0,4052.0,4086.0,4108.0,3992.0,4092.0,4110.0,4120.0,4156.0,4176.0,4176.0,4176.0,3992.0,4088.0,4156.0,4176.0,4176.0,3944.0,3992.0,4024.0,4110.0,4156.0,3992.0,4176.0,4176.0,3992.0,4064.0,4100.0,4150.0,4170.0,4176.0,4176.0,3754.0,3992.0,4150.0,4036.0,4110.0,4156.0,4176.0,4176.0,3754.0,3900.0,3944.0,4008.0,4060.0,3944.0,4010.0,4068.0,4156.0,4176.0,4176.0,3754.0,3992.0,4024.0,4088.0,4156.0,4176.0,0.0
-137.5,-0.00571,0.0001338,0.01172,1.697,0.3198,0.7104,0.6045,14.36,3.35,3932.0,4008.0,4044.0,4052.0,3932.0,4044.0,4088.0,4100.0,4108.0,4120.0,4150.0,4156.0,3932.0,4030.0,4116.0,4156.0,4156.0,3926.0,3944.0,3992.0,4088.0,4108.0,3900.0,4150.0,4156.0,3944.0,4024.0,4064.0,4100.0,4110.0,4156.0,4156.0,3754.0,3932.0,4108.0,4006.0,4092.0,4110.0,4156.0,4156.0,3754.0,3864.0,3912.0,3932.0,4008.0,3912.0,3980.0,4036.0,4108.0,4150.0,4156.0,3754.0,3932.0,4006.0,4044.0,4108.0,4120.0,0.0
-144.8,-0.006126,0.0001516,0.0007725,1.695,0.3198,0.7007,0.6006,15.05,3.455,3992.0,4064.0,4088.0,4108.0,4010.0,4092.0,4136.0,4150.0,4156.0,4176.0,4176.0,4176.0,3992.0,4088.0,4156.0,4176.0,4176.0,3976.0,3992.0,4036.0,4136.0,4156.0,3944.0,4176.0,4176.0,4006.0,4064.0,4108.0,4150.0,4156.0,4176.0,4176.0,3754.0,3992.0,4150.0,4044.0,4132.0,4156.0,4176.0,4176.0,3754.0,3912.0,3932.0,4008.0,4060.0,3944.0,4010.0,4064.0,4156.0,4176.0,4176.0,3762.0,3992.0,4030.0,4092.0,4120.0,4176.0,0.0
-135.0,-0.006004,0.0001626,0.02707,1.6875,0.3296,0.7085,0.5977,16.45,3.05,3944.0,4024.0,4044.0,4030.0,3992.0,4060.0,4092.0,4108.0,4136.0,4150.0,4156.0,4156.0,3944.0,4044.0,4150.0,4156.0,4150.0,3932.0,3932.0,4006.0,4092.0,4110.0,3888.0,4156.0,4150.0,3980.0,4044.0,4088.0,4108.0,4150.0,4156.0,4150.0,3754.0,3944.0,4108.0,4010.0,4096.0,4144.0,4156.0,4150.0,3754.0,3888.0,3926.0,3992.0,4010.0,3926.0,3992.0,4044.0,4136.0,4156.0,4156.0,3762.0,3932.0,4008.0,4060.0,4110.0,4150.0,0.0
-144.5,-0.00631,0.0001624,0.014565,1.691,0.3384,0.704,0.5713,16.66,3.486,3992.0,4064.0,4088.0,4108.0,4010.0,4100.0,4150.0,4150.0,4156.0,4176.0,4176.0,4176.0,3992.0,4088.0,4156.0,4176.0,4176.0,3980.0,3992.0,4036.0,4148.0,4156.0,3926.0,4176.0,4176.0,4008.0,4088.0,4108.0,4150.0,4170.0,4176.0,4176.0,3754.0,3992.0,4156.0,4044.0,4136.0,4156.0,4176.0,4176.0,3754.0,3918.0,3976.0,4010.0,4086.0,3966.0,4024.0,4086.0,4156.0,4176.0,4176.0,3762.0,3992.0,4036.0,4100.0,4150.0,4176.0,0.0
