like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,chain
-232.2,-0.00571,0.0001383,0.00846,0.6655,0.3767,0.898,0.5693,9.445,7.32,4184.0,4240.0,4104.0,4240.0,3976.0,4092.0,4176.0,4240.0,4240.0,4240.0,4190.0,4240.0,4240.0,4132.0,4240.0,3976.0,4096.0,4240.0,4240.0,3762.0,4240.0,4240.0,4224.0,4240.0,4240.0,4240.0,4240.0,4096.0,4224.0,4240.0,4240.0,4068.0,4240.0,4240.0,4176.0,4184.0,4184.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,3992.0,4132.0,4224.0,4240.0,4240.0,4024.0,4052.0,4130.0,4240.0,4240.0,4240.0,4240.0,4240.0,4072.0,4240.0,4240.0,4240.0,4240.0,4240.0,3868.0,4240.0,4176.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4170.0,4240.0,4240.0,4240.0,4052.0,4224.0,4240.0,4240.0,4240.0,4184.0,4240.0,4088.0,4216.0,4240.0,4240.0,4240.0,0.0
-261.2,-0.00566,0.0001405,0.00857,0.663,0.3857,0.894,0.553,8.23,7.23,4240.0,4264.0,4136.0,4280.0,4024.0,4150.0,4224.0,4280.0,4280.0,4280.0,4212.0,4280.0,4280.0,4132.0,4280.0,3978.0,4176.0,4280.0,4280.0,3762.0,4280.0,4280.0,4240.0,4280.0,4280.0,4280.0,4280.0,4170.0,4260.0,4280.0,4280.0,4130.0,4280.0,4280.0,4176.0,4190.0,4190.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4026.0,4184.0,4244.0,4280.0,4280.0,4086.0,4130.0,4220.0,4280.0,4280.0,4280.0,4280.0,4280.0,4170.0,4244.0,4280.0,4280.0,4280.0,4280.0,3868.0,4230.0,4184.0,4280.0,4240.0,4280.0,4280.0,4280.0,4280.0,4280.0,4240.0,4276.0,4280.0,4280.0,4072.0,4252.0,4280.0,4280.0,4276.0,4184.0,4256.0,4088.0,4220.0,4280.0,4280.0,4280.0,0.0
-232.0,-0.005463,0.0001514,0.00733,0.667,0.385,0.8965,0.5586,10.125,7.402,4184.0,4240.0,4100.0,4240.0,3980.0,4088.0,4170.0,4240.0,4240.0,4240.0,4190.0,4240.0,4240.0,4130.0,4240.0,3978.0,4096.0,4240.0,4240.0,3762.0,4240.0,4240.0,4220.0,4240.0,4240.0,4240.0,4240.0,4096.0,4224.0,4240.0,4240.0,4068.0,4240.0,4240.0,4176.0,4184.0,4184.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,3978.0,4124.0,4224.0,4240.0,4240.0,4010.0,4036.0,4130.0,4240.0,4240.0,4240.0,4240.0,4240.0,4072.0,4240.0,4240.0,4240.0,4240.0,4240.0,3858.0,4224.0,4176.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4184.0,4240.0,4240.0,4240.0,4052.0,4224.0,4240.0,4240.0,4240.0,4184.0,4240.0,4088.0,4216.0,4240.0,4240.0,4240.0,0.0
-241.1,-0.00519,0.0001599,0.006145,0.663,0.3655,0.884,0.558,10.38,7.86,4224.0,4240.0,4120.0,4244.0,3992.0,4130.0,4220.0,4244.0,4244.0,4244.0,4190.0,4244.0,4244.0,4130.0,4244.0,3980.0,4156.0,4244.0,4244.0,3754.0,4244.0,4244.0,4240.0,4244.0,4244.0,4244.0,4244.0,4156.0,4240.0,4244.0,4244.0,4088.0,4244.0,4244.0,4176.0,4204.0,4216.0,4244.0,4244.0,4244.0,4244.0,4244.0,4244.0,4010.0,4176.0,4240.0,4244.0,4244.0,4068.0,4092.0,4180.0,4244.0,4244.0,4244.0,4244.0,4244.0,4136.0,4240.0,4244.0,4244.0,4244.0,4244.0,3848.0,4230.0,4176.0,4244.0,4250.0,4244.0,4244.0,4244.0,4244.0,4244.0,4224.0,4252.0,4244.0,4244.0,4072.0,4240.0,4244.0,4244.0,4252.0,4184.0,4240.0,4088.0,4216.0,4244.0,4244.0,4244.0,0.0
-233.1,-0.00536,0.0001457,0.005733,0.66,0.3586,0.8975,0.5625,10.02,7.168,4184.0,4240.0,4100.0,4240.0,3980.0,4088.0,4170.0,4240.0,4240.0,4240.0,4190.0,4240.0,4240.0,4130.0,4240.0,3978.0,4096.0,4240.0,4240.0,3754.0,4240.0,4240.0,4224.0,4240.0,4240.0,4240.0,4240.0,4130.0,4224.0,4240.0,4240.0,4068.0,4240.0,4240.0,4184.0,4184.0,4184.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,3978.0,4130.0,4224.0,4240.0,4240.0,4024.0,4036.0,4130.0,4240.0,4240.0,4240.0,4240.0,4240.0,4072.0,4240.0,4240.0,4240.0,4240.0,4240.0,3858.0,4240.0,4176.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4184.0,4240.0,4240.0,4240.0,4044.0,4240.0,4240.0,4240.0,4240.0,4190.0,4240.0,4088.0,4216.0,4240.0,4240.0,4240.0,0.0
-232.5,-0.005333,0.000144,0.003887,0.6494,0.3623,0.8936,0.5693,11.164,7.516,4184.0,4224.0,4104.0,4224.0,3976.0,4088.0,4170.0,4240.0,4240.0,4240.0,4196.0,4240.0,4240.0,4132.0,4240.0,3992.0,4120.0,4240.0,4240.0,3754.0,4240.0,4240.0,4220.0,4240.0,4240.0,4240.0,4240.0,4136.0,4224.0,4240.0,4240.0,4068.0,4240.0,4240.0,4188.0,4184.0,4184.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,3978.0,4124.0,4224.0,4240.0,4240.0,4010.0,4044.0,4104.0,4240.0,4240.0,4240.0,4240.0,4240.0,4072.0,4240.0,4240.0,4240.0,4240.0,4240.0,3858.0,4240.0,4170.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4184.0,4240.0,4240.0,4240.0,4052.0,4224.0,4240.0,4240.0,4240.0,4196.0,4240.0,4088.0,4184.0,4240.0,4240.0,4240.0,0.0
-219.6,-0.005398,0.0001456,0.003347,0.6514,0.3682,0.8975,0.5806,11.15,7.336,4156.0,4220.0,4072.0,4220.0,3940.0,4072.0,4150.0,4220.0,4220.0,4220.0,4184.0,4220.0,4220.0,4132.0,4220.0,3992.0,4072.0,4220.0,4220.0,3762.0,4220.0,4220.0,4190.0,4220.0,4220.0,4224.0,4224.0,4096.0,4216.0,4224.0,4224.0,4068.0,4224.0,4224.0,4188.0,4156.0,4184.0,4224.0,4224.0,4224.0,4224.0,4224.0,4224.0,3976.0,4088.0,4184.0,4224.0,4224.0,3992.0,4010.0,4072.0,4224.0,4224.0,4224.0,4224.0,4224.0,4068.0,4224.0,4224.0,4224.0,4224.0,4224.0,3858.0,4224.0,4136.0,4224.0,4224.0,4224.0,4224.0,4224.0,4224.0,4224.0,4156.0,4224.0,4224.0,4224.0,4030.0,4184.0,4224.0,4224.0,4224.0,4196.0,4224.0,4086.0,4170.0,4224.0,4224.0,4224.0,0.0
-215.6,-0.00533,0.0001328,0.003582,0.6597,0.3752,0.892,0.568,11.81,6.195,4148.0,4220.0,4068.0,4220.0,3918.0,4052.0,4150.0,4224.0,4220.0,4224.0,4184.0,4224.0,4224.0,4130.0,4224.0,3976.0,4064.0,4224.0,4224.0,3754.0,4224.0,4224.0,4176.0,4224.0,4224.0,4224.0,4224.0,4072.0,4184.0,4224.0,4224.0,4064.0,4224.0,4224.0,4184.0,4096.0,4156.0,4224.0,4224.0,4224.0,4224.0,4224.0,4224.0,3956.0,4072.0,4184.0,4224.0,4224.0,3940.0,3992.0,4048.0,4224.0,4224.0,4224.0,4224.0,4224.0,4040.0,4224.0,4224.0,4224.0,4224.0,4224.0,3858.0,4156.0,4110.0,4224.0,4224.0,4224.0,4224.0,4224.0,4224.0,4224.0,4148.0,4224.0,4224.0,4224.0,3992.0,4184.0,4224.0,4224.0,4224.0,4190.0,4224.0,4072.0,4156.0,4224.0,4224.0,4224.0,0.0
-256.5,-0.00517,0.0001402,0.004063,0.661,0.381,0.8706,0.5522,10.805,5.773,4224.0,4260.0,4130.0,4280.0,3988.0,4130.0,4224.0,4260.0,4240.0,4280.0,4212.0,4280.0,4280.0,4130.0,4280.0,3976.0,4156.0,4280.0,4280.0,3754.0,4280.0,4280.0,4230.0,4280.0,4280.0,4280.0,4280.0,4156.0,4244.0,4280.0,4280.0,4096.0,4280.0,4280.0,4176.0,4184.0,4200.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4010.0,4184.0,4240.0,4280.0,4280.0,4030.0,4088.0,4184.0,4280.0,4280.0,4280.0,4280.0,4280.0,4136.0,4240.0,4280.0,4280.0,4280.0,4280.0,3848.0,4124.0,4176.0,4280.0,4244.0,4280.0,4280.0,4280.0,4280.0,4280.0,4240.0,4280.0,4280.0,4280.0,4068.0,4240.0,4280.0,4280.0,4280.0,4184.0,4256.0,4088.0,4220.0,4280.0,4280.0,4290.0,0.0
-263.2,-0.005405,0.0001401,0.00451,0.668,0.3716,0.873,0.559,9.664,7.496,4240.0,4264.0,4156.0,4280.0,4026.0,4156.0,4240.0,4280.0,4280.0,4280.0,4216.0,4280.0,4280.0,4130.0,4280.0,3976.0,4184.0,4280.0,4280.0,3762.0,4280.0,4280.0,4244.0,4280.0,4280.0,4280.0,4280.0,4176.0,4280.0,4280.0,4280.0,4136.0,4280.0,4280.0,4176.0,4190.0,4216.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4026.0,4220.0,4280.0,4280.0,4280.0,4088.0,4136.0,4224.0,4280.0,4280.0,4280.0,4280.0,4280.0,4176.0,4260.0,4280.0,4280.0,4280.0,4280.0,3858.0,4230.0,4180.0,4280.0,4240.0,4280.0,4280.0,4280.0,4280.0,4280.0,4240.0,4276.0,4280.0,4280.0,4092.0,4252.0,4280.0,4280.0,4270.0,4184.0,4256.0,4088.0,4220.0,4280.0,4280.0,4280.0,0.0
-235.1,-0.00564,0.0001644,0.006283,0.677,0.3938,0.891,0.575,8.65,7.29,4216.0,4240.0,4104.0,4240.0,3992.0,4110.0,4184.0,4240.0,4240.0,4240.0,4190.0,4240.0,4240.0,4130.0,4240.0,3978.0,4130.0,4240.0,4240.0,3762.0,4240.0,4240.0,4224.0,4240.0,4240.0,4240.0,4240.0,4136.0,4240.0,4240.0,4240.0,4088.0,4240.0,4240.0,4176.0,4176.0,4176.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4012.0,4156.0,4240.0,4240.0,4240.0,4044.0,4072.0,4170.0,4240.0,4240.0,4240.0,4240.0,4240.0,4096.0,4240.0,4240.0,4240.0,4240.0,4240.0,3868.0,4220.0,4176.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4220.0,4240.0,4240.0,4240.0,4056.0,4240.0,4240.0,4240.0,4240.0,4172.0,4240.0,4088.0,4216.0,4240.0,4240.0,4240.0,0.0
-233.9,-0.005917,0.0001668,0.00752,0.673,0.3784,0.898,0.5737,8.59,6.934,4184.0,4240.0,4104.0,4240.0,3992.0,4104.0,4180.0,4240.0,4240.0,4240.0,4190.0,4240.0,4240.0,4132.0,4240.0,3992.0,4130.0,4240.0,4240.0,3774.0,4240.0,4240.0,4220.0,4240.0,4240.0,4240.0,4240.0,4130.0,4240.0,4240.0,4240.0,4086.0,4240.0,4240.0,4176.0,4180.0,4180.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4010.0,4144.0,4224.0,4240.0,4240.0,4036.0,4068.0,4148.0,4240.0,4240.0,4240.0,4240.0,4240.0,4092.0,4230.0,4240.0,4240.0,4240.0,4240.0,3890.0,4224.0,4176.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4216.0,4240.0,4240.0,4240.0,4058.0,4224.0,4240.0,4240.0,4240.0,4180.0,4240.0,4092.0,4216.0,4240.0,4240.0,4240.0,0.0
-261.8,-0.00613,0.0001613,0.008194,0.672,0.3708,0.889,0.5405,8.445,7.004,4240.0,4264.0,4150.0,4264.0,4052.0,4156.0,4240.0,4280.0,4280.0,4280.0,4204.0,4280.0,4280.0,4136.0,4280.0,3992.0,4184.0,4280.0,4280.0,3780.0,4280.0,4280.0,4230.0,4280.0,4280.0,4280.0,4280.0,4172.0,4264.0,4280.0,4280.0,4148.0,4280.0,4280.0,4176.0,4184.0,4190.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4056.0,4200.0,4244.0,4280.0,4280.0,4104.0,4136.0,4224.0,4280.0,4280.0,4280.0,4280.0,4280.0,4176.0,4244.0,4280.0,4280.0,4280.0,4280.0,3890.0,4230.0,4188.0,4280.0,4240.0,4280.0,4280.0,4280.0,4280.0,4280.0,4230.0,4268.0,4280.0,4280.0,4100.0,4240.0,4280.0,4280.0,4260.0,4180.0,4256.0,4104.0,4220.0,4290.0,4290.0,4290.0,0.0
-276.2,-0.006382,0.0001436,0.009,0.676,0.3765,0.8843,0.548,8.1,7.18,4240.0,4264.0,4156.0,4280.0,4068.0,4176.0,4240.0,4280.0,4280.0,4280.0,4216.0,4280.0,4280.0,4136.0,4290.0,3988.0,4184.0,4304.0,4304.0,3804.0,4304.0,4304.0,4244.0,4304.0,4316.0,4316.0,4292.0,4184.0,4280.0,4280.0,4280.0,4156.0,4280.0,4280.0,4176.0,4176.0,4200.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4068.0,4220.0,4310.0,4316.0,4316.0,4096.0,4156.0,4224.0,4316.0,4316.0,4316.0,4316.0,4316.0,4184.0,4260.0,4316.0,4316.0,4316.0,4316.0,3918.0,4230.0,4188.0,4316.0,4240.0,4316.0,4316.0,4316.0,4316.0,4316.0,4240.0,4268.0,4316.0,4316.0,4104.0,4240.0,4316.0,4316.0,4256.0,4176.0,4252.0,4110.0,4224.0,4316.0,4316.0,4316.0,0.0
-284.8,-0.00622,0.000144,0.00857,0.678,0.3936,0.872,0.5386,9.06,7.465,4240.0,4280.0,4176.0,4290.0,4068.0,4170.0,4240.0,4320.0,4316.0,4320.0,4216.0,4320.0,4320.0,4132.0,4320.0,3978.0,4220.0,4320.0,4320.0,3792.0,4320.0,4320.0,4260.0,4320.0,4320.0,4320.0,4296.0,4190.0,4280.0,4290.0,4290.0,4170.0,4290.0,4320.0,4176.0,4172.0,4220.0,4320.0,4320.0,4320.0,4320.0,4320.0,4320.0,4072.0,4224.0,4310.0,4320.0,4320.0,4130.0,4176.0,4230.0,4320.0,4320.0,4320.0,4320.0,4320.0,4170.0,4316.0,4320.0,4320.0,4320.0,4320.0,3890.0,4230.0,4216.0,4320.0,4240.0,4320.0,4320.0,4320.0,4320.0,4320.0,4240.0,4268.0,4320.0,4320.0,4110.0,4240.0,4320.0,4320.0,4252.0,4172.0,4240.0,4120.0,4224.0,4320.0,4320.0,4320.0,0.0
-285.5,-0.006496,0.0001328,0.008026,0.6787,0.395,0.8667,0.5386,8.78,5.953,4240.0,4290.0,4176.0,4320.0,4068.0,4184.0,4240.0,4320.0,4316.0,4320.0,4216.0,4320.0,4320.0,4136.0,4320.0,3978.0,4216.0,4320.0,4320.0,3804.0,4316.0,4316.0,4260.0,4316.0,4316.0,4324.0,4292.0,4216.0,4280.0,4296.0,4316.0,4176.0,4316.0,4320.0,4176.0,4172.0,4220.0,4320.0,4316.0,4324.0,4324.0,4324.0,4324.0,4092.0,4224.0,4310.0,4324.0,4324.0,4130.0,4176.0,4230.0,4324.0,4324.0,4324.0,4324.0,4324.0,4216.0,4316.0,4324.0,4324.0,4324.0,4324.0,3918.0,4124.0,4216.0,4324.0,4240.0,4320.0,4324.0,4324.0,4324.0,4324.0,4240.0,4268.0,4324.0,4324.0,4110.0,4240.0,4324.0,4324.0,4252.0,4172.0,4240.0,4130.0,4230.0,4324.0,4316.0,4316.0,0.0
-280.5,-0.00618,0.0001315,0.00815,0.677,0.383,0.861,0.5415,9.57,5.34,4240.0,4280.0,4176.0,4320.0,4064.0,4184.0,4230.0,4320.0,4316.0,4316.0,4216.0,4316.0,4316.0,4132.0,4316.0,3976.0,4184.0,4316.0,4316.0,3780.0,4316.0,4316.0,4244.0,4316.0,4316.0,4316.0,4296.0,4184.0,4280.0,4290.0,4290.0,4172.0,4290.0,4320.0,4176.0,4172.0,4216.0,4320.0,4316.0,4316.0,4316.0,4316.0,4316.0,4072.0,4224.0,4310.0,4316.0,4316.0,4104.0,4156.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4184.0,4316.0,4316.0,4316.0,4316.0,4316.0,3890.0,4124.0,4190.0,4316.0,4240.0,4320.0,4316.0,4316.0,4316.0,4316.0,4240.0,4268.0,4316.0,4316.0,4110.0,4244.0,4316.0,4316.0,4260.0,4172.0,4240.0,4104.0,4220.0,4316.0,4316.0,4316.0,0.0
-231.1,-0.006172,0.0001293,0.00746,0.676,0.3818,0.8774,0.547,10.36,4.62,4216.0,4224.0,4104.0,4244.0,3988.0,4104.0,4156.0,4240.0,4224.0,4244.0,4190.0,4244.0,4244.0,4132.0,4244.0,3976.0,4096.0,4244.0,4244.0,3780.0,4230.0,4240.0,4220.0,4244.0,4244.0,4244.0,4244.0,4136.0,4240.0,4244.0,4244.0,4088.0,4244.0,4244.0,4176.0,4156.0,4172.0,4244.0,4244.0,4244.0,4244.0,4244.0,4244.0,4024.0,4148.0,4240.0,4244.0,4244.0,4010.0,4056.0,4156.0,4244.0,4244.0,4244.0,4244.0,4244.0,4072.0,4240.0,4244.0,4244.0,4244.0,4244.0,3890.0,4052.0,4176.0,4244.0,4240.0,4240.0,4244.0,4244.0,4244.0,4244.0,4220.0,4252.0,4244.0,4244.0,4056.0,4224.0,4244.0,4244.0,4252.0,4172.0,4240.0,4094.0,4212.0,4244.0,4244.0,4244.0,0.0
-208.4,-0.006374,0.0001312,0.00607,0.6777,0.384,0.871,0.5596,11.61,3.059,4170.0,4008.0,4104.0,4240.0,3932.0,4052.0,4136.0,4240.0,4184.0,4240.0,4180.0,4224.0,4240.0,4136.0,4240.0,3976.0,4074.0,4240.0,4240.0,3804.0,4136.0,4124.0,4180.0,4224.0,4240.0,4240.0,4240.0,4072.0,4220.0,4224.0,4224.0,4076.0,4224.0,4224.0,4176.0,4104.0,4156.0,4224.0,4224.0,4230.0,4230.0,4240.0,4240.0,3992.0,4096.0,4220.0,4240.0,4240.0,3956.0,4010.0,4096.0,4240.0,4240.0,4240.0,4240.0,4240.0,4026.0,4224.0,4240.0,4240.0,4240.0,4240.0,3918.0,3754.0,4156.0,4240.0,4220.0,4240.0,4240.0,4240.0,4240.0,4156.0,4188.0,4240.0,4240.0,4240.0,4026.0,4170.0,4240.0,4240.0,4240.0,4172.0,4240.0,4088.0,4176.0,4240.0,4240.0,4240.0,0.0
-225.8,-0.0065,8.18e-05,0.006115,0.6733,0.375,0.8594,0.553,11.81,3.33,4216.0,4130.0,4120.0,4244.0,3980.0,4068.0,4156.0,4240.0,4230.0,4244.0,4190.0,4244.0,4244.0,4136.0,4244.0,3972.0,4096.0,4244.0,4244.0,3804.0,4184.0,4220.0,4224.0,4244.0,4244.0,4244.0,4244.0,4136.0,4240.0,4244.0,4244.0,4104.0,4244.0,4244.0,4176.0,4130.0,4172.0,4244.0,4244.0,4244.0,4244.0,4244.0,4244.0,4010.0,4156.0,4230.0,4244.0,4244.0,3992.0,4052.0,4170.0,4244.0,4244.0,4244.0,4244.0,4244.0,4068.0,4240.0,4244.0,4244.0,4244.0,4244.0,3918.0,3798.0,4180.0,4244.0,4230.0,4244.0,4264.0,4264.0,4264.0,4230.0,4224.0,4268.0,4264.0,4264.0,4056.0,4184.0,4264.0,4264.0,4260.0,4172.0,4240.0,4104.0,4212.0,4264.0,4264.0,4264.0,0.0
-207.2,-0.00589,0.0001616,0.007263,0.679,0.39,0.8716,0.55,12.51,3.121,4160.0,3992.0,4100.0,4240.0,3932.0,4032.0,4130.0,4224.0,4184.0,4240.0,4156.0,4224.0,4240.0,4130.0,4240.0,3980.0,4068.0,4240.0,4240.0,3774.0,4130.0,4144.0,4170.0,4224.0,4240.0,4240.0,4240.0,4072.0,4216.0,4224.0,4224.0,4068.0,4224.0,4224.0,4176.0,4094.0,4156.0,4224.0,4224.0,4240.0,4240.0,4240.0,4240.0,3992.0,4104.0,4200.0,4240.0,4240.0,3946.0,4010.0,4088.0,4240.0,4240.0,4240.0,4240.0,4240.0,4052.0,4220.0,4240.0,4240.0,4240.0,4240.0,3888.0,3754.0,4136.0,4240.0,4220.0,4240.0,4240.0,4240.0,4240.0,4156.0,4176.0,4240.0,4240.0,4240.0,4010.0,4156.0,4240.0,4240.0,4240.0,4172.0,4240.0,4088.0,4156.0,4240.0,4240.0,4240.0,0.0
-221.1,-0.0061,0.0001584,0.007595,0.6787,0.3813,0.8716,0.559,11.766,3.86,4170.0,4148.0,4104.0,4240.0,3976.0,4068.0,4130.0,4240.0,4184.0,4240.0,4184.0,4240.0,4240.0,4132.0,4240.0,3988.0,4086.0,4240.0,4240.0,3774.0,4224.0,4224.0,4188.0,4224.0,4240.0,4240.0,4240.0,4088.0,4220.0,4240.0,4240.0,4086.0,4240.0,4240.0,4176.0,4108.0,4156.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4008.0,4124.0,4220.0,4240.0,4240.0,3980.0,4026.0,4130.0,4240.0,4240.0,4240.0,4240.0,4240.0,4056.0,4224.0,4240.0,4240.0,4240.0,4240.0,3890.0,3976.0,4156.0,4240.0,4224.0,4240.0,4240.0,4240.0,4240.0,4240.0,4188.0,4240.0,4240.0,4240.0,4030.0,4216.0,4240.0,4240.0,4240.0,4172.0,4240.0,4092.0,4180.0,4240.0,4240.0,4240.0,0.0
-205.4,-0.00622,0.0001638,0.00734,0.678,0.3765,0.883,0.5664,12.87,4.81,4130.0,4204.0,4068.0,4220.0,3918.0,4052.0,4130.0,4184.0,4184.0,4220.0,4156.0,4220.0,4220.0,4136.0,4220.0,3992.0,4072.0,4220.0,4220.0,3792.0,4220.0,4220.0,4170.0,4220.0,4220.0,4220.0,4220.0,4030.0,4170.0,4184.0,4184.0,4072.0,4184.0,4216.0,4176.0,4104.0,4132.0,4216.0,4216.0,4220.0,4220.0,4220.0,4220.0,3978.0,4060.0,4170.0,4220.0,4220.0,3926.0,3992.0,4056.0,4220.0,4220.0,4220.0,4220.0,4220.0,4030.0,4184.0,4220.0,4220.0,4220.0,4220.0,3890.0,4060.0,4086.0,4220.0,4184.0,4220.0,4220.0,4220.0,4220.0,4220.0,4130.0,4220.0,4220.0,4220.0,3992.0,4156.0,4220.0,4220.0,4220.0,4172.0,4220.0,4072.0,4132.0,4220.0,4220.0,4220.0,0.0
-231.6,-0.006485,0.0001452,0.007236,0.6772,0.3738,0.8755,0.5713,10.984,6.645,4184.0,4240.0,4120.0,4240.0,3992.0,4104.0,4184.0,4240.0,4240.0,4240.0,4190.0,4240.0,4240.0,4136.0,4240.0,3992.0,4130.0,4240.0,4240.0,3804.0,4240.0,4240.0,4220.0,4240.0,4240.0,4240.0,4240.0,4130.0,4240.0,4240.0,4240.0,4088.0,4240.0,4240.0,4176.0,4156.0,4172.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4010.0,4136.0,4224.0,4240.0,4240.0,4026.0,4068.0,4136.0,4240.0,4240.0,4240.0,4240.0,4240.0,4072.0,4230.0,4240.0,4240.0,4240.0,4240.0,3918.0,4224.0,4176.0,4240.0,4230.0,4240.0,4240.0,4240.0,4240.0,4240.0,4184.0,4240.0,4240.0,4240.0,4064.0,4224.0,4240.0,4240.0,4240.0,4172.0,4240.0,4104.0,4212.0,4240.0,4240.0,4240.0,0.0
-229.1,-0.006664,0.0001502,0.00553,0.6724,0.3767,0.871,0.5728,11.6,6.043,4184.0,4240.0,4120.0,4240.0,3992.0,4104.0,4184.0,4240.0,4240.0,4240.0,4190.0,4240.0,4240.0,4144.0,4240.0,3992.0,4110.0,4240.0,4240.0,3816.0,4240.0,4240.0,4220.0,4240.0,4240.0,4240.0,4240.0,4130.0,4224.0,4240.0,4240.0,4088.0,4240.0,4240.0,4176.0,4148.0,4176.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4024.0,4148.0,4224.0,4240.0,4240.0,4026.0,4068.0,4136.0,4240.0,4240.0,4240.0,4240.0,4240.0,4072.0,4230.0,4240.0,4240.0,4240.0,4240.0,3918.0,4156.0,4176.0,4240.0,4224.0,4240.0,4240.0,4240.0,4240.0,4240.0,4184.0,4240.0,4240.0,4240.0,4068.0,4224.0,4240.0,4240.0,4240.0,4180.0,4240.0,4104.0,4184.0,4240.0,4240.0,4240.0,0.0
-233.4,-0.006577,0.0001336,0.004517,0.6777,0.368,0.8726,0.575,10.25,6.254,4216.0,4240.0,4120.0,4240.0,4008.0,4130.0,4216.0,4240.0,4240.0,4240.0,4190.0,4240.0,4240.0,4136.0,4240.0,3980.0,4130.0,4240.0,4240.0,3816.0,4240.0,4240.0,4224.0,4240.0,4240.0,4240.0,4240.0,4148.0,4240.0,4240.0,4240.0,4104.0,4240.0,4240.0,4176.0,4156.0,4172.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4024.0,4156.0,4230.0,4240.0,4240.0,4032.0,4068.0,4164.0,4240.0,4240.0,4240.0,4240.0,4240.0,4096.0,4240.0,4240.0,4240.0,4240.0,4240.0,3918.0,4220.0,4176.0,4240.0,4230.0,4240.0,4240.0,4240.0,4240.0,4240.0,4220.0,4240.0,4240.0,4240.0,4072.0,4240.0,4240.0,4240.0,4240.0,4172.0,4240.0,4104.0,4212.0,4240.0,4240.0,4240.0,0.0
-255.9,-0.00642,0.0001462,0.003836,0.667,0.366,0.864,0.579,9.37,4.945,4224.0,4244.0,4150.0,4264.0,4026.0,4156.0,4224.0,4264.0,4240.0,4264.0,4204.0,4264.0,4264.0,4144.0,4264.0,3992.0,4160.0,4264.0,4280.0,3804.0,4280.0,4280.0,4240.0,4280.0,4280.0,4280.0,4280.0,4170.0,4244.0,4280.0,4280.0,4148.0,4280.0,4280.0,4176.0,4180.0,4190.0,4280.0,4280.0,4280.0,4280.0,4280.0,4280.0,4056.0,4184.0,4244.0,4280.0,4280.0,4068.0,4110.0,4216.0,4280.0,4280.0,4280.0,4280.0,4280.0,4156.0,4244.0,4280.0,4280.0,4280.0,4280.0,3918.0,4124.0,4184.0,4280.0,4240.0,4280.0,4280.0,4280.0,4280.0,4280.0,4230.0,4268.0,4280.0,4280.0,4100.0,4240.0,4280.0,4280.0,4268.0,4184.0,4244.0,4104.0,4220.0,4280.0,4280.0,4280.0,0.0
