,rrr_factor,alb_ice,alb_snow,alb_firn,albedo_aging,albedo_depth,center_snow_transfer,spread_snow_transfer,roughness_fresh_snow,roughness_ice,roughness_firn,aging_factor_roughness,mb,sim1,sim2,sim3,sim4,sim5,sim6,sim7,sim8,sim9,sim10,sim11,sim12,sim13,sim14,sim15,sim16,sim17,sim18,sim19,sim20,sim21,sim22,sim23,sim24,sim25,sim26,sim27,sim28,sim29,sim30,sim31,sim32,sim33,sim34,sim35,sim36,sim37,sim38,sim39,sim40,sim41,sim42,sim43,sim44,sim45,sim46,sim47,sim48,sim49,sim50,sim51,sim52,sim53,sim54,sim55,sim56,sim57,sim58
138,0.5925727585391402,0.1832423026905832,0.9133697093636568,0.5736702461510534,9.558554778941664,3.302874853965367,1.0,1.0,0.24,10.095377385664248,4.0,0.0026,-2.832796172181576,0.0,0.0,0.1507936507936507,0.626984126984127,0.0,0.0,0.373015873015873,0.0,0.0,0.0,0.2619047619047619,0.4206349206349206,0.0,0.0,0.0,0.5793650793650794,0.6428571428571429,0.5,0.0,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,0.5,0.0,0.0,0.0,0.0,0.2301587301587301,0.6904761904761905,0.0,0.0,0.0,0.0,0.0,0.7063492063492064,0.5317460317460317,0.7222222222222222,0.2142857142857142,0.0,0.5476190476190477,0.0,0.3412698412698413,0.4682539682539682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119047619047619,0.373015873015873,0.5793650793650794,0.7222222222222222,0.4365079365079365
139,0.6188570362557645,0.1162789650129865,0.9092635416773306,0.5818019245807181,12.88440021372589,11.980219019610164,1.0,1.0,0.24,5.190408192605127,4.0,0.0026,-2.652287094866204,0.0,0.0,0.1031746031746031,0.5793650793650794,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.246031746031746,0.3888888888888889,0.0,0.0,0.0,0.5,0.5793650793650794,0.6428571428571429,0.0,0.0,0.0,0.0,0.2936507936507936,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.0,0.1825396825396825,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.626984126984127,0.6587301587301587,0.6587301587301587,0.0,0.6587301587301587,0.0,0.3253968253968254,0.4682539682539682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317460317460317,0.2936507936507936,0.5317460317460317,0.6746031746031746,0.4365079365079365
140,1.1302283705953515,0.1173774725416479,0.888749596415293,0.5530862683126178,15.957394618767715,8.26898566421666,1.0,1.0,0.24,9.330197910553943,4.0,0.0026,-0.3483487830841908,0.0,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1507936507936507,0.0,0.0,0.0,0.2301587301587301,0.2777777777777778,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.373015873015873,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.373015873015873,0.3888888888888889,0.1666666666666666,0.0,0.4047619047619047,0.0,0.0,0.4047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301587301587301,0.4047619047619047,0.3888888888888889
141,0.5978765326094944,0.1622795641085307,0.9274081645139152,0.6758484067471009,12.71189283431614,2.4394389106878407,1.0,1.0,0.24,11.59115037600311,4.0,0.0026,-1.886773033312756,0.0,0.0,0.0,0.4841269841269841,0.0,0.0,0.3253968253968254,0.0,0.0,0.0,0.1666666666666666,0.3412698412698413,0.0,0.0,0.0,0.4206349206349206,0.4841269841269841,0.4365079365079365,0.0,0.0,0.0,0.0,0.2142857142857142,0.5158730158730159,0.3888888888888889,0.0,0.0,0.0,0.0,0.119047619047619,0.5476190476190477,0.0,0.0,0.0,0.0,0.0,0.5476190476190477,0.4841269841269841,0.5793650793650794,0.1825396825396825,0.0,0.4523809523809524,0.0,0.2301587301587301,0.4682539682539682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246031746031746,0.4365079365079365,0.5793650793650794,0.4365079365079365
142,0.703952041669305,0.2210254133957257,0.8951391575514996,0.582948647406368,11.39848823561826,3.8360845736143,1.0,1.0,0.24,1.848191780183309,4.0,0.0026,-1.8592397358701376,0.0,0.0,0.0,0.5317460317460317,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.1825396825396825,0.3571428571428571,0.0,0.0,0.0,0.4682539682539682,0.5317460317460317,0.4682539682539682,0.0,0.0,0.0,0.0,0.2619047619047619,0.5793650793650794,0.4523809523809524,0.0,0.0,0.0,0.0,0.1349206349206349,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.5,0.6428571428571429,0.2142857142857142,0.0,0.5158730158730159,0.0,0.2619047619047619,0.4523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.5,0.6428571428571429,0.4206349206349206
143,0.782974488573118,0.1527733500000109,0.9180804891208784,0.5394868868065607,13.654016169037696,6.726500111483318,1.0,1.0,0.24,15.478116242885342,4.0,0.0026,-1.7730691866663313,0.0,0.0,0.0,0.4523809523809524,0.0,0.0,0.2936507936507936,0.0,0.0,0.0,0.0873015873015873,0.2936507936507936,0.0,0.0,0.0,0.3888888888888889,0.4523809523809524,0.5,0.0,0.0,0.0,0.0,0.1507936507936507,0.5158730158730159,0.4523809523809524,0.0,0.0,0.0,0.0,0.0555555555555555,0.5158730158730159,0.0,0.0,0.0,0.0,0.0,0.5158730158730159,0.4841269841269841,0.5476190476190477,0.2301587301587301,0.0,0.5476190476190477,0.0,0.1825396825396825,0.4365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1825396825396825,0.4206349206349206,0.5793650793650794,0.4206349206349206
144,0.6684458191985927,0.1230681562721554,0.8934111615413388,0.5344667269103336,10.718448493560182,5.317959097264858,1.0,1.0,0.24,5.976156958048033,4.0,0.0026,-2.794057327821903,0.0,0.0,0.119047619047619,0.6111111111111112,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.246031746031746,0.4047619047619047,0.0,0.0,0.0,0.5317460317460317,0.626984126984127,0.5317460317460317,0.0,0.0,0.0,0.0,0.373015873015873,0.6746031746031746,0.6746031746031746,0.0,0.0,0.0,0.0,0.2142857142857142,0.6746031746031746,0.0,0.0,0.0,0.0,0.0,0.6904761904761905,0.5317460317460317,0.7063492063492064,0.246031746031746,0.0,0.6428571428571429,0.0,0.3253968253968254,0.4523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873015873015873,0.3571428571428571,0.5793650793650794,0.7222222222222222,0.4365079365079365
145,1.084858217781257,0.1397635628197275,0.9208887411753182,0.6721590842777521,23.720220354929296,10.908924445866647,1.0,1.0,0.24,4.014806427847987,4.0,0.0026,0.5382528359450898,0.0,0.0,0.0,0.246031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119047619047619,0.1507936507936507,0.246031746031746,0.0,0.0,0.0,0.0,0.0,0.2301587301587301,0.2301587301587301,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.119047619047619,0.2777777777777778,0.2777777777777778,0.1825396825396825,0.0,0.2936507936507936,0.0,0.0,0.2936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.2619047619047619,0.2936507936507936
146,0.77053770466032,0.2044164279130483,0.9090348255022972,0.5242578893379652,12.273768599079755,2.870451126137309,1.0,1.0,0.24,8.889791144598426,4.0,0.0026,-1.8156981166530148,0.0,0.0,0.0,0.5,0.0,0.0,0.3095238095238095,0.0,0.0,0.0,0.1349206349206349,0.3253968253968254,0.0,0.0,0.0,0.4365079365079365,0.5,0.4047619047619047,0.0,0.0,0.0,0.0,0.2142857142857142,0.4523809523809524,0.3412698412698413,0.0,0.0,0.0,0.0,0.0714285714285714,0.5793650793650794,0.0,0.0,0.0,0.0,0.0,0.5793650793650794,0.4682539682539682,0.6111111111111112,0.1666666666666666,0.0,0.4365079365079365,0.0,0.2301587301587301,0.4365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301587301587301,0.4365079365079365,0.626984126984127,0.4206349206349206
147,0.7268882624903547,0.1541094565162634,0.9288904056316054,0.6441748580509769,14.160981137949348,4.4654171732905255,1.0,1.0,0.24,3.796123052241489,4.0,0.0026,-1.1512082452608798,0.0,0.0,0.0,0.4365079365079365,0.0,0.0,0.246031746031746,0.0,0.0,0.0,0.0714285714285714,0.246031746031746,0.0,0.0,0.0,0.3571428571428571,0.4047619047619047,0.4365079365079365,0.0,0.0,0.0,0.0,0.0873015873015873,0.4523809523809524,0.3888888888888889,0.0,0.0,0.0,0.0,0.0079365079365079,0.4523809523809524,0.0,0.0,0.0,0.0,0.0,0.4682539682539682,0.4682539682539682,0.5,0.1984126984126984,0.0,0.4841269841269841,0.0,0.119047619047619,0.4365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1349206349206349,0.373015873015873,0.5158730158730159,0.4206349206349206
148,0.6503215226297943,0.1817521546320716,0.912730303955312,0.6012859275303262,12.732964499128212,7.238999977397746,1.0,1.0,0.24,6.485485306404707,4.0,0.0026,-2.127889016080706,0.0,0.0,0.0,0.5158730158730159,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.1984126984126984,0.3571428571428571,0.0,0.0,0.0,0.4523809523809524,0.5317460317460317,0.5793650793650794,0.0,0.0,0.0,0.0,0.246031746031746,0.5793650793650794,0.5793650793650794,0.0,0.0,0.0,0.0,0.119047619047619,0.5793650793650794,0.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.5476190476190477,0.626984126984127,0.2936507936507936,0.0,0.626984126984127,0.0,0.2619047619047619,0.4523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.4841269841269841,0.6428571428571429,0.4365079365079365
